TimeOfDay	Time	Air Flow	Lung Volume	Comp Ch 2
09:30:48.920	0	0.0460787	1.67801e-05	0.00335362
09:30:48.925	0.005	0.0460785	3.35589e-05	0.00335362
09:30:48.930	0.01	0.0460784	5.03365e-05	0.00335362
09:30:48.935	0.015	0.0460791	6.71203e-05	0.00335362
09:30:48.940	0.02	0.0460792	8.39052e-05	0.00334628
09:30:48.945	0.025	0.0460766	0.000100666	0.00333004
09:30:48.950	0.03	0.0460692	0.000117358	0.00330061
09:30:48.955	0.035	0.0460553	0.000133921	0.00325304
09:30:48.960	0.04	0.0460315	0.000150264	0.00318215
09:30:48.965	0.045	0.0459954	0.000166271	0.00302772
09:30:48.970	0.05	0.0459434	0.000181797	0.00279443
09:30:48.975	0.055	0.0458733	0.000196672	0.00249219
09:30:48.980	0.06	0.0457853	0.000208235	0.00224647
09:30:48.985	0.065	0.0456797	0.000219174	0.00205999
09:30:48.990	0.07	0.0455566	0.000229478	0.00193195
09:30:48.995	0.075	0.0454191	0.000239142	0.00180256
09:30:49.000	0.08	0.0452736	0.00024816	0.00167182
09:30:49.005	0.085	0.0451266	0.000256524	0.00153969
09:30:49.010	0.09	0.0449838	0.000264227	0.00140634
09:30:49.015	0.095	0.0448497	0.000271262	0.00127228
09:30:49.020	0.1	0.0447282	0.000277623	0.00113846
09:30:49.025	0.105	0.0446241	0.000283311	0.00100616
09:30:49.030	0.11	0.0445397	0.000288332	0.00087698
09:30:49.035	0.115	0.0444749	0.0002927	0.000752763
09:30:49.040	0.12	0.0444272	0.000296441	0.000635496
09:30:49.045	0.125	0.0443931	0.000299588	0.00052716
09:30:49.050	0.13	0.0443695	0.000302188	0.000429518
09:30:49.055	0.135	0.0443519	0.000304294	0.000343912
09:30:49.060	0.14	0.0443358	0.00030597	0.000271028
09:30:49.065	0.145	0.0443182	0.000307281	0.000210806
09:30:49.070	0.15	0.0442957	0.000308295	0.000162449
09:30:49.075	0.155	0.0442673	0.000309071	0.000124582
09:30:49.080	0.16	0.0442391	0.000309665	9.54282e-05
09:30:49.085	0.165	0.0442159	0.00031012	7.29614e-05
09:30:49.090	0.17	0.044198	0.000310469	5.51149e-05
09:30:49.095	0.175	0.044185	0.000310737	4.00107e-05
09:30:49.100	0.18	0.0441801	0.000310933	2.62064e-05
09:30:49.105	0.185	0.0441861	0.000311064	1.29324e-05
09:30:49.110	0.19	0.0442027	0.000311129	1.0348e-08
