0	0.0378962	-8.81079e-06	-0.00172152
0.005	0.0378962	-1.76211e-05	-0.00172152
0.01	0.0378975	-2.64206e-05	-0.00172152
0.015	0.0379031	-3.51736e-05	-0.00172152
0.02	0.0379158	-4.38205e-05	-0.00168984
0.025	0.037936	-5.22988e-05	-0.00164987
0.03	0.0379614	-6.05644e-05	-0.0016042
0.035	0.0379897	-6.85943e-05	-0.00155453
0.04	0.0380191	-7.63782e-05	-0.00150033
0.045	0.0380505	-8.39002e-05	-0.00139983
0.05	0.0380851	-9.11329e-05	-0.00124918
0.055	0.0381267	-9.80187e-05	-0.00104654
0.06	0.0381797	-0.000102713	-0.000871459
0.065	0.0382464	-0.000106892	-0.00072834
0.07	0.0383278	-0.00011054	-0.000620927
0.075	0.038424	-0.000113648	-0.000512557
0.08	0.0385331	-0.000116211	-0.000404305
0.085	0.0386512	-0.000118228	-0.000297338
0.09	0.038772	-0.000119707	0.00249846
0.095	0.0388902	-0.000120659	0.00529198
0.1	0.0390042	-0.000121103	0.00808353
0.105	0.0391134	4.59537e-08	0.00549106
0.11	0.039216	6.0262e-07	0.00289535
0.115	0.0393076	1.64252e-06	0.000294993
0.12	0.039383	3.13717e-06	0.000379937
0.125	0.0394413	5.0569e-06	0.000458819
0.13	0.0394844	7.37173e-06	0.000531343
0.135	0.0395147	1.00508e-05	0.000596988
0.14	0.0395359	1.30609e-05	0.000654972
0.145	0.0395484	1.63645e-05	0.000704369
0.15	0.0395499	1.99185e-05	0.000744318
0.155	0.0395371	2.36742e-05	0.000774208
0.16	0.0395101	2.75801e-05	0.000793698
0.165	0.0394735	3.15839e-05	0.000802645
0.17	0.0394332	3.56325e-05	0.000801065
0.175	0.0393934	3.96728e-05	0.000789176
0.18	0.0393579	4.36519e-05	0.00076749
0.185	0.0393305	4.75198e-05	0.000736844
0.19	0.039316	5.12304e-05	0.000698334
0.195	0.039314	5.47441e-05	0.000653182
0.2	0.03932	5.8028e-05	0.000602632
0.205	0.0393278	6.10551e-05	0.000547957
0.21	0.039329	6.38044e-05	0.000490492
0.215	0.0393181	6.62615e-05	0.00043162
0.22	0.039297	6.84194e-05	0.000372604
0.225	0.039269	7.02788e-05	0.000314376
0.23	0.0392349	7.18457e-05	0.000257412
0.235	0.0391933	7.3128e-05	0.000201781
0.24	0.0391422	7.41329e-05	0.000147314
0.245	0.0390816	7.48665e-05	9.39009e-05
0.25	0.0390157	7.53332e-05	4.19535e-05
0.255	0.0389512	7.5536e-05	-7.88649e-06
0.26	0.0388925	7.54838e-05	-5.48578e-05
0.265	0.0388406	7.52007e-05	-9.86067e-05
0.27	0.0387963	7.46963e-05	-0.000138384
0.275	0.0387588	7.39873e-05	-0.000173176
0.28	0.0387271	7.30996e-05	-0.000201743
0.285	0.0387019	7.20666e-05	-0.00022332
0.29	0.0386816	7.09252e-05	-0.000237668
0.295	0.0386625	6.9713e-05	-0.000244987
0.3	0.0386426	6.8466e-05	-0.000245783
0.305	0.0386232	6.72174e-05	-0.000240772
0.31	0.0386079	6.5997e-05	-0.000230798
0.315	0.0386018	6.48296e-05	-0.000216679
0.32	0.0386084	6.37351e-05	-0.000199076
0.325	0.0386291	6.27298e-05	-0.000178398
0.33	0.0386647	6.18284e-05	-0.000154862
0.335	0.0387164	6.10449e-05	-0.000128583
0.34	0.0387835	6.03932e-05	-9.96974e-05
0.345	0.0388616	5.98865e-05	-6.8405e-05
0.35	0.0389446	5.95373e-05	-0.00135352
0.355	0.0390231	5.93564e-05	-0.00263603
0.36	0.039089	5.93527e-05	-0.00391603
0.365	0.0391376	1.99645e-07	-0.00255692
0.37	0.039166	6.06712e-07	-0.00119837
0.375	0.0391745	1.21852e-06	0.000157304
0.38	0.0391695	2.02217e-06	0.000188905
0.385	0.0391596	2.99189e-06	0.000213164
0.39	0.0391517	4.08948e-06	0.000228205
0.395	0.0391492	5.26673e-06	0.000232729
0.4	0.039153	6.46875e-06	0.000226163
0.405	0.0391618	7.63727e-06	0.000208792
0.41	0.0391735	8.71487e-06	0.000181838
0.415	0.0391852	9.65016e-06	0.000147382
0.42	0.0391932	1.04034e-05	0.000108054
0.425	0.0391942	1.09501e-05	6.67361e-05
0.43	0.039185	1.1281e-05	2.61601e-05
0.435	0.0391621	1.13997e-05	-1.16417e-05
0.44	0.0391212	1.1326e-05	-4.57687e-05
0.445	0.039058	1.1086e-05	-7.64364e-05
0.45	0.0389752	1.0695e-05	-0.000104238
0.455	0.0388805	1.01661e-05	-0.00012972
0.46	0.0387835	9.51093e-06	-0.000153158
0.465	0.0386927	8.73916e-06	-0.000174698
0.47	0.0386155	7.85964e-06	-0.000194286
0.475	0.0385593	6.88114e-06	-0.000211612
0.48	0.03853	5.81408e-06	-0.000226063
0.485	0.0385298	4.67164e-06	-0.000236708
0.49	0.0385536	3.47169e-06	-0.000242341
0.495	0.0385911	2.23868e-06	-0.000241594
0.5	0.0386323	1.00461e-06	-0.000233135
0.505	0.038672	-1.91203e-07	-0.000215893
0.51	0.0387072	-1.30312e-06	-0.000189293
0.515	0.0387392	-2.28175e-06	-0.000153391
0.52	0.0387707	-3.07822e-06	-0.000108861
0.525	0.0388041	-3.64795e-06	3.18685e-05
0.53	0.0388391	-3.95251e-06	0.000179961
0.535	0.0388774	-3.96135e-06	0.000334318
0.54	0.03892	3.40025e-07	0.000316172
0.545	0.0389675	1.04089e-06	0.000298847
0.55	0.0390219	2.10157e-06	0.000279956
0.555	0.0390859	3.51146e-06	0.000346486
0.56	0.039159	5.25465e-06	0.000410104
0.565	0.0392358	7.31438e-06	0.000471014
0.57	0.0393093	9.67675e-06	0.000529555
0.575	0.0393743	1.23312e-05	0.000585888
0.58	0.0394258	1.52681e-05	0.000639874
0.585	0.0394624	1.84764e-05	0.000691118
0.59	0.0394867	2.19427e-05	0.000739023
0.595	0.0395007	2.56513e-05	0.000782837
0.6	0.0395064	2.9582e-05	0.000821728
0.605	0.039507	3.371e-05	0.000854901
0.61	0.0395039	3.8006e-05	0.000881702
0.615	0.0394992	4.24378e-05	0.000901686
0.62	0.0394934	4.69701e-05	0.000914684
0.625	0.0394893	5.15668e-05	0.00092082
0.63	0.0394914	5.61928e-05	0.000920437
0.635	0.039498	6.08151e-05	0.000913933
0.64	0.0395039	6.54037e-05	0.000901587
0.645	0.0395055	6.99305e-05	0.000883495
0.65	0.0395026	7.43674e-05	0.000859622
0.655	0.0394948	7.86851e-05	0.000829933
0.66	0.039479	8.28541e-05	0.000794499
0.665	0.0394538	8.68454e-05	0.000753594
0.67	0.0394226	9.06304e-05	0.000707815
0.675	0.0393894	9.41832e-05	0.000658112
0.68	0.0393581	9.74827e-05	0.000605653
0.685	0.0393334	0.000100516	0.000551567
0.69	0.0393148	0.000103276	0.000496772
0.695	0.0392995	0.000105759	0.00044194
0.7	0.0392831	0.000107967	0.000387503
0.705	0.0392583	0.000109902	0.000333611
0.71	0.039219	0.000111569	0.000280139
0.715	0.0391639	0.000112969	0.000226811
0.72	0.0390981	0.000114104	0.000173426
0.725	0.0390255	0.000114971	0.000119971
0.73	0.0389487	0.000115571	6.70067e-05
0.735	0.0388748	0.000115903	1.52763e-05
0.74	0.0388138	0.000115969	-3.44874e-05
0.745	0.038772	0.00011579	-8.23386e-05
0.75	0.0387495	0.000115374	-0.000128415
0.755	0.0387439	0.000114727	-0.000172544
0.76	0.0387512	0.000113855	-0.000213843
0.765	0.0387651	0.000112772	-0.000251121
0.77	0.038778	0.000111499	-0.000283206
0.775	0.0387831	0.000110062	-0.000309114
0.78	0.0387753	0.000108493	-0.00032824
0.785	0.0387556	0.000106828	-0.000340477
0.79	0.0387284	0.000105103	-0.000346324
0.795	0.0386979	0.000103353	-0.000346862
0.8	0.0386685	0.000101605	-0.000343617
0.805	0.0386439	9.98807e-05	-0.000338276
0.81	0.0386264	9.81882e-05	-0.000332395
0.815	0.0386193	9.65292e-05	-0.000327172
0.82	0.0386277	9.48989e-05	-0.000323289
0.825	0.0386522	9.32884e-05	-0.000320844
0.83	0.0386876	9.1688e-05	-0.000319411
0.835	0.0387278	9.00919e-05	-0.000318264
0.84	0.0387695	8.84986e-05	-0.000316652
0.845	0.0388103	8.69113e-05	-0.000314028
0.85	0.0388469	8.53364e-05	-0.000310191
0.855	0.0388726	8.37814e-05	-0.000305315
0.86	0.0388838	8.22527e-05	-0.000299888
0.865	0.0388813	8.07537e-05	-0.000294578
0.87	0.0388683	7.92836e-05	-0.000290099
