0	0.0383272	-6.72039e-06	-0.00137914
0.005	0.0383269	-1.34435e-05	-0.00137914
0.01	0.0383255	-2.01783e-05	-0.00137914
0.015	0.0383221	-2.69411e-05	-0.00137914
0.02	0.0383131	-3.37793e-05	-0.00141517
0.025	0.0382934	-4.07819e-05	-0.00147094
0.03	0.0382601	-4.80632e-05	-0.00154643
0.035	0.0382131	-5.57362e-05	-0.00163743
0.04	0.038155	-6.3895e-05	-0.00173618
0.045	0.0380917	-7.25823e-05	-0.00180451
0.05	0.0380296	-8.17884e-05	-0.00182868
0.055	0.0379748	-9.14516e-05	-0.0017989
0.06	0.0379322	-0.000100176	-0.00176727
0.065	0.0379037	-0.000108928	-0.00174149
0.07	0.0378884	-0.000117668	-0.00172816
0.075	0.0378842	-0.000126347	-0.00170353
0.08	0.0378898	-0.000134908	-0.00166633
0.085	0.0379044	-0.000143285	-0.00161573
0.09	0.0379263	-0.00015141	-0.0015514
0.095	0.0379515	-0.000159213	-0.00147346
0.1	0.0379773	-0.000166625	-0.00138251
0.105	0.0380049	-0.000173578	-0.00127974
0.11	0.0380395	-0.000180011	-0.00116673
0.115	0.0380884	-0.000185872	-0.00104537
0.12	0.0381566	-0.000191121	-0.000917536
0.125	0.0382466	-0.000195724	-0.00078497
0.13	0.0383626	-0.000199659	-0.000649128
0.135	0.0385072	-0.000202911	-0.000511081
0.14	0.0386773	-0.000205471	-0.000371476
0.145	0.0388624	-0.000207332	0.00441315
0.15	0.0390477	-0.000208489	0.00920166
0.155	0.0392235	-0.000208936	0.0139961
0.16	0.0393854	3.02868e-07	0.00951107
0.165	0.0395284	1.41562e-06	0.00503032
0.17	0.0396473	3.35013e-06	0.000550713
0.175	0.039741	6.11033e-06	0.000711899
0.18	0.0398111	9.68657e-06	0.000867985
0.185	0.0398637	1.40538e-05	0.00101584
0.19	0.0399032	1.91712e-05	0.00115232
0.195	0.0399329	2.49814e-05	0.00127445
0.2	0.039957	3.14111e-05	0.00137982
0.205	0.0399813	3.83733e-05	0.00146687
0.21	0.0400124	4.57722e-05	0.00153502
0.215	0.0400541	5.35102e-05	0.00158449
0.22	0.0401082	6.14928e-05	0.00161612
0.225	0.0401701	6.96294e-05	0.00163109
0.23	0.0402297	7.78357e-05	0.00163082
0.235	0.040275	8.60354e-05	0.00161664
0.24	0.0402978	9.41606e-05	0.00158955
0.245	0.040298	0.000102149	0.00155014
0.25	0.0402774	0.00010994	0.00149868
0.255	0.0402383	0.000117473	0.00143532
0.26	0.0401844	0.000124689	0.00136012
0.265	0.0401188	0.000131528	0.00127314
0.27	0.0400443	0.000137934	0.00117432
0.275	0.0399659	0.000143845	0.00106365
0.28	0.0398855	0.000149203	0.000941347
