0	0.0383272	-2.02605e-06	-0.00052167
0.005	0.0383253	-4.06766e-06	-0.00052167
0.01	0.0383144	-6.20044e-06	-0.00052167
0.015	0.0382918	-8.52197e-06	-0.00052167
0.02	0.0382606	-1.11038e-05	-0.000577924
0.025	0.0382248	-1.39851e-05	-0.000637272
0.03	0.0381876	-1.71764e-05	-0.000696094
0.035	0.0381513	-2.06714e-05	-0.000753355
0.04	0.0381185	-2.44403e-05	-0.000811063
0.045	0.0380863	-2.84778e-05	-0.000897235
0.05	0.0380503	-3.28157e-05	-0.00101372
0.055	0.0380098	-3.74925e-05	-0.00115973
0.06	0.037962	-4.36569e-05	-0.00128303
0.065	0.0379025	-5.02016e-05	-0.00138095
0.07	0.0378292	-5.71153e-05	-0.00145191
0.075	0.0377458	-6.43843e-05	-0.00152012
0.08	0.0376549	-7.19942e-05	-0.00158557
0.085	0.0375565	-7.99311e-05	-0.00164825
0.09	0.0374549	-8.81814e-05	-0.00170808
0.095	0.0373585	-9.6732e-05	-0.00176475
0.1	0.037275	-0.000105568	-0.00181763
0.105	0.0372107	-0.000114671	-0.00186579
0.11	0.0371706	-0.00012402	-0.00190809
0.115	0.0371567	-0.000133584	-0.00194329
0.12	0.0371649	-0.000143328	-0.00197038
0.125	0.0371888	-0.00015321	-0.00198862
0.13	0.0372206	-0.000163185	-0.00199779
0.135	0.0372508	-0.000173204	-0.00199813
0.14	0.0372714	-0.000183222	-0.0019903
0.145	0.037282	-0.000193198	-0.00197519
0.15	0.0372861	-0.000203095	-0.00195387
0.155	0.0372892	-0.000212881	-0.00192749
0.16	0.0372977	-0.000222531	-0.00189724
0.165	0.0373172	-0.000232026	-0.00186419
0.17	0.0373521	-0.000241353	-0.00182926
0.175	0.0374045	-0.000250503	-0.00179317
0.18	0.0374717	-0.000259471	-0.00175645
0.185	0.0375484	-0.000268253	-0.00171938
0.19	0.0376265	-0.000276851	-0.00168189
0.195	0.0376956	-0.000285263	-0.00164357
0.2	0.0377485	-0.000293486	-0.00160383
0.205	0.0377812	-0.000301512	-0.00156223
0.21	0.0377928	-0.00030933	-0.0015187
0.215	0.0377863	-0.000316929	-0.00147369
0.22	0.0377663	-0.0003243	-0.00142807
0.225	0.0377388	-0.000331439	-0.00138291
0.23	0.0377141	-0.000338348	-0.00133923
0.235	0.0377007	-0.000345036	-0.00129764
0.24	0.0377025	-0.000351516	-0.00125815
0.245	0.0377179	-0.000357801	-0.00122014
0.25	0.0377436	-0.0003639	-0.0011825
0.255	0.0377767	-0.000369816	-0.00114385
0.26	0.0378162	-0.000375543	-0.00110278
0.265	0.0378602	-0.00038107	-0.00105793
0.27	0.0379036	-0.000386377	-0.00100816
0.275	0.0379423	-0.000391437	-0.000952541
0.28	0.0379728	-0.000396222	-0.000890528
0.285	0.0379931	-0.000400698	-0.000822115
0.29	0.0380049	-0.000404829	-0.000747968
0.295	0.0380136	-0.000408584	-0.000669432
0.3	0.0380271	-0.00041194	-0.000588262
0.305	0.0380556	-0.000414883	-0.000506321
0.31	0.0381052	-0.000417411	-0.000425268
0.315	0.0381748	-0.00041953	-0.000346395
0.32	0.0382592	-0.000421251	-0.000270549
0.325	0.0383499	-0.000422591	-0.000198108
0.33	0.0384406	-0.00042357	0.00930456
0.335	0.0385282	-0.000424205	0.0188049
0.34	0.0386124	-0.000424511	0.0283039
0.345	0.0386932	9.48722e-09	0.0189354
0.35	0.0387697	3.55011e-07	0.00956576
0.355	0.0388387	1.02481e-06	0.000193863
0.36	0.0388963	2.00595e-06	0.00025171
0.365	0.0389376	3.28127e-06	0.000304424
0.37	0.0389617	4.8259e-06	0.000350626
0.375	0.0389702	6.60555e-06	0.000389306
0.38	0.038966	8.57965e-06	0.000420138
0.385	0.0389553	1.07061e-05	0.000443495
0.39	0.0389435	1.29458e-05	0.000460222
