TimeOfDay	Time	Air Flow	Lung Volume	Comp Ch 2
09:35:16.784	0	0.0417723	-4.02854e-05	-0.0025791
09:35:16.794	0.01	0.0417961	-8.01704e-05	-0.0025791
09:35:16.804	0.02	0.0419347	-0.000117727	-0.0025791
09:35:16.814	0.03	0.0422358	-0.000150224	-0.0025791
09:35:16.824	0.04	0.0426521	-0.000175725	-0.00205726
09:35:16.834	0.05	0.0430919	-0.000193836	-0.00166619
09:35:16.844	0.06	0.0434848	-0.00021068	-0.00134459
09:35:16.854	0.07	0.043772	-0.000224314	-0.00105784
09:35:16.864	0.08	0.0439422	-0.000234749	-0.000773496
09:35:16.874	0.09	0.044032	-0.000242191	-0.000529154
09:35:16.884	0.1	0.0440933	-0.000247096	-0.000335742
09:35:16.894	0.11	0.0441559	-0.000250071	-0.000193487
09:35:16.904	0.12	0.0442123	-0.000251711	0.0027149
09:35:16.914	0.13	0.0442556	-0.00025247	0.0055995
09:35:16.924	0.14	0.0442716	-0.00025259	0.00847599
09:35:16.934	0.15	0.0442505	5.23406e-07	0.00573951
09:35:16.944	0.16	0.0441992	1.76876e-06	0.00300293
09:35:16.954	0.17	0.0441452	3.77517e-06	0.000260788
09:35:16.964	0.18	0.0441249	6.47551e-06	0.000315051
09:35:16.974	0.19	0.0441668	9.71571e-06	0.000359315
09:35:16.984	0.2	0.0442671	1.3347e-05	0.000398907
09:35:16.994	0.21	0.044401	1.73113e-05	0.000441632
09:35:17.004	0.22	0.0445373	2.16464e-05	0.000494207
09:35:17.014	0.23	0.0446261	2.64823e-05	0.000558646
09:35:17.024	0.24	0.0446415	3.19922e-05	0.000630332
09:35:17.034	0.25	0.0445903	3.83088e-05	0.000698849
09:35:17.044	0.26	0.0445294	4.54171e-05	0.000752406
09:35:17.054	0.27	0.0445046	5.31249e-05	0.000783418
09:35:17.064	0.28	0.0445102	6.11378e-05	0.000791811
09:35:17.074	0.29	0.0445497	6.9172e-05	0.000784582
09:35:17.084	0.3	0.044617	7.70486e-05	0.000772064
09:35:17.094	0.31	0.0446894	8.47221e-05	0.00076315
09:35:17.104	0.32	0.0447209	9.22763e-05	0.000761485
09:35:17.114	0.33	0.0446868	9.98458e-05	0.000764443
09:35:17.124	0.34	0.0446144	0.000107504	0.000765113
09:35:17.134	0.35	0.0445522	0.000115231	0.000755456
09:35:17.144	0.36	0.0445159	0.000122909	0.000729817
09:35:17.154	0.37	0.0444993	0.000130346	0.000688031
09:35:17.164	0.38	0.0445068	0.000137316	0.000637227
09:35:17.174	0.39	0.04454	0.000143665	0.000589961
09:35:17.184	0.4	0.0445669	0.000149428	0.000558759
09:35:17.194	0.41	0.044558	0.000154829	0.000550243
09:35:17.204	0.42	0.0445159	0.000160167	0.000562805
09:35:17.214	0.43	0.0444483	0.000165701	0.000588305
09:35:17.224	0.44	0.044362	0.000171576	0.000616298
09:35:17.234	0.45	0.0442863	0.000177799	0.000638497
09:35:17.244	0.46	0.0442769	0.00018427	0.000651992
09:35:17.254	0.47	0.0443611	0.000190842	0.000660041
09:35:17.264	0.48	0.0445077	0.000197429	0.000669887
09:35:17.274	0.49	0.0446538	0.000204053	0.000689023
09:35:17.284	0.5	0.0447371	0.000210832	0.00072134
09:35:17.294	0.51	0.0447509	0.000217946	0.000764803
09:35:17.304	0.52	0.0447132	0.000225558	0.000811505
09:35:17.314	0.53	0.044638	0.000233731	0.000850609
09:35:17.324	0.54	0.0445687	0.000242374	0.00087297
09:35:17.334	0.55	0.0445409	0.000251266	0.000874802
09:35:17.344	0.56	0.0445579	0.00026015	0.000858502
09:35:17.354	0.57	0.0445957	0.000268815	0.000830632
09:35:17.364	0.58	0.044635	0.000277139	0.000798321
09:35:17.374	0.59	0.0446702	0.000285101	0.00076553
09:35:17.384	0.6	0.0446896	0.000292747	0.000731119
09:35:17.394	0.61	0.0446819	0.000300104	0.00069007
09:35:17.404	0.62	0.044648	0.000307101	0.000637283
09:35:17.414	0.63	0.0445844	0.000313583	0.000571037
09:35:17.424	0.64	0.0445122	0.000319375	0.000494112
09:35:17.434	0.65	0.0444594	0.00032435	0.000412312
09:35:17.444	0.66	0.0444174	0.000328456	0.00033219
09:35:17.454	0.67	0.044366	0.000331723	0.000259152
09:35:17.464	0.68	0.0442888	0.000334238	0.00019638
09:35:17.474	0.69	0.0441973	0.000336118	0.000144316
09:35:17.484	0.7	0.0441132	0.000337497	0.000101148
09:35:17.494	0.71	0.0440631	0.000338476	6.4842e-05
09:35:17.504	0.72	0.0440614	0.000339095	3.60396e-05
09:35:17.514	0.73	0.0441023	0.000339386	1.92512e-05
09:35:17.524	0.74	0.0441558	0.000339446	2.14372e-05
09:35:17.534	0.75	0.0442037	0.000339479	4.8183e-05
09:35:17.544	0.76	0.0442331	0.000339764	0.000100043
09:35:17.554	0.77	0.0442325	0.000340613	0.00017052
09:35:17.564	0.78	0.0442075	0.00034227	0.000247575
09:35:17.574	0.79	0.0441876	0.000344809	0.000318093
09:35:17.584	0.8	0.044205	0.000348123	0.000373319
09:35:17.594	0.81	0.0442694	0.000351997	0.000412321
09:35:17.604	0.82	0.0443736	0.000356201	0.000441804
09:35:17.614	0.83	0.0445087	0.000360603	0.000471818
09:35:17.624	0.84	0.0446284	0.000365234	0.000509172
09:35:17.634	0.85	0.0446783	0.000370247	0.000552163
09:35:17.644	0.86	0.0446453	0.000375785	0.000590272
09:35:17.654	0.87	0.0445476	0.000381832	0.000608755
09:35:17.664	0.88	0.0444349	0.000388161	0.000595038
09:35:17.674	0.89	0.0443718	0.000394396	0.000543423
09:35:17.684	0.9	0.044392	0.000400094	0.000457079
09:35:17.694	0.91	0.0444754	0.000404841	0.000347551
09:35:17.704	0.92	0.0445553	0.000408362	0.000231452
09:35:17.714	0.93	0.0445611	0.000410585	0.000125347
09:35:17.724	0.94	0.0444668	0.000411664	3.92928e-05
09:35:17.734	0.95	0.0443078	0.00041188	-2.60421e-05
09:35:17.744	0.96	0.0441324	0.000411526	-7.76555e-05
09:35:17.754	0.97	0.0439634	0.000410742	-0.000122865
09:35:17.764	0.98	0.0438198	0.000409516	-0.000162591
09:35:17.774	0.99	0.0437363	0.000407822	-0.000189153
09:35:17.784	1	0.0437472	0.000405751	-0.000189976
09:35:17.794	1.01	0.0438307	0.000403578	-0.00460541
09:35:17.804	1.02	0.0439473	0.000401728	-0.00897605
09:35:17.814	1.03	0.0440584	0.000400685	-0.0133029
09:35:17.824	1.04	0.0441344	2.50609e-07	-0.00869204
09:35:17.834	1.05	0.0441925	2.27638e-06	-0.00406774
09:35:17.844	1.06	0.0442686	6.20666e-06	0.000548101
09:35:17.854	1.07	0.044389	1.18969e-05	0.000686051
09:35:17.864	1.08	0.0445572	1.90124e-05	0.00079046
09:35:17.874	1.09	0.0447572	2.71533e-05	0.000861412
09:35:17.884	1.1	0.0449457	3.59588e-05	0.00090301
09:35:17.894	1.11	0.0450624	4.51453e-05	0.000919056
09:35:17.904	1.12	0.0450695	5.44857e-05	0.00091032
09:35:17.914	1.13	0.0449791	6.37645e-05	0.000874277
09:35:17.924	1.14	0.0448282	7.27224e-05	0.000807218
09:35:17.934	1.15	0.044665	8.10317e-05	0.000707754
09:35:17.944	1.16	0.0445236	8.83262e-05	0.000580182
09:35:17.954	1.17	0.0444011	9.42642e-05	0.000435969
09:35:17.964	1.18	0.0443002	9.86259e-05	0.000292142
09:35:17.974	1.19	0.0442256	0.000101407	0.000166823
09:35:17.984	1.2	0.0441643	0.000102827	7.37284e-05
09:35:17.994	1.21	0.0441033	0.000103276	1.78613e-05
09:35:18.004	1.22	0.0440468	0.000103208	-0.00114875
09:35:18.014	1.23	0.0439962	0.000103011	-0.00229452
09:35:18.024	1.24	0.0439591	0.000102898	-0.00343299
09:35:18.034	1.25	0.0439627	1.48952e-08	-0.00228777
09:35:18.044	1.26	0.0440269	7.61444e-08	-0.00114946
09:35:18.054	1.27	0.0441483	5.67628e-08	-1.58441e-05
09:35:18.064	1.28	0.0442985	-1.08996e-07	-2.44862e-05
09:35:18.074	1.29	0.0444232	-4.11057e-07	-2.63386e-05
09:35:18.084	1.3	0.044466	-7.58114e-07	-7.20792e-06
09:35:18.094	1.31	0.0443985	-1.01067e-06	1.77684e-05
09:35:18.104	1.32	0.044258	-1.06498e-06	3.9987e-05
09:35:18.114	1.33	0.0441065	1.48768e-07	2.58154e-05
