TimeOfDay	Time	Air Flow	Lung Volume	Comp Ch 2
10:04:06.351	0	0.0456431	6.02209e-05	0.00159437
10:04:06.371	0.02	0.04555	0.000116983	0.00159437
10:04:06.391	0.04	0.0453569	0.000166572	0.00159437
10:04:06.411	0.06	0.0452173	0.000203933	0.00159437
10:04:06.431	0.08	0.0449945	0.000233065	0.00136293
10:04:06.451	0.1	0.0444696	0.000258287	0.00125393
10:04:06.471	0.12	0.043963	0.000283124	0.00120156
10:04:06.491	0.14	0.0440925	0.000307489	0.00117055
10:04:06.511	0.16	0.0448133	0.000330379	0.00114838
10:04:06.531	0.18	0.0452844	0.000352888	0.00110296
10:04:06.551	0.2	0.0451284	0.000376331	0.000976272
10:04:06.571	0.22	0.0447166	0.000398481	0.000725507
10:04:06.591	0.24	0.0443976	0.000414475	0.000333847
10:04:06.611	0.26	0.0441392	0.000422371	-0.000226968
10:04:06.631	0.28	0.0438486	0.000421446	-0.000986159
10:04:06.651	0.3	0.0436532	0.000405563	-0.00189038
10:04:06.671	0.32	0.0437584	0.000367464	-0.00277094
10:04:06.691	0.34	0.0434475	0.000307756	-0.00345036
10:04:06.711	0.36	0.0416004	0.000233891	-0.00385607
10:04:06.731	0.38	0.0397695	0.000154057	-0.00399767
10:04:06.751	0.4	0.0396381	7.17708e-05	-0.00386871
10:04:06.771	0.42	0.0409001	-1.08092e-05	-0.00343721
10:04:06.791	0.44	0.0424098	-8.48386e-05	-0.00275188
10:04:06.811	0.46	0.043248	-0.000141001	-0.00197965
10:04:06.831	0.48	0.0433862	-0.000177839	-0.00131113
10:04:06.851	0.5	0.0433812	-0.000200376	-0.000837835
10:04:06.871	0.52	0.0434908	-0.000214772	-0.000537898
10:04:06.891	0.54	0.0436635	-0.000224535	-0.000356191
10:04:06.911	0.56	0.0438794	-0.00023072	-0.000266419
10:04:06.931	0.58	0.0441055	-0.000234554	-0.00027037
10:04:06.951	0.6	0.0442132	-0.000238523	-0.000366688
10:04:06.971	0.62	0.0441317	-0.000244905	-0.000539672
10:04:06.991	0.64	0.0438711	-0.000255046	-0.000770624
10:04:07.011	0.66	0.0434624	-0.000269849	-0.00104835
10:04:07.031	0.68	0.043161	-0.000290227	-0.00135819
10:04:07.051	0.7	0.043096	-0.000317111	-0.00167007
10:04:07.071	0.72	0.0431346	-0.000351165	-0.00195464
10:04:07.091	0.74	0.0430516	-0.000391321	-0.00223113
10:04:07.111	0.76	0.0427765	-0.000435314	-0.00255101
10:04:07.131	0.78	0.0423775	-0.000483703	-0.00291
10:04:07.151	0.8	0.0421911	-0.000542185	-0.00316434
10:04:07.171	0.82	0.042362	-0.000611094	-0.0031123
10:04:07.191	0.84	0.0421803	-0.000680859	-0.00265735
10:04:07.211	0.86	0.0410322	-0.000738829	0.0025418
10:04:07.231	0.88	0.0408797	-0.000777506	0.00791324
10:04:07.251	0.9	0.0425984	-0.000796125	0.0133245
10:04:07.271	0.92	0.0448341	3.73605e-07	0.0098056
10:04:07.291	0.94	0.0462098	2.29394e-05	0.00601473
10:04:07.311	0.96	0.0465405	6.26396e-05	0.00179429
10:04:07.331	0.98	0.0461297	0.000106172	0.0015593
10:04:07.351	1	0.0452143	0.000141028	0.00108451
10:04:07.371	1.02	0.0441083	0.000161724	0.00068763
10:04:07.391	1.04	0.0433205	0.000169673	0.000675882
10:04:07.411	1.06	0.0431993	0.000173654	0.00120712
10:04:07.431	1.08	0.0435414	0.000189371	0.00219363
10:04:07.451	1.1	0.0441384	0.000231058	0.00333216
10:04:07.471	1.12	0.0453821	0.000301904	0.00426671
10:04:07.491	1.14	0.0474258	0.000394588	0.00473543
10:04:07.511	1.16	0.0490021	0.00049738	0.0046063
10:04:07.531	1.18	0.0488141	0.000598372	0.00384464
10:04:07.551	1.2	0.0473137	0.000684177	0.0025397
10:04:07.571	1.22	0.0454452	0.000740457	0.000931905
10:04:07.591	1.24	0.0437996	0.000757742	-0.000630075
10:04:07.611	1.26	0.042521	0.000738875	-0.00183974
10:04:07.631	1.28	0.0418633	0.000694132	-0.00254252
10:04:07.651	1.3	0.0416543	0.000635955	-0.00275833
10:04:07.671	1.32	0.0416263	0.000575834	-0.00261474
10:04:07.691	1.34	0.0419233	0.000521306	-0.00226558
10:04:07.711	1.36	0.0426469	0.000475323	-0.00184004
10:04:07.731	1.38	0.0433949	0.000438638	-0.00143679
10:04:07.751	1.4	0.0436858	0.000411329	-0.0011355
10:04:07.771	1.42	0.0436433	0.000391289	-0.000974432
10:04:07.791	1.44	0.0435909	0.000374028	-0.000922234
10:04:07.811	1.46	0.0435794	0.000355583	-0.000894001
10:04:07.831	1.48	0.0434377	0.000336247	-0.000817971
10:04:07.851	1.5	0.0432257	0.000318813	-0.000674937
10:04:07.871	1.52	0.0431485	0.00030492	-0.00208609
10:04:07.891	1.54	0.0434998	0.00029489	-0.00345444
10:04:07.911	1.56	0.0440398	0.000289345	-0.00479872
10:04:07.931	1.58	0.0443285	2.49349e-07	-0.00295536
10:04:07.951	1.6	0.0443842	7.22912e-06	-0.00122
10:04:07.971	1.62	0.0443721	1.7907e-05	0.000360884
10:04:07.991	1.64	0.044428	2.73827e-05	0.000206064
10:04:08.011	1.66	0.0444168	3.19338e-05	1.28202e-06
10:04:08.031	1.68	0.0441967	3.1028e-05	-0.000183761
10:04:08.051	1.7	0.0438133	2.66486e-05	-0.000319473
10:04:08.071	1.72	0.0434004	1.97776e-05	-0.000397648
10:04:08.091	1.74	0.0433378	1.08414e-05	-0.000415117
10:04:08.111	1.76	0.0436484	1.48627e-06	-0.000386615
10:04:08.131	1.78	0.0439089	-6.45004e-06	-0.00035824
10:04:08.151	1.8	0.0439866	-1.24897e-05	-0.000385599
10:04:08.171	1.82	0.0441095	-1.85456e-05	-0.000487074
