TimeOfDay	Time	Air Flow	Lung Volume	Comp Ch 2
10:02:40.711	0	0.0439251	-3.08718e-05	-0.00220986
10:02:40.731	0.02	0.0439703	-6.02246e-05	-0.00220986
10:02:40.751	0.04	0.0440863	-8.5679e-05	-0.00220986
10:02:40.771	0.06	0.0441066	-0.000122804	-0.00220986
10:02:40.791	0.08	0.0437977	-0.000166012	-0.00270501
10:02:40.811	0.1	0.043325	-0.000218006	-0.00326383
10:02:40.831	0.12	0.042962	-0.000282466	-0.00384774
10:02:40.851	0.14	0.0426582	-0.000360925	-0.00433704
10:02:40.871	0.16	0.0421401	-0.00045092	-0.00462508
10:02:40.891	0.18	0.0414899	-0.000547231	-0.00465616
10:02:40.911	0.2	0.0411908	-0.000643913	-0.00442887
10:02:40.931	0.22	0.0413953	-0.000735681	-0.00399186
10:02:40.951	0.24	0.0420097	-0.000817591	-0.00345254
10:02:40.971	0.26	0.0428847	-0.000885988	-0.00297055
10:02:40.991	0.28	0.0436813	-0.000941781	-0.00270093
10:02:41.011	0.3	0.0441934	-0.000990873	-0.00271784
10:02:41.031	0.32	0.0443039	-0.0010413	-0.00298179
10:02:41.051	0.34	0.0438163	-0.00109935	-0.00337448
10:02:41.071	0.36	0.0427908	-0.0011672	-0.00375872
10:02:41.091	0.38	0.0417307	-0.00124413	-0.00400502
10:02:41.111	0.4	0.0412993	-0.0013276	-0.00399655
10:02:41.131	0.42	0.0416381	-0.00141269	-0.00365683
10:02:41.151	0.44	0.0423025	-0.00149129	-0.00300887
10:02:41.171	0.46	0.0429434	-0.00155432	-0.0022024
10:02:41.191	0.48	0.0434766	-0.00159704	-0.00145534
10:02:41.211	0.5	0.0441435	-0.00162182	-0.000943293
10:02:41.231	0.52	0.044974	-0.00163589	-0.000727704
10:02:41.251	0.54	0.0455313	-0.0016469	-0.000759359
10:02:41.271	0.56	0.0453715	-0.00166019	-0.00091347
10:02:41.291	0.58	0.0445376	-0.00167864	-0.00101045
10:02:41.311	0.6	0.043577	-0.00170247	0.00884043
10:02:41.331	0.62	0.0430054	-0.00172629	0.0192525
10:02:41.351	0.64	0.0430657	-0.00173885	0.0305322
10:02:41.371	0.66	0.0438538	1.51179e-05	0.0236853
10:02:41.391	0.68	0.045535	8.17852e-05	0.0182982
10:02:41.411	0.7	0.0477148	0.000231287	0.01444
10:02:41.431	0.72	0.0500045	0.000500258	0.0215287
10:02:41.451	0.74	0.0532902	0.000920188	0.0293947
10:02:41.471	0.76	0.0586088	0.00150694	0.0373992
10:02:41.491	0.78	0.0655604	0.00226138	0.0448425
10:02:41.511	0.8	0.0722611	0.00317447	0.0509228
10:02:41.531	0.82	0.0769058	0.00422339	0.0547674
10:02:41.551	0.84	0.0792285	0.00536228	0.0556741
10:02:41.571	0.86	0.0798001	0.00652321	0.0534247
10:02:41.591	0.88	0.0787837	0.00763188	0.0483997
10:02:41.611	0.9	0.0754875	0.00862638	0.041402
10:02:41.631	0.92	0.0696949	0.00946707	0.0333603
10:02:41.651	0.94	0.062457	0.0101359	0.0251227
10:02:41.671	0.96	0.0554841	0.0106309	0.0173981
10:02:41.691	0.98	0.0503519	0.0109634	0.0107475
10:02:41.711	1	0.0475086	0.0111571	0.00553878
10:02:41.731	1.02	0.0461129	0.0112449	0.00184282
10:02:41.751	1.04	0.0449234	0.0112627	-0.000587499
10:02:41.771	1.06	0.0435548	0.0112408	-0.00220781
10:02:41.791	1.08	0.0425221	0.0111937	-0.00344221
10:02:41.811	1.1	0.0422743	0.0111245	-0.00451675
10:02:41.831	1.12	0.0424492	0.0110328	-0.00543267
10:02:41.851	1.14	0.0422715	0.0109203	-0.00606096
10:02:41.871	1.16	0.0414812	0.0107928	-0.00624797
10:02:41.891	1.18	0.0402581	0.0106599	-0.00587586
10:02:41.911	1.2	0.0392287	0.0105338	-0.00488279
10:02:41.931	1.22	0.0393882	0.0104276	-0.0606142
10:02:41.951	1.24	0.0411494	0.0103541	-0.115744
10:02:41.971	1.26	0.0438674	0.0103261	-0.170444
10:02:41.991	1.28	0.0463948	3.06125e-05	-0.110329
10:02:42.011	1.3	0.0483114	0.000124835	-0.0505782
10:02:42.031	1.32	0.0497427	0.000272413	0.00846448
10:02:42.051	1.34	0.050822	0.00045432	0.00931141
10:02:42.071	1.36	0.0513728	0.000650747	0.00941141
10:02:42.091	1.38	0.0511996	0.000846401	0.0089033
10:02:42.111	1.4	0.0503322	0.00103047	0.00784212
10:02:42.131	1.42	0.0491291	0.00119466	0.00616072
10:02:42.151	1.44	0.048166	0.00132893	0.00379929
10:02:42.171	1.46	0.0475615	0.00141561	0.000858271
10:02:42.191	1.48	0.0470772	0.00143592	-0.00235126
10:02:42.211	1.5	0.0457387	0.0013864	-0.00547991
10:02:42.231	1.52	0.0422358	0.00127137	-0.00825757
10:02:42.251	1.54	0.0378255	0.00109946	-0.0105027
10:02:42.271	1.56	0.0349867	0.000880714	-0.0120324
10:02:42.291	1.58	0.0345225	0.00062715	-0.012685
10:02:42.311	1.6	0.0357198	0.000358891	-0.0124616
10:02:42.331	1.62	0.0373265	9.96851e-05	-0.0116196
10:02:42.351	1.64	0.0384935	-0.000134552	-0.0105862
10:02:42.371	1.66	0.0391783	-0.000341472	-0.00974379
10:02:42.391	1.68	0.0397091	-0.000529773	-0.00926476
10:02:42.411	1.7	0.0401827	-0.000710247	-0.00911083
10:02:42.431	1.72	0.0402078	-0.000890201	-0.00913346
10:02:42.451	1.74	0.0395953	-0.00107301	-0.00917249
10:02:42.471	1.76	0.0389558	-0.00125823	-0.00910277
10:02:42.491	1.78	0.0386017	-0.001443	-0.00883668
10:02:42.511	1.8	0.0385848	-0.00162326	-0.00830645
10:02:42.531	1.82	0.0392049	-0.00179367	-0.0074612
10:02:42.551	1.84	0.0402779	-0.00194791	-0.00629414
10:02:42.571	1.86	0.0411466	-0.00207808	-0.00487526
10:02:42.591	1.88	0.0416466	-0.00217696	-0.00332341
10:02:42.611	1.9	0.0423213	-0.00224275	0.0109611
10:02:42.631	1.92	0.0436135	-0.0022775	0.0252999
10:02:42.651	1.94	0.0450993	-0.00228092	0.0396922
10:02:42.671	1.96	0.0460984	3.36284e-05	0.0287022
10:02:42.691	1.98	0.0467421	0.000104068	0.0175455
10:02:42.711	2	0.0476719	0.000205724	0.00611999
10:02:42.731	2.02	0.0486977	0.00033182	0.0070386
10:02:42.751	2.04	0.049257	0.00047742	0.00755568
10:02:42.771	2.06	0.0494943	0.000635778	0.00760011
10:02:42.791	2.08	0.0497031	0.000795362	0.0071705
10:02:42.811	2.1	0.0497718	0.000943847	0.00635895
10:02:42.831	2.12	0.0491448	0.00107383	0.0052874
10:02:42.851	2.14	0.047903	0.00118158	0.00405552
10:02:42.871	2.16	0.0466072	0.00126419	0.00274915
10:02:42.891	2.18	0.0457722	0.001319	0.00148328
10:02:42.911	2.2	0.045306	0.00134605	0.000375972
10:02:42.931	2.22	0.0449695	0.00134939	-0.000504014
10:02:42.951	2.24	0.044532	0.00133632	-0.00117534
10:02:42.971	2.26	0.0439143	0.00131121	-0.00168943
10:02:42.991	2.28	0.0434365	0.0012762	-0.00207554
10:02:43.011	2.3	0.0432517	0.00123279	-0.00232285
10:02:43.031	2.32	0.0432663	0.00118383	-0.00242361
10:02:43.051	2.34	0.0432434	0.0011335	-0.00240718
10:02:43.071	2.36	0.0432203	0.00108475	-0.00232278
10:02:43.091	2.38	0.0433751	0.00103832	-0.00220228
10:02:43.111	2.4	0.0436297	0.000993765	-0.00204768
10:02:43.131	2.42	0.0437648	0.000951903	-0.00186396
10:02:43.151	2.44	0.0437341	0.000914491	-0.0016838
10:02:43.171	2.46	0.0436587	0.000881856	-0.00155075
10:02:43.191	2.48	0.0438037	0.000852125	-0.00147906
10:02:43.211	2.5	0.0441472	0.000823095	-0.00144965
10:02:43.231	2.52	0.0443701	0.000793895	-0.0014462
10:02:43.251	2.54	0.0442348	0.000765251	-0.00147979
