Time	Air Flow	Lung Volume	Comp Ch 2
14.575	0.0391811	0.000302887	0.000427133
14.58	0.0391607	0.000304773	0.000540086
14.585	0.0391547	0.000307038	0.000796652
14.59	0.0391528	0.000310314	0.00128056
14.595	0.0391458	0.000315635	0.00210447
14.6	0.0391251	0.000324598	0.00341085
14.605	0.0390889	0.000339516	0.00536997
14.61	0.0390444	0.000363574	0.00817518
14.615	0.0390038	0.000400945	0.0120361
14.62	0.0389913	0.00045688	0.0171703
14.625	0.0390408	0.000537747	0.0237955
14.63	0.0391931	0.000651031	0.0321212
14.635	0.0395052	0.000805284	0.0423427
14.64	0.0400729	0.00101005	0.0546361
14.645	0.0410733	0.00127578	0.069156
14.65	0.0427794	0.00161366	0.0860357
14.655	0.0455483	0.00203556	0.105388
14.66	0.0498001	0.00255391	0.12731
14.665	0.0559709	0.00318161	0.151878
14.67	0.0644688	0.00393195	0.179154
14.675	0.0756371	0.00481852	0.209185
14.68	0.0897113	0.00585513	0.242003
14.685	0.106803	0.00705578	0.277626
14.69	0.126905	0.00843451	0.316061
14.695	0.149893	0.0100054	0.3573
14.7	0.175537	0.0117826	0.401311
14.705	0.203539	0.0137801	0.448041
14.71	0.233556	0.0160115	0.497399
14.715	0.26525	0.0184901	0.549258
14.72	0.298337	0.0212285	0.603446
14.725	0.332568	0.0242386	0.659753
14.73	0.367702	0.0275311	0.717932
14.735	0.403517	0.0311154	0.777704
14.74	0.439808	0.0349996	0.838768
14.745	0.47641	0.0391902	0.900811
14.75	0.513226	0.043692	0.963515
14.755	0.550175	0.0485085	1.02657
14.76	0.587152	0.0536412	1.08968
14.765	0.624033	0.0590903	1.15258
14.77	0.660689	0.0648548	1.21502
14.775	0.696994	0.0709322	1.27679
14.78	0.732813	0.077319	1.33769
14.785	0.768014	0.084011	1.39756
14.79	0.802491	0.0910027	1.45625
14.795	0.83621	0.0982884	1.51363
14.8	0.869154	0.105861	1.5696
14.805	0.901245	0.113714	1.62406
14.81	0.932381	0.12184	1.67693
14.815	0.96251	0.13023	1.72815
14.82	0.99161	0.138877	1.77765
14.825	1.01964	0.147771	1.82539
14.83	1.04656	0.156904	1.8713
14.835	1.07239	0.166266	1.91533
14.84	1.09717	0.17585	1.95745
14.845	1.1209	0.185643	1.9976
14.85	1.14356	0.195638	2.03577
14.855	1.16508	0.205824	2.0719
14.86	1.18545	0.21619	2.10598
14.865	1.20476	0.226727	2.13798
14.87	1.22307	0.237424	2.16789
14.875	1.24044	0.24827	2.19569
14.88	1.25685	0.259256	2.2214
14.885	1.27228	0.27037	2.24503
14.89	1.28664	0.281602	2.26659
14.895	1.29984	0.292941	2.2861
14.9	1.31176	0.304379	2.3036
14.905	1.32236	0.315903	2.31909
14.91	1.33161	0.327505	2.33262
14.915	1.33943	0.339175	2.34423
14.92	1.34579	0.350902	2.35393
14.925	1.35071	0.362678	2.36177
14.93	1.35425	0.374493	2.36778
14.935	1.35648	0.386338	2.37199
14.94	1.35747	0.398204	2.37441
14.945	1.35731	0.410082	2.37508
14.95	1.35612	0.421963	2.37403
14.955	1.35398	0.433839	2.37131
14.96	1.35097	0.445701	2.36693
14.965	1.34711	0.457541	2.36096
14.97	1.34246	0.469351	2.35341
14.975	1.33709	0.481123	2.34435
14.98	1.33104	0.49285	2.3338
14.985	1.32435	0.504523	2.32182
14.99	1.31704	0.516137	2.30845
14.995	1.3091	0.527684	2.29372
15	1.30057	0.539157	2.27769
15.005	1.29143	0.550549	2.2604
15.01	1.28166	0.561856	2.24189
15.015	1.27126	0.573069	2.2222
15.02	1.26024	0.584184	2.20137
15.025	1.24856	0.595194	2.17943
15.03	1.23615	0.606095	2.1564
15.035	1.22296	0.61688	2.13233
15.04	1.20897	0.627546	2.10723
15.045	1.19417	0.638085	2.08115
15.05	1.1786	0.648494	2.0541
15.055	1.16232	0.658768	2.02613
15.06	1.14541	0.668901	1.99725
15.065	1.12794	0.67889	1.96751
15.07	1.11003	0.688731	1.93691
15.075	1.09173	0.698418	1.90549
15.08	1.07309	0.707948	1.87325
15.085	1.05415	0.717317	1.84021
15.09	1.03492	0.726521	1.80638
15.095	1.01542	0.735555	1.77177
15.1	0.995656	0.744417	1.73638
15.105	0.975673	0.753101	1.70024
15.11	0.955529	0.761605	1.66338
15.115	0.935266	0.769924	1.62583
15.12	0.914908	0.778055	1.58761
15.125	0.894451	0.785996	1.54877
15.13	0.873863	0.793741	1.50934
15.135	0.85308	0.80129	1.46935
15.14	0.832008	0.808638	1.42886
15.145	0.810543	0.815784	1.38791
15.15	0.788596	0.822725	1.34656
15.155	0.766105	0.829459	1.30484
15.16	0.743044	0.835984	1.26282
15.165	0.719435	0.842299	1.22054
15.17	0.695345	0.848403	1.17808
15.175	0.670872	0.854294	1.13548
15.18	0.646134	0.859971	1.09284
15.185	0.621265	0.865435	1.05022
15.19	0.596392	0.870686	1.00773
15.195	0.571622	0.875724	0.965468
15.2	0.547051	0.88055	0.923549
15.205	0.522761	0.885166	0.882096
15.21	0.498806	0.889575	0.841236
15.215	0.47522	0.893779	0.801113
15.22	0.452032	0.897781	0.761827
15.225	0.42928	0.901587	0.72351
15.23	0.407027	0.905201	0.686222
15.235	0.385361	0.908628	0.650061
15.24	0.36439	0.911875	0.615056
15.245	0.344233	0.914946	0.581243
15.25	0.325009	0.917848	0.548606
15.255	0.306832	0.920588	0.51713
15.26	0.289789	0.923169	0.486787
15.265	0.273936	0.9256	0.457562
15.27	0.259283	0.927884	0.429424
15.275	0.245803	0.930027	0.402371
15.28	0.23343	0.932036	0.376362
15.285	0.222059	0.933914	0.351424
15.29	0.211549	0.935668	0.327524
15.295	0.201732	0.937302	0.304699
15.3	0.192408	0.938822	0.282907
15.305	0.18333	0.940233	0.262176
15.31	0.174269	0.94154	0.242456
15.315	0.165069	0.942749	0.223753
15.32	0.155656	0.943865	0.206004
15.325	0.146037	0.944892	0.189198
15.33	0.136285	0.945835	0.173272
15.335	0.126513	0.946698	0.158204
15.34	0.116855	0.947487	0.143931
15.345	0.107453	0.948204	0.13042
15.35	0.0984439	0.948853	0.117625
15.355	0.0899487	0.949439	0.105529
15.36	0.0820671	0.949965	0.0941012
15.365	0.0748716	0.950433	0.0833511
15.37	0.0684074	0.950847	0.073274
15.375	0.0626924	0.951211	0.0639015
15.38	0.0577228	0.951529	0.0552283
15.385	0.0534741	0.951802	0.0472811
15.39	0.0499069	0.952036	0.0400596
15.395	0.0469677	0.952234	0.0335746
15.4	0.044596	0.9524	0.0278049
15.405	0.042728	0.952536	0.0227451
15.41	0.0413002	0.952648	0.0183529
15.415	0.0402491	0.952737	0.0145912
15.42	0.0395112	0.952808	0.0114123
15.425	0.0390289	0.952864	0.00876851
15.43	0.0387494	0.952906	0.00661214
15.435	0.0386259	0.952937	0.00486904
15.44	0.0386167	0.952961	0.00349681
15.445	0.0386834	0.952977	0.00243717
15.45	0.0387918	0.952988	0.00164244
15.455	0.0389203	0.952996	0.00106494
15.46	0.0390579	0.953001	0.000656976
15.465	0.0391966	0.953003	0.000392066
15.47	0.0393269	0.953005	0.000227822
15.475	0.0394384	0.953006	0.000143051
15.48	0.0395261	0.953007	0.000111262
15.485	0.0395907	0.953007	0.000121858
15.49	0.0396337	0.953008	0.000148349
15.495	0.0396553	0.953008	0.000185437
15.5	0.0396573	0.953009	0.000217226
15.505	0.0396438	0.95301	0.000259611
15.51	0.0396168	0.953012	0.000286102
15.515	0.0395746	0.953013	0.000312593
15.52	0.0395182	0.953015	0.000317891
15.525	0.0394542	0.953016	0.000328488
15.53	0.039391	0.953018	0.00032319
15.535	0.0393357	0.95302	0.000317891
15.54	0.0392912	0.953021	0.000296699
15.545	0.0392569	0.953023	0.000270208
15.55	0.0392313	0.953024	0.000243717
15.555	0.0392141	0.953025	0.000211928
15.56	0.0392043	0.953026	0.000180138
15.565	0.039201	0.953027	0.000127157
15.57	0.0392036	0.953028	8.4771e-05
15.575	0.0392092	0.953028	3.17891e-05
15.58	0.0392195	0.953029	-1.58946e-05
15.585	0.0392354	0.953028	-6.35783e-05
15.59	0.0392552	0.953028	-0.000111262
15.595	0.0392745	0.953028	-0.000148349
15.6	0.039289	0.953027	-0.000196033
15.605	0.0392928	0.953026	-0.00023312
15.61	0.0392803	0.953025	-0.000270208
15.615	0.0392481	0.953023	-0.000301997
15.62	0.039195	0.953022	-0.000333786
15.625	0.0391245	0.95302	-0.000370873
15.63	0.0390429	0.953018	-0.000402662
15.635	0.038957	0.953016	-0.000434452
15.64	0.0388758	0.953014	-0.000460943
15.645	0.0388062	0.953012	-0.000476837
15.65	0.0387516	0.953009	-0.000492732
15.655	0.038714	0.953007	-0.000492732
15.66	0.0386935	0.953004	-0.000503328
15.665	0.0386846	0.953002	-0.00049803
15.67	0.038681	0.952999	-0.00049803
15.675	0.0386794	0.952997	-0.000476837
15.68	0.0386811	0.952994	-0.000455644
15.685	0.0386875	0.952992	-0.000423855
15.69	0.0387006	0.95299	-0.000402662
15.695	0.0387263	0.952988	-0.000365575
15.7	0.0387703	0.952986	-0.000333786
15.705	0.0388373	0.952984	-0.0002914
15.71	0.0389276	0.952983	-0.000254313
15.715	0.0390341	0.952982	-0.000211928
15.72	0.0391456	0.952981	-0.00017484
15.725	0.0392533	0.95298	-0.000137753
15.73	0.0393484	0.952979	-0.000100666
15.735	0.0394229	0.952979	-21.1774
15.74	0.0394726	0.952978	-42.3546
15.745	0.0394974	0.952978	-63.5319
15.75	0.0395005	1.96712e-08	-42.3545
15.755	0.0394869	2.07481e-07	-21.1772
15.76	0.0394602	5.52113e-07	9.47573e-05
15.765	0.0394249	1.03915e-06	0.000118586
15.77	0.0393878	1.64872e-06	0.000137594
15.775	0.039353	2.35547e-06	0.000151162
15.78	0.0393196	3.13091e-06	0.000158995
15.785	0.0392863	3.94535e-06	0.00016114
15.79	0.0392575	4.76936e-06	0.000157979
15.795	0.0392347	5.57514e-06	0.000150206
15.8	0.0392137	6.33854e-06	0.000138764
15.805	0.0391917	7.04099e-06	0.000124715
15.81	0.0391709	7.66958e-06	0.00010916
15.815	0.0391559	8.21685e-06	9.31849e-05
15.82	0.0391508	8.6804e-06	7.78072e-05
15.825	0.0391559	9.06404e-06	6.38713e-05
15.83	0.039169	9.3763e-06	5.20338e-05
15.835	0.0391907	9.62782e-06	4.28539e-05
15.84	0.0392201	9.83138e-06	3.68587e-05
15.845	0.0392512	1.00031e-05	3.44691e-05
15.85	0.0392791	1.01621e-05	3.58368e-05
15.855	0.039299	1.03289e-05	4.07472e-05
15.86	0.0393084	1.05223e-05	4.85939e-05
15.865	0.0393075	1.0758e-05	5.83905e-05
15.87	0.0392975	1.10475e-05	6.87957e-05
15.875	0.0392802	1.13946e-05	7.82705e-05
15.88	0.0392603	1.17947e-05	8.53276e-05
15.885	0.0392437	1.22342e-05	8.88194e-05
15.89	0.0392316	1.26933e-05	8.80879e-05
15.895	0.0392234	1.3149e-05	8.29907e-05
15.9	0.0392231	1.35781e-05	7.38224e-05
15.905	0.0392332	1.39591e-05	6.12479e-05
15.91	0.0392522	1.42739e-05	4.62457e-05
15.915	0.0392784	1.45094e-05	3.00358e-05
15.92	0.0393067	1.4659e-05	1.39433e-05
15.925	0.0393285	1.47237e-05	-1.04766e-06
15.93	0.0393371	1.47113e-05	-1.45623e-05
15.935	0.0393272	1.46348e-05	-2.7051e-05
15.94	0.039299	1.4499e-05	-3.93413e-05
15.945	0.0392575	1.4305e-05	-5.23235e-05
15.95	0.0392089	1.40485e-05	-6.65305e-05
15.955	0.0391599	1.37211e-05	-8.20738e-05
15.96	0.0391186	1.33146e-05	-9.86374e-05
15.965	0.0390898	1.2823e-05	-0.000115614
15.97	0.0390724	1.22438e-05	-0.000132211
15.975	0.0390642	1.15787e-05	-0.00014747
15.98	0.0390664	1.08335e-05	-0.000160252
15.985	0.0390787	1.00197e-05	-0.000169291
15.99	0.0390951	9.15624e-06	-0.000173345
15.995	0.0391054	8.26878e-06	-0.000171408
16	0.039103	7.38876e-06	-0.000162945
16.005	0.0390862	6.55132e-06	-0.000148037
16.01	0.0390564	5.79127e-06	-0.000127357
16.015	0.0390193	5.13867e-06	-0.000101961
16.02	0.0389865	4.61724e-06	-7.30587e-05
16.025	0.0389685	4.2444e-06	-0.00013011
16.03	0.038971	4.03138e-06	-0.000185382
16.035	0.0389948	3.98376e-06	-0.000239651
16.04	0.0390384	1.30227e-07	-0.000117101
16.045	0.0391016	4.36849e-07	4.02032e-06
16.05	0.0391799	9.0817e-07	0.00012297
16.055	0.0392652	1.53081e-06	0.000151233
16.06	0.0393494	2.29277e-06	0.000177801
16.065	0.0394266	3.18533e-06	0.000203269
16.07	0.0394892	4.20321e-06	0.000228182
16.075	0.0395305	5.34424e-06	0.00025292
16.08	0.0395528	6.60856e-06	0.000277662
16.085	0.0395635	7.99671e-06	0.000302399
16.09	0.0395683	9.50894e-06	0.000326957
16.095	0.0395676	1.11451e-05	0.000350961
16.1	0.0395594	1.29034e-05	0.000373828
16.105	0.0395439	1.47787e-05	0.000394784
16.11	0.0395247	1.67619e-05	0.000412988
16.115	0.0395046	1.88391e-05	0.000427662
16.12	0.0394826	2.09916e-05	0.000438231
16.125	0.0394567	2.31979e-05	0.000444431
16.13	0.0394254	2.54351e-05	0.000446378
16.135	0.0393898	2.768e-05	0.000444527
16.14	0.0393531	2.99129e-05	0.000439499
16.145	0.0393218	3.21187e-05	0.000431967
16.15	0.0393045	3.42851e-05	0.000422734
16.155	0.0393066	3.64016e-05	0.000412949
16.16	0.0393252	3.84633e-05	0.000404099
16.165	0.0393553	4.04747e-05	0.000397727
16.17	0.0393937	4.24501e-05	0.000395112
16.175	0.0394342	4.44097e-05	0.000397161
16.18	0.0394693	4.63776e-05	0.000404459
16.185	0.0394953	4.83808e-05	0.000417252
16.19	0.0395098	5.04483e-05	0.000435356
16.195	0.0395102	5.26089e-05	0.000458032
16.2	0.0394981	5.48873e-05	0.000483962
16.205	0.0394792	5.73017e-05	0.000511294
16.21	0.0394569	5.98606e-05	0.00053781
16.215	0.0394334	6.25606e-05	0.000561165
16.22	0.0394188	6.53849e-05	0.00057918
16.225	0.0394234	6.83054e-05	0.000590053
16.23	0.0394463	7.12848e-05	0.000592523
16.235	0.0394822	7.42789e-05	0.00058596
16.24	0.0395269	7.72396e-05	0.000570407
16.245	0.0395782	8.01202e-05	0.000546462
16.25	0.039631	8.28775e-05	0.0005151
16.255	0.0396771	8.54739e-05	0.000477443
16.26	0.0397089	8.78781e-05	0.000434582
16.265	0.0397211	9.00648e-05	0.000387439
16.27	0.0397131	9.20137e-05	0.000336705
16.275	0.0396865	9.37072e-05	0.000282808
16.28	0.0396434	9.51307e-05	0.000225908
16.285	0.0395855	9.62704e-05	0.000166017
16.29	0.0395148	9.71109e-05	0.000103492
16.295	0.0394332	9.76362e-05	3.9338e-05
16.3	0.0393442	9.7832e-05	-2.51535e-05
16.305	0.0392522	9.7701e-05	-8.89905e-05
16.31	0.0391615	9.72547e-05	-0.000151687
16.315	0.0390742	9.64915e-05	-0.000212472
16.32	0.0389898	9.54184e-05	-0.000270185
16.325	0.0389096	9.40518e-05	-0.000323439
16.33	0.038835	9.24156e-05	-0.000371227
16.335	0.0387657	9.05388e-05	-0.000412965
16.34	0.0387025	8.84526e-05	-0.000448363
16.345	0.0386504	8.61893e-05	-0.000477235
16.35	0.0386132	8.37809e-05	-0.000499295
16.355	0.0385929	8.12605e-05	-0.000514057
16.36	0.0385903	7.86637e-05	-0.000520944
16.365	0.0386042	7.60304e-05	-0.000519549
16.37	0.0386342	7.34041e-05	-0.000509888
16.375	0.0386824	7.08281e-05	-0.000492501
16.38	0.0387494	6.83426e-05	-0.000468408
16.385	0.03883	6.59825e-05	-0.000438968
16.39	0.0389141	6.3775e-05	-0.000405654
16.395	0.0389925	6.1739e-05	-0.000369786
16.4	0.0390598	5.98856e-05	-0.000332312
16.405	0.0391129	5.8221e-05	-0.000293769
16.41	0.0391515	5.67495e-05	-0.000254409
16.415	0.0391792	5.54751e-05	-0.000214412
16.42	0.0392044	5.44015e-05	-0.000174065
16.425	0.0392352	5.35311e-05	-0.000133905
16.43	0.0392731	5.28644e-05	-9.47831e-05
16.435	0.0393121	5.23975e-05	-0.0012136
16.44	0.0393451	5.212e-05	-0.00233544
16.445	0.0393651	5.20143e-05	-0.00346125
16.45	0.0393668	4.68114e-08	-0.00228026
16.455	0.0393483	2.25918e-07	-0.0011054
16.46	0.0393123	5.02854e-07	6.2445e-05
16.465	0.0392679	8.40572e-07	6.69741e-05
16.47	0.0392286	1.20044e-06	6.41909e-05
16.475	0.0392033	1.54459e-06	5.45104e-05
16.48	0.039194	1.83814e-06	3.8585e-05
16.485	0.0391988	2.04972e-06	1.73968e-05
16.49	0.039214	2.15071e-06	-7.92064e-06
16.495	0.0392324	2.11907e-06	-3.61176e-05
16.5	0.0392493	1.94553e-06	-6.60986e-05
16.505	0.039264	1.61755e-06	-9.64987e-05
16.51	0.039273	1.13114e-06	-0.000125727
16.515	0.0392723	4.92191e-07	-0.000152013
16.52	0.0392575	-2.83626e-07	-0.000173949
16.525	0.0392243	-1.17205e-06	-0.000190826
16.53	0.0391728	-2.14402e-06	-0.000202789
16.535	0.0391089	-3.17192e-06	-0.000210685
16.54	0.0390422	-4.23472e-06	-0.000215664
16.545	0.0389824	-5.31855e-06	-0.000218724
16.55	0.038936	-6.41554e-06	-0.000220371
16.555	0.0389048	-7.52146e-06	-0.000220482
16.56	0.0388873	-8.63079e-06	-0.000218406
16.565	0.0388826	-9.73326e-06	-0.000213237
16.57	0.0388908	-1.08132e-05	-0.000204084
16.575	0.0389101	-1.18497e-05	-0.00019025
16.58	0.0389385	-1.28184e-05	-0.000171254
16.585	0.038975	-1.3693e-05	-0.000146795
16.59	0.0390177	-1.4446e-05	-0.000116742
16.595	0.0390611	-1.50486e-05	0.000267475
16.6	0.039099	-1.54722e-05	0.000657279
16.605	0.039131	-1.56899e-05	0.00105236
16.61	0.0391594	1.08653e-08	0.000754704
16.615	0.0391873	2.89831e-07	0.000459759
16.62	0.0392222	8.44637e-07	0.000165662
16.625	0.0392698	1.67597e-06	0.000219338
16.63	0.0393315	2.77934e-06	0.000270986
16.635	0.039403	4.14482e-06	0.000319506
16.64	0.0394753	5.75649e-06	0.000363864
16.645	0.0395391	7.593e-06	0.000403191
16.65	0.0395885	9.62841e-06	0.000436887
16.655	0.0396229	1.18331e-05	0.000464696
16.66	0.0396452	1.41764e-05	0.000486722
16.665	0.0396583	1.66283e-05	0.000503384
16.67	0.0396638	1.91612e-05	0.000515298
16.675	0.0396619	2.17509e-05	0.000523082
16.68	0.0396516	2.43781e-05	0.00052716
16.685	0.039636	2.70253e-05	0.000527668
16.69	0.0396191	2.96757e-05	0.000524453
16.695	0.0396004	3.23113e-05	0.000517159
16.7	0.0395767	3.49123e-05	0.000505288
16.705	0.0395473	3.74559e-05	0.000488298
16.71	0.0395133	3.99163e-05	0.000465691
16.715	0.0394763	4.22651e-05	0.000437143
16.72	0.0394363	4.44714e-05	0.000402603
16.725	0.0393932	4.6504e-05	0.000362319
16.73	0.0393498	4.83333e-05	0.000316791
16.735	0.0393137	4.99327e-05	0.000266685
16.74	0.0392885	5.12789e-05	0.000212773
16.745	0.0392767	5.23527e-05	0.00015592
16.75	0.0392783	5.31392e-05	9.73656e-05
16.755	0.0392915	5.36278e-05	3.88969e-05
16.76	0.0393091	5.38138e-05	-1.76204e-05
16.765	0.03932	5.37108e-05	-7.09309e-05
16.77	0.0393141	5.33455e-05	-0.000120926
16.775	0.0392861	5.27316e-05	-0.000167958
16.78	0.0392373	5.18834e-05	-0.000212503
16.785	0.0391746	5.08135e-05	-0.000254837
16.79	0.039108	4.95329e-05	-0.000295313
16.795	0.0390414	4.80515e-05	-0.000334288
16.8	0.0389763	4.63763e-05	-0.000372041
16.805	0.0389142	4.45128e-05	-0.000408704
16.81	0.0388581	4.24657e-05	-0.000444253
16.815	0.0388124	4.02403e-05	-0.000478547
16.82	0.0387814	3.78429e-05	-0.000511329
16.825	0.0387648	3.52802e-05	-0.000542158
16.83	0.038762	3.25611e-05	-0.000570386
16.835	0.0387688	2.96979e-05	-0.000595208
16.84	0.0387749	2.67074e-05	-0.000615849
16.845	0.0387725	2.36116e-05	-0.000631776
16.85	0.0387625	2.04358e-05	-0.000642821
16.855	0.0387485	1.72058e-05	-0.00064911
16.86	0.0387339	1.39453e-05	-0.000650896
16.865	0.0387244	1.06768e-05	-0.000648438
16.87	0.0387269	7.42111e-06	-0.000642018
16.875	0.0387449	4.19871e-06	-0.000632048
16.88	0.0387762	1.02832e-06	-0.000619157
16.885	0.0388142	-2.07464e-06	-0.000604158
16.89	0.0388518	-5.09926e-06	-0.000587881
16.895	0.0388828	-8.04004e-06	-0.000570974
16.9	0.0389051	-1.08954e-05	-0.000553847
16.905	0.0389218	-1.36647e-05	-0.000536787
16.91	0.0389355	-1.63476e-05	-0.00052012
16.915	0.0389453	-1.89455e-05	-0.000504277
16.92	0.0389505	-2.14625e-05	-0.000489737
16.925	0.0389518	-2.39052e-05	-0.000476949
16.93	0.038953	-2.62827e-05	-0.000466266
16.935	0.0389576	-2.86059e-05	-0.000457835
16.94	0.0389681	-3.08873e-05	-0.000451454
16.945	0.0389833	-3.31391e-05	-0.00044649
16.95	0.0389992	-3.537e-05	-0.000441994
16.955	0.0390131	-3.75822e-05	-0.000436956
16.96	0.0390245	-3.97721e-05	-0.000430547
16.965	0.0390327	-4.19317e-05	-0.000422214
16.97	0.0390312	-4.40505e-05	-0.000411669
16.975	0.0390167	-4.61168e-05	-0.000398846
16.98	0.038991	-4.81185e-05	-0.000383918
16.985	0.0389562	-5.00442e-05	-0.000367314
16.99	0.0389195	-5.18844e-05	-0.000349725
16.995	0.0388893	-5.36335e-05	-0.000332025
17	0.0388703	-5.52907e-05	-0.000315097
17.005	0.0388646	-5.68605e-05	-0.000299649
17.01	0.0388768	-5.8352e-05	-0.000286128
17.015	0.0389076	-5.97754e-05	-0.000274816
17.02	0.0389498	-6.11415e-05	-0.000265953
17.025	0.0389959	-6.2462e-05	-0.000259762
17.03	0.0390439	-6.37512e-05	-0.000256372
17.035	0.0390926	-6.50236e-05	-0.000255794
17.04	0.0391387	-6.62934e-05	-0.000257957
17.045	0.0391782	-6.75744e-05	-0.000262794
17.05	0.0392075	-6.88796e-05	-0.000270275
17.055	0.0392256	-7.02221e-05	-0.00028037
17.06	0.039233	-7.16154e-05	-0.000293036
17.065	0.0392296	-7.30723e-05	-0.000308193
17.07	0.0392179	-7.46051e-05	-0.000325687
17.075	0.0392027	-7.62263e-05	-0.000345186
17.08	0.0391851	-7.79471e-05	-0.000366148
17.085	0.0391608	-7.97754e-05	-0.0003879
17.09	0.0391265	-8.17146e-05	-0.000409735
17.095	0.0390814	-8.37652e-05	-0.000430918
17.1	0.0390245	-8.59245e-05	-0.00045062
17.105	0.0389573	-8.81855e-05	-0.000467931
17.11	0.0388838	-9.05364e-05	-0.000481931
17.115	0.038808	-9.29602e-05	-0.000491778
17.12	0.0387374	-9.54355e-05	-0.000496796
17.125	0.0386796	-9.79377e-05	-0.00049661
17.13	0.0386374	-0.000100439	-0.000491302
17.135	0.0386125	-0.000102911	-0.000481427
17.14	0.0386091	-0.000105331	-0.000467802
17.145	0.038628	-0.000107679	-0.000451208
17.15	0.0386639	-0.000109943	-0.000432186
17.155	0.0387104	-0.00011211	-0.000411001
17.16	0.038767	-0.000114172	-0.000387679
17.165	0.0388341	-0.000116118	-0.000362059
17.17	0.0389093	-0.000117937	-0.000333879
17.175	0.0389894	-0.000119616	-0.000302928
17.18	0.0390712	-0.00012114	-0.00026923
17.185	0.0391526	-0.000122495	-0.000233126
17.19	0.0392323	-0.000123667	-0.000195266
17.195	0.0393049	-0.000124647	-0.000156522
17.2	0.0393611	-0.000125429	-0.000117895
17.205	0.0393975	-0.000126014	-8.03796e-05
17.21	0.0394144	-0.000126409	0.00277033
17.215	0.0394136	-0.000126624	0.00561878
17.22	0.0393986	-0.000126673	0.00846448
17.225	0.039372	1.10104e-07	0.00567648
17.23	0.0393375	3.60863e-07	0.00288354
17.235	0.039302	7.24173e-07	8.47879e-05
17.24	0.0392709	1.16904e-06	9.49515e-05
17.245	0.0392459	1.66369e-06	9.94561e-05
17.25	0.0392269	2.17787e-06	9.93613e-05
17.255	0.0392129	2.68534e-06	9.64856e-05
17.26	0.0392036	3.16922e-06	9.32407e-05
17.265	0.0391982	3.6273e-06	9.21881e-05
17.27	0.0391985	4.07223e-06	9.55355e-05
17.275	0.0392024	4.52873e-06	0.00010481
17.28	0.039207	5.02936e-06	0.00012075
17.285	0.0392123	5.60976e-06	0.00014332
17.29	0.039215	6.3056e-06	0.000171774
17.295	0.0392141	7.1487e-06	0.000204814
17.3	0.0392101	8.16297e-06	0.000240888
17.305	0.0392059	9.36289e-06	0.000278531
17.31	0.0392055	1.07548e-05	0.000316591
17.315	0.0392142	1.23395e-05	0.000354291
17.32	0.039241	1.41141e-05	0.000391155
17.325	0.0392911	1.60737e-05	0.000426935
17.33	0.0393619	1.82126e-05	0.000461537
17.335	0.0394457	2.05242e-05	0.000494975
17.34	0.0395331	2.30026e-05	0.000527295
17.345	0.0396146	2.56427e-05	0.000558538
17.35	0.0396845	2.84389e-05	0.000588721
17.355	0.0397361	3.1386e-05	0.00061785
17.36	0.0397655	3.44788e-05	0.000645935
17.365	0.0397735	3.77119e-05	0.000672968
17.37	0.0397658	4.10802e-05	0.00069882
17.375	0.0397488	4.45787e-05	0.000723096
17.38	0.0397269	4.82014e-05	0.000745063
17.385	0.0397046	5.19377e-05	0.000763769
17.39	0.0396836	5.5771e-05	0.000778259
17.395	0.0396662	5.96794e-05	0.000787742
17.4	0.0396542	6.3637e-05	0.000791614
17.405	0.0396446	6.76154e-05	0.000789471
17.41	0.0396349	7.15841e-05	0.000781173
17.415	0.0396236	7.55105e-05	0.000766944
17.42	0.0396085	7.93634e-05	0.000747369
17.425	0.03959	8.31154e-05	0.000723277
17.43	0.0395718	8.67437e-05	0.000695613
17.435	0.0395581	9.02305e-05	0.000665347
17.44	0.0395503	9.35626e-05	0.000633464
17.445	0.0395486	9.67321e-05	0.000600966
17.45	0.0395538	9.97355e-05	0.000568847
17.455	0.039565	0.000102575	0.000538032
17.46	0.0395791	0.000105258	0.000509316
17.465	0.0395894	0.000107795	0.000483333
17.47	0.039588	0.000110201	0.000460529
17.475	0.0395702	0.000112492	0.000441111
17.48	0.0395371	0.000114686	0.000424935
17.485	0.0394922	0.000116801	0.000411421
17.49	0.0394388	0.000118852	0.000399557
17.495	0.0393826	0.000120848	0.000388081
17.5	0.0393303	0.000122792	0.000375725
17.505	0.0392864	0.000124678	0.000361419
17.51	0.039255	0.000126494	0.000344392
17.515	0.03924	0.000128227	0.000324241
17.52	0.039242	0.00012986	0.000300948
17.525	0.0392597	0.000131374	0.000274875
17.53	0.0392886	0.000132756	0.000246692
17.535	0.0393238	0.000133994	0.000217236
17.54	0.0393613	0.000135081	0.000187342
17.545	0.0393946	0.000136017	0.000157681
17.55	0.0394171	0.000136802	0.000128706
17.555	0.0394245	0.000137443	0.000100693
17.56	0.0394151	0.000137942	7.38513e-05
17.565	0.0393926	0.000138307	4.84689e-05
17.57	0.0393625	0.000138543	2.51438e-05
17.575	0.0393271	0.00013866	4.56477e-06
17.58	0.0392921	0.000138669	-1.26311e-05
17.585	0.0392603	0.000138595	-2.63403e-05
17.59	0.03923	0.000138452	-3.66786e-05
17.595	0.0391979	0.000138258	-4.3952e-05
17.6	0.039163	0.000138029	-4.84029e-05
17.605	0.0391262	0.000137778	-5.03328e-05
17.61	0.0390868	0.000137519	-5.0087e-05
17.615	0.0390447	0.000137263	-4.80705e-05
