Time	Air Flow	Lung Volume	Comp Ch 2
0.615	0.0393435	0.00032773	0.000356531
0.62	0.0393999	0.000329522	0.000356068
0.625	0.0394601	0.000331309	0.000353522
0.63	0.0395188	0.000333082	0.000349435
0.635	0.0395722	0.000334832	0.000344359
0.64	0.0396183	0.000336555	0.000338709
0.645	0.0396562	0.00033825	0.000332684
0.65	0.0396846	0.000339914	0.000326237
0.655	0.0397008	0.000341547	0.000318978
0.66	0.0397014	0.000343147	0.000310073
0.665	0.0396858	0.000344706	0.000298204
0.67	0.0396535	0.000346212	0.000281699
0.675	0.0396052	0.000347643	0.000258719
0.68	0.0395442	0.000348964	0.000227543
0.685	0.0394745	0.000350135	0.000186766
0.69	0.0394022	0.000351105	0.000135456
0.695	0.039335	0.000351819	7.39936e-05
0.7	0.0392773	0.000352222	3.42261e-06
0.705	0.0392298	0.000352258	-7.46352e-05
0.71	0.0391921	0.000351909	-0.000159603
0.715	0.0391651	0.000351134	-0.000250709
0.72	0.0391486	0.000349898	-0.000346902
0.725	0.0391357	0.000348174	-0.000446166
0.73	0.0391183	0.000345946	-0.000546252
0.735	0.0390911	0.00034321	-0.000644861
0.74	0.0390491	0.000339973	-0.000739871
0.745	0.038991	0.000336255	-0.000829601
0.75	0.0389166	0.000332084	-0.000913007
0.755	0.0388277	0.000327496	-0.000989662
0.76	0.0387288	0.000322525	-0.00105956
0.765	0.0386229	0.000317205	-0.00112296
0.77	0.0385148	0.00031157	-0.00118019
0.775	0.0384117	0.00030565	-0.00123163
0.78	0.0383186	0.000299474	-0.00127743
0.785	0.0382403	0.000293068	-0.00131726
0.79	0.0381773	0.00028646	-0.00135023
0.795	0.0381311	0.000279681	-0.00137492
0.8	0.0381061	0.000272773	-0.0013897
0.805	0.0381036	0.000265786	-0.00139306
0.81	0.0381211	0.000258778	-0.00138383
0.815	0.0381514	0.000251814	-0.00136139
0.82	0.0381886	0.000244962	-0.00132563
0.825	0.0382335	0.00023829	-0.00127689
0.83	0.0382846	0.000231864	-0.00121585
0.835	0.0383401	0.000225746	-0.00114331
0.84	0.0383989	0.000219994	-0.00106005
0.845	0.0384607	0.000214661	-0.000966709
0.85	0.0385295	0.000209795	-0.000863884
0.855	0.0386094	0.000205446	-0.00075222
0.86	0.0387032	0.000201658	-0.000632484
0.865	0.0388111	0.000198472	-0.000505557
0.87	0.0389286	0.000195923	-0.000372385
0.875	0.0390484	0.000194043	-0.00450884
0.88	0.0391633	0.00019286	-0.00863916
0.885	0.0392679	0.000192392	-0.0127632
0.89	0.0393599	2.88163e-07	-0.00833137
0.895	0.0394383	1.38321e-06	-0.00389754
0.9	0.0395055	3.27939e-06	0.000535551
0.905	0.0395709	5.96585e-06	0.000690774
0.91	0.0396423	9.42938e-06	0.000843176
0.915	0.0397224	1.36553e-05	0.00099258
0.92	0.0398108	1.86286e-05	0.00113887
0.925	0.0399077	2.43336e-05	0.00128194
0.93	0.040013	3.07545e-05	0.00142171
0.935	0.0401242	3.78743e-05	0.00155809
0.94	0.0402348	4.56762e-05	0.00169096
0.945	0.0403339	5.4143e-05	0.00182001
0.95	0.0404125	6.32572e-05	0.00194451
0.955	0.0404693	7.29982e-05	0.00206321
0.96	0.0405091	8.33385e-05	0.00217435
0.965	0.0405386	9.42425e-05	0.00227573
0.97	0.0405643	0.000105662	0.00236495
0.975	0.0405936	0.000117535	0.00243977
0.98	0.0406325	0.000129789	0.00249832
0.985	0.0406843	0.000142341	0.0025393
0.99	0.0407489	0.000155099	0.00256207
0.995	0.0408211	0.000167971	0.00256676
1	0.0408945	0.000180864	0.00255432
1.005	0.0409634	0.000193688	0.00252628
1.01	0.0410206	0.000206364	0.00248448
1.015	0.0410563	0.000218826	0.00243054
1.02	0.0410611	0.000231014	0.00236563
1.025	0.041031	0.000242876	0.00229037
1.03	0.0409664	0.000254362	0.00220492
1.035	0.0408715	0.00026542	0.0021092
1.04	0.0407521	0.000276001	0.00200312
1.045	0.0406154	0.000286052	0.0018868
1.05	0.0404687	0.000295519	0.00176074
1.055	0.0403205	0.000304353	0.00162599
1.06	0.0401788	0.000312507	0.00148411
1.065	0.0400501	0.000319946	0.00133717
1.07	0.0399354	0.000326641	0.00118767
1.075	0.0398305	0.000332578	0.00103836
1.08	0.0397289	0.00033776	0.000892029
1.085	0.0396257	0.0003422	0.000751202
1.09	0.0395191	0.00034593	0.00061785
1.095	0.0394096	0.000348989	0.000493342
1.1	0.0393003	0.000351423	0.000378458
1.105	0.0391965	0.000353282	0.000273498
1.11	0.0391056	0.000354616	0.000178335
1.115	0.0390336	0.000355476	9.31141e-05
1.12	0.038983	0.00035591	1.77107e-05
1.125	0.0389549	0.00035596	-4.82322e-05
1.13	0.0389515	0.000355694	-0.000106383
1.135	0.0389712	0.000355144	-0.00015826
1.14	0.039008	0.000354337	-0.000204878
1.145	0.0390562	0.000353295	-0.000246105
1.15	0.0391067	0.000352045	-0.000281415
1.155	0.0391496	0.000350616	-0.00031026
1.16	0.0391793	0.000349041	-0.000332267
1.165	0.0391948	0.000347356	-0.000347469
1.17	0.0391959	0.000345597	-0.000356329
1.175	0.0391849	0.000343797	-0.000359682
1.18	0.0391658	0.000341983	-0.000358523
1.185	0.0391419	0.000340179	-0.000353776
1.19	0.0391158	0.000338401	-0.000346116
1.195	0.0390876	0.000336663	-0.000335809
1.2	0.0390576	0.000334975	-0.00032269
1.205	0.0390274	0.000333351	-0.000306141
1.21	0.0390019	0.000331806	-0.000285194
1.215	0.038984	0.000330361	-0.000258657
1.22	0.0389732	0.000329045	-0.000225383
1.225	0.0389702	0.000327892	-0.000184485
1.23	0.0389742	0.000326942	-0.000135505
1.235	0.038983	0.000326237	-0.00731613
1.24	0.0389944	0.000325818	-0.0144874
1.245	0.0390103	0.000325726	-0.0216489
1.25	0.0390336	2.99996e-07	-0.0143248
1.255	0.0390692	1.03682e-06	-0.00699317
1.26	0.039123	2.24257e-06	0.00034484
1.265	0.0391983	3.94744e-06	0.000450245
1.27	0.0392938	6.18056e-06	0.000561042
1.275	0.0394067	8.96916e-06	0.000676821
1.28	0.0395334	1.23381e-05	0.000797118
1.285	0.0396683	1.63102e-05	0.000921392
1.29	0.0398025	2.09058e-05	0.00104897
1.295	0.039929	2.61422e-05	0.00117901
1.3	0.0400435	3.20322e-05	0.00131049
1.305	0.040144	3.85835e-05	0.00144219
1.31	0.0402289	4.5798e-05	0.00157261
1.315	0.0402986	5.36707e-05	0.0017
1.32	0.0403571	6.21874e-05	0.00182235
1.325	0.040409	7.13231e-05	0.00193755
1.33	0.0404575	8.10417e-05	0.00204348
1.335	0.0405059	9.1297e-05	0.00213803
1.34	0.0405552	0.000102032	0.00221908
1.345	0.0406061	0.00011318	0.00228459
1.35	0.0406582	0.000124661	0.00233279
1.355	0.0407088	0.000136388	0.00236232
1.36	0.0407526	0.000148266	0.00237249
1.365	0.0407848	0.000160194	0.00236326
1.37	0.0408056	0.000172074	0.00233519
1.375	0.0408153	0.00018381	0.00228927
1.38	0.0408126	0.000195311	0.0022267
1.385	0.0407986	0.000206496	0.0021487
1.39	0.0407764	0.000217287	0.00205654
1.395	0.0407465	0.000227613	0.0019515
1.4	0.0407057	0.000237409	0.00183491
1.405	0.0406498	0.000246617	0.00170812
1.41	0.0405725	0.000255187	0.0015724
1.415	0.0404675	0.000263075	0.00142897
1.42	0.0403354	0.000270242	0.00127902
1.425	0.0401814	0.000276655	0.00112385
1.43	0.0400129	0.000282287	0.00096498
1.435	0.0398385	0.000287119	0.000804109
1.44	0.0396656	0.00029114	0.000642972
1.445	0.0394992	0.00029435	0.000483271
1.45	0.0393421	0.000296756	0.000326668
1.455	0.0391988	0.000298374	0.000176123
1.46	0.0390722	0.000299226	3.49117e-05
1.465	0.0389642	0.000299346	-9.36057e-05
1.47	0.0388778	0.000298833	-0.000208486
1.475	0.0388112	0.000297747	-0.000309277
1.48	0.0387576	0.000296153	-0.000395798
1.485	0.0387112	0.000294122	-0.00046721
1.49	0.0386707	0.000291734	-0.000523181
1.495	0.0386392	0.000289066	-0.000564103
1.5	0.038621	0.000286198	-0.000590924
1.505	0.0386161	0.000283201	-0.000604959
1.51	0.0386229	0.000280138	-0.000607711
1.515	0.0386413	0.000277068	-0.000600708
1.52	0.0386745	0.000274037	-0.000585437
1.525	0.0387238	0.000271087	-0.000563307
1.53	0.0387868	0.000268252	-0.000535624
1.535	0.0388605	0.00026556	-0.000503507
1.54	0.0389431	0.000263031	-0.000467814
1.545	0.0390289	0.000260682	-0.000429221
1.55	0.0391097	0.000258528	-0.000388376
1.555	0.0391797	0.000256581	-0.000346025
1.56	0.0392363	0.000254848	-0.000303032
1.565	0.0392783	0.000253334	-0.000260332
1.57	0.0393048	0.000252037	-0.000218916
1.575	0.0393169	0.00025095	-0.000179787
1.58	0.0393183	0.000250062	-0.000143849
1.585	0.0393143	0.000249356	-0.000111832
1.59	0.0393095	0.000248812	-8.42925e-05
1.595	0.0393045	0.000248407	-6.16083e-05
1.6	0.0392998	0.000248116	-4.39028e-05
1.605	0.0392972	0.000247914	-3.08423e-05
1.61	0.0392948	0.000247773	-2.16326e-05
1.615	0.0392899	0.000247674	-1.51883e-05
1.62	0.0392823	0.000247603	-1.03623e-05
1.625	0.0392738	0.000247553	-0.00550626
1.63	0.039265	0.000247521	-0.0110016
1.635	0.0392537	0.000247509	-0.0164956
1.64	0.0392373	1.73457e-08	-0.0109868
1.645	0.0392194	7.56596e-08	-0.00547519
1.65	0.0392076	1.8932e-07	3.98763e-05
1.655	0.0392037	3.75458e-07	5.86325e-05
1.66	0.0392031	6.54093e-07	8.16841e-05
1.665	0.0392054	1.04721e-06	0.000109417
1.67	0.0392146	1.5776e-06	0.000142313
1.675	0.0392348	2.26985e-06	0.000180903
1.68	0.0392647	3.15307e-06	0.000225475
1.685	0.0392981	4.26006e-06	0.000275764
1.69	0.0393322	5.62218e-06	0.000330908
1.695	0.0393663	7.26466e-06	0.000389618
1.7	0.0393983	9.20552e-06	0.000450325
1.705	0.0394293	1.1456e-05	0.000511243
1.71	0.0394641	1.40182e-05	0.000570558
1.715	0.0395058	1.68828e-05	0.000626778
1.72	0.039555	2.00311e-05	0.000678992
1.725	0.0396098	2.34409e-05	0.000726774
1.73	0.0396688	2.709e-05	0.000769873
1.735	0.039733	3.09559e-05	0.000808008
1.74	0.0398069	3.50138e-05	0.000840853
1.745	0.0398882	3.92366e-05	0.000868064
1.75	0.0399647	4.35967e-05	0.000889188
1.755	0.040024	4.80648e-05	0.000903581
1.76	0.0400616	5.26077e-05	0.000910391
1.765	0.0400754	5.71881e-05	0.000908629
1.77	0.0400634	6.17634e-05	0.00089727
1.775	0.0400263	6.62853e-05	0.000875416
1.78	0.0399719	7.07002e-05	0.000842448
1.785	0.039911	7.49509e-05	0.000798087
1.79	0.0398532	7.89794e-05	0.000742272
1.795	0.0398017	8.27287e-05	0.000675019
1.8	0.0397546	8.61421e-05	0.000596396
1.805	0.0397112	8.91619e-05	0.000506702
1.81	0.0396697	9.17309e-05	0.000406619
1.815	0.0396246	9.37953e-05	0.000297257
1.82	0.0395692	9.53081e-05	0.000180776
1.825	0.0394995	9.62293e-05	6.02152e-05
1.83	0.0394155	9.65272e-05	-6.12552e-05
1.835	0.0393196	9.62127e-05	-0.000181913
1.84	0.039216	9.53025e-05	-0.000301461
1.845	0.0391104	9.3793e-05	-0.00041979
1.85	0.0390085	9.16876e-05	-0.000536166
1.855	0.0389128	8.8996e-05	-0.000649185
1.86	0.0388233	8.5734e-05	-0.000757306
1.865	0.0387415	8.19256e-05	-0.000858871
1.87	0.0386676	7.76037e-05	-0.000952155
1.875	0.0385989	7.28095e-05	-0.00103545
1.88	0.0385304	6.75932e-05	-0.0011072
1.885	0.0384598	6.20137e-05	-0.00116629
1.89	0.0383878	5.6137e-05	-0.00121234
1.895	0.038315	5.00319e-05	-0.00124582
1.9	0.038243	4.37644e-05	-0.00126799
1.905	0.0381776	3.73924e-05	-0.0012805
1.91	0.038127	3.09639e-05	-0.00128501
1.915	0.0380979	2.45175e-05	-0.0012829
1.92	0.038094	1.80848e-05	-0.00127512
1.925	0.0381188	1.16928e-05	-0.00126223
1.93	0.0381738	5.36577e-06	-0.0012443
1.935	0.0382558	-8.72901e-07	-0.00122101
1.94	0.0383607	-6.99784e-06	-0.00119165
1.945	0.0384821	-1.29795e-05	-0.00115526
1.95	0.0386098	-1.87826e-05	-0.0011109
1.955	0.0387318	-2.43669e-05	-0.00105781
1.96	0.0388332	-2.96874e-05	-0.000995587
1.965	0.0389033	-3.46963e-05	-0.000924408
1.97	0.0389412	-3.93466e-05	-0.000845016
1.975	0.038955	-4.35955e-05	-0.000758695
1.98	0.0389538	-4.74069e-05	-0.000667109
1.985	0.0389453	-5.07536e-05	-0.000572055
1.99	0.0389358	-5.36192e-05	-0.000475165
1.995	0.0389322	-5.59961e-05	-0.000377712
2	0.0389394	-5.78832e-05	-0.000280568
2.005	0.0389594	-5.92828e-05	0.00116334
2.01	0.0389939	-6.01999e-05	0.0026072
2.015	0.0390431	-6.06413e-05	0.00405208
2.02	0.0391048	2.94538e-08	0.00280408
2.025	0.0391757	5.70136e-07	0.00155777
2.03	0.0392512	1.62016e-06	0.000312428
2.035	0.0393288	3.18156e-06	0.00041447
2.04	0.0394077	5.25623e-06	0.000515516
2.045	0.0394849	7.84122e-06	0.000614234
2.05	0.0395597	1.09256e-05	0.000709061
2.055	0.0396365	1.44894e-05	0.000798518
2.06	0.0397224	1.85046e-05	0.00088145
2.065	0.0398202	2.29368e-05	0.000957151
2.07	0.0399267	2.77481e-05	0.0010254
2.075	0.0400341	3.28999e-05	0.00108639
2.08	0.0401332	3.83546e-05	0.00114062
2.085	0.0402172	4.4078e-05	0.00118874
2.09	0.0402823	5.00396e-05	0.00123132
2.095	0.0403257	5.62129e-05	0.00126866
2.1	0.0403446	6.25733e-05	0.00130074
2.105	0.0403355	6.90953e-05	0.00132715
2.11	0.0402972	7.57517e-05	0.00134715
2.115	0.0402339	8.25119e-05	0.00135965
2.12	0.0401541	8.93395e-05	0.00136328
2.125	0.0400685	9.61906e-05	0.00135663
2.13	0.0399859	0.000103013	0.00133854
2.135	0.0399154	0.000109747	0.00130839
2.14	0.0398634	0.00011633	0.00126626
2.145	0.0398322	0.0001227	0.00121297
2.15	0.0398205	0.000128798	0.00114999
2.155	0.0398243	0.000134574	0.00107925
2.16	0.0398354	0.000139989	0.00100295
2.165	0.0398454	0.000145014	0.000923338
2.17	0.0398485	0.000149635	0.000842499
2.175	0.0398405	0.000153845	0.00076217
2.18	0.0398192	0.000157649	0.000683627
2.185	0.0397858	0.000161057	0.000607654
2.19	0.0397423	0.000164085	0.000534632
2.195	0.0396883	0.000166748	0.000464643
2.2	0.0396249	0.000169061	0.000397548
2.205	0.0395553	0.00017104	0.000333045
2.21	0.0394822	0.000172698	0.000270754
2.215	0.0394109	0.000174046	0.000210351
2.22	0.0393473	0.000175092	0.000151687
2.225	0.0392909	0.000175845	9.49742e-05
2.23	0.039238	0.000176313	4.10183e-05
2.235	0.0391864	0.000176505	-9.22527e-06
2.24	0.0391351	0.00017644	-5.4992e-05
2.245	0.0390845	0.000176151	-9.62186e-05
2.25	0.0390371	0.000175656	-0.000132761
2.255	0.038997	0.000174976	-0.000164252
2.26	0.0389693	0.000174135	-0.000189943
2.265	0.0389581	0.000173163	-0.000209279
2.27	0.0389633	0.000172094	-0.000222079
2.275	0.0389811	0.000170962	-0.000228594
2.28	0.0390079	0.0001698	-0.000229378
2.285	0.0390404	0.000168636	-0.000225084
2.29	0.0390734	0.000167496	-0.000216332
2.295	0.0391024	0.000166401	-0.000203736
2.3	0.0391271	0.000165372	-0.000187976
2.305	0.0391482	0.000164424	-0.000169841
2.31	0.0391676	0.00016357	-0.00015015
2.315	0.0391874	0.000162817	-0.000129643
2.32	0.0392083	0.000162168	-0.000108905
2.325	0.0392334	0.000161624	-8.83418e-05
2.33	0.0392635	0.000161184	-6.81715e-05
2.335	0.039294	0.000160845	-4.84281e-05
2.34	0.0393207	0.000160604	-0.00359355
2.345	0.0393428	0.00016046	-0.00713836
2.35	0.0393608	0.000160411	-0.0106823
2.355	0.0393744	5.35326e-08	-0.00709584
2.36	0.0393814	2.18412e-07	-0.00350875
2.365	0.0393794	4.98595e-07	7.80088e-05
2.37	0.0393652	8.93806e-07	9.84407e-05
2.375	0.0393396	1.39644e-06	0.00011582
2.38	0.0393096	1.99068e-06	0.00012885
2.385	0.0392839	2.65352e-06	0.000136621
2.39	0.0392685	3.35656e-06	0.000138853
2.395	0.0392653	4.0691e-06	0.000135988
2.4	0.039275	4.76296e-06	0.000129067
2.405	0.0392966	5.41708e-06	0.000119376
2.41	0.0393273	6.01858e-06	0.000108062
2.415	0.0393642	6.56095e-06	9.58723e-05
2.42	0.039404	7.04154e-06	8.31013e-05
2.425	0.0394393	7.4589e-06	6.96874e-05
2.43	0.0394596	7.81043e-06	5.53838e-05
2.435	0.0394586	8.0913e-06	3.98961e-05
2.44	0.0394354	8.2956e-06	2.30896e-05
2.445	0.0393939	8.41624e-06	4.94361e-06
2.45	0.0393423	8.44411e-06	-1.44226e-05
2.455	0.0392893	8.376e-06	-3.49704e-05
2.46	0.0392435	8.20549e-06	-5.65473e-05
2.465	0.039213	7.92545e-06	-7.88115e-05
2.47	0.0392003	7.53175e-06	-0.000101146
2.475	0.0392008	7.02377e-06	-0.00012277
2.48	0.039207	6.4049e-06	-0.000142793
2.485	0.0392103	5.68244e-06	-0.000160218
2.49	0.0392011	4.869e-06	-0.000174078
2.495	0.0391739	3.9833e-06	-0.000183663
2.5	0.0391323	3.04901e-06	-0.000188761
2.505	0.0390831	2.09055e-06	-0.000189728
2.51	0.0390328	1.13034e-06	-0.000187484
2.515	0.038989	1.86162e-07	-0.000183432
2.52	0.0389587	-7.31424e-07	-0.000179315
2.525	0.038947	-1.62164e-06	-0.000176928
2.53	0.0389562	-2.49431e-06	-0.000177743
2.535	0.0389853	-3.36816e-06	-0.000182618
2.54	0.039032	-4.26618e-06	-0.000191678
2.545	0.0390939	-5.21145e-06	-0.000204352
2.55	0.0391668	-6.22428e-06	-0.000219535
2.555	0.0392434	-7.31843e-06	-0.00023588
2.56	0.039313	-8.49892e-06	-0.000252178
2.565	0.039363	-9.76362e-06	-0.000267679
2.57	0.0393887	-1.11062e-05	-0.000282242
2.575	0.0393903	-1.25198e-05	-0.000296304
2.58	0.0393689	-1.40005e-05	-0.000310744
2.585	0.0393255	-1.55493e-05	-0.000326688
2.59	0.0392655	-1.71735e-05	-0.000345246
2.595	0.0391966	-1.88873e-05	-0.000367259
2.6	0.0391285	-2.07099e-05	-0.000393119
2.605	0.0390656	-2.26623e-05	-0.000422721
2.61	0.0390081	-2.47646e-05	-0.000455464
2.615	0.0389576	-2.70341e-05	-0.000490198
2.62	0.0389152	-2.94831e-05	-0.000525196
2.625	0.0388802	-3.21153e-05	-0.000558288
2.63	0.03885	-3.49214e-05	-0.000587202
2.635	0.0388199	-3.7879e-05	-0.00060993
2.64	0.0387883	-4.09552e-05	-0.000624941
2.645	0.0387551	-4.41098e-05	-0.000631257
2.65	0.0387211	-4.72975e-05	-0.000628487
2.655	0.038688	-5.04705e-05	-0.000616846
2.66	0.0386595	-5.35825e-05	-0.000597092
2.665	0.0386433	-5.65914e-05	-0.000570368
2.67	0.0386452	-5.9462e-05	-0.000538004
2.675	0.0386661	-6.21662e-05	-0.000501382
2.68	0.038706	-6.46828e-05	-0.0004619
2.685	0.0387648	-6.69971e-05	-0.00042094
2.69	0.0388423	-6.9102e-05	-0.00037982
2.695	0.0389353	-7.09974e-05	-0.000339701
2.7	0.039035	-7.2689e-05	-0.000301505
2.705	0.039134	-7.41874e-05	-0.000265805
2.71	0.0392268	-7.55067e-05	-0.000232746
2.715	0.0393092	-7.66621e-05	-0.000202084
2.72	0.0393795	-7.76662e-05	-0.000173359
2.725	0.039437	-7.85284e-05	-0.000146097
2.73	0.0394796	-7.92553e-05	-0.000119912
2.735	0.0395064	-7.98524e-05	-9.45157e-05
2.74	0.0395196	-8.03233e-05	-6.9759e-05
2.745	0.0395206	-8.06703e-05	0.00175438
2.75	0.0395072	-8.08958e-05	0.0035777
2.755	0.0394771	-8.10041e-05	0.00539982
2.76	0.0394302	1.04093e-09	0.00362005
2.765	0.0393667	1.10023e-07	0.00183752
2.77	0.0392911	3.10643e-07	5.11214e-05
2.775	0.0392122	5.82811e-07	5.97745e-05
2.78	0.0391407	9.01933e-07	6.24782e-05
2.785	0.0390846	1.23743e-06	5.85905e-05
2.79	0.0390481	1.55397e-06	4.80042e-05
2.795	0.039034	1.81551e-06	3.14321e-05
2.8	0.039044	1.98926e-06	1.03455e-05
2.805	0.0390768	2.04875e-06	-1.33353e-05
2.81	0.0391285	1.98334e-06	-3.77849e-05
2.815	0.0391933	1.7922e-06	-6.14703e-05
2.82	0.0392624	1.47789e-06	-8.30253e-05
2.825	0.0393273	1.05094e-06	-0.000101177
2.83	0.039382	5.29301e-07	-0.000114845
2.835	0.0394206	-6.29458e-08	-0.000123412
2.84	0.0394363	-6.98275e-07	-0.000126852
2.845	0.0394237	-1.34866e-06	-0.000125785
2.85	0.0393857	-1.98931e-06	-0.000121427
2.855	0.0393308	-2.60227e-06	-0.00011541
2.86	0.0392687	-3.17862e-06	-0.000109531
2.865	0.0392102	-3.71958e-06	-0.000105482
2.87	0.0391636	-4.23549e-06	-0.000104616
2.875	0.0391308	-4.74403e-06	-0.000107769
2.88	0.0391084	-5.26766e-06	-0.000115183
2.885	0.0390929	-5.82973e-06	-0.00012657
2.89	0.0390832	-6.45131e-06	-0.000141274
2.895	0.0390796	-7.14935e-06	-0.000158441
2.9	0.0390833	-7.93642e-06	-0.000177125
2.905	0.0390957	-8.82028e-06	-0.000196354
2.91	0.0391137	-9.80357e-06	-0.0002152
2.915	0.0391311	-1.08839e-05	-0.000232872
2.92	0.0391435	-1.20546e-05	-0.000248814
2.925	0.03915	-1.33058e-05	-0.000262769
2.93	0.0391519	-1.46266e-05	-0.000274725
2.935	0.0391505	-1.60062e-05	-0.00028478
2.94	0.0391481	-1.74361e-05	-0.000292974
