Time	Air Flow	Lung Volume	Comp Ch 2
1.655	0.0391635	0.000488474	0.000550049
1.66	0.0391515	0.00049122	0.000505649
1.665	0.0391455	0.000493741	0.000463654
1.67	0.03914	0.000496047	0.000425232
1.675	0.0391318	0.000498157	0.000391425
1.68	0.0391197	0.000500096	0.000363032
1.685	0.0391032	0.000501891	0.000340554
1.69	0.0390793	0.000503573	0.000324168
1.695	0.0390444	0.000505173	0.000313773
1.7	0.0389982	0.000506723	0.000308915
1.705	0.0389455	0.000508251	0.000308827
1.71	0.0388929	0.000509782	0.00031241
1.715	0.0388485	0.000511336	0.000318388
1.72	0.0388178	0.000512925	0.000325564
1.725	0.0388053	0.000514553	0.000333054
1.73	0.038814	0.000516219	0.000340435
1.735	0.0388436	0.000517922	0.000347658
1.74	0.0388911	0.00051966	0.000354932
1.745	0.0389504	0.000521434	0.000362605
1.75	0.0390148	0.000523244	0.000371013
1.755	0.0390792	0.000525096	0.000380414
1.76	0.0391375	0.000526994	0.000390695
1.765	0.0391854	0.000528945	0.00040126
1.77	0.0392215	0.000530954	0.000410905
1.775	0.0392455	0.000533016	0.000417975
1.78	0.039257	0.000535121	0.000420637
1.785	0.0392573	0.000537245	0.00041722
1.79	0.03925	0.000539357	0.000406504
1.795	0.0392395	0.000541417	0.000387994
1.8	0.0392272	0.000543384	0.000362018
1.805	0.0392149	0.000545216	0.000329634
1.81	0.0392031	0.00054688	0.000292311
1.815	0.0391899	0.000548353	0.000251532
1.82	0.0391714	0.000549617	0.000208536
1.825	0.0391424	0.000550664	0.000164151
1.83	0.0390998	0.000551487	0.000118829
1.835	0.0390403	0.000552084	7.2964e-05
1.84	0.0389623	0.00055245	2.71015e-05
1.845	0.0388702	0.000552582	-1.82332e-05
1.85	0.0387712	0.000552486	-6.28565e-05
1.855	0.0386742	0.000552172	-0.000106968
1.86	0.0385897	0.000551637	-0.000150507
1.865	0.0385282	0.000550881	-0.000193004
1.87	0.0384965	0.000549909	-0.000233607
1.875	0.0384949	0.000548732	-0.000271517
1.88	0.0385156	0.000547363	-0.000306027
1.885	0.0385477	0.000545819	-0.00033652
1.89	0.0385813	0.000544121	-0.000362406
1.895	0.0386076	0.000542292	-0.00038311
1.9	0.0386215	0.000540357	-0.00039819
1.905	0.0386232	0.000538346	-0.000407544
1.91	0.0386134	0.00053629	-0.000411634
1.915	0.0385955	0.000534217	-0.000411549
1.92	0.0385774	0.00053215	-0.000408861
1.925	0.0385671	0.000530103	-0.000405363
1.93	0.0385693	0.00052808	-0.000402691
1.935	0.0385868	0.000526074	-0.000401995
1.94	0.0386157	0.000524074	-0.000403762
1.945	0.038649	0.000522063	-0.000407883
1.95	0.0386805	0.00052003	-0.000413854
1.955	0.0387063	0.000517965	-0.000420955
1.96	0.038724	0.000515861	-0.000428408
1.965	0.038734	0.000513718	-0.000435432
1.97	0.0387346	0.000511537	-0.000441307
1.975	0.0387216	0.000509324	-0.000445374
1.98	0.0386929	0.000507089	-0.000447149
1.985	0.0386499	0.000504844	-0.000446331
1.99	0.0385988	0.000502603	-0.000442782
1.995	0.0385492	0.00050038	-0.000436397
2	0.0385095	0.000498188	-0.000427027
2.005	0.0384865	0.000496043	-0.000414444
2.01	0.03848	0.000493959	-0.000398446
2.015	0.0384842	0.000491954	-0.00037894
2.02	0.0384928	0.000490048	-0.000356091
2.025	0.0385024	0.000488257	-0.000330247
2.03	0.0385108	0.000486598	-0.000301824
2.035	0.0385184	0.000485082	-0.000271017
2.04	0.038529	0.000483719	-0.000237694
2.045	0.0385482	0.000482521	-0.000201422
2.05	0.0385788	0.000481502	-0.000161709
2.055	0.0386224	0.00048068	-0.000118296
2.06	0.0386807	0.000480076	-0.0107287
2.065	0.0387531	0.000479709	-0.0213355
2.07	0.0388347	0.000479595	-0.0319391
2.075	0.0389186	1.61068e-07	-0.0212253
2.08	0.0389991	6.11633e-07	-0.0105112
2.085	0.039071	1.34877e-06	0.000201731
2.09	0.0391271	2.36509e-06	0.00025463
2.095	0.0391629	3.64927e-06	0.0003041
2.1	0.0391807	5.18498e-06	0.00034893
2.105	0.0391863	6.94958e-06	0.000387842
2.11	0.0391863	8.91305e-06	0.000419686
2.115	0.0391889	1.10386e-05	0.000443649
2.12	0.0392007	1.32851e-05	0.000459378
2.125	0.0392208	1.56098e-05	0.000467037
2.13	0.039242	1.79705e-05	0.000467288
2.135	0.0392585	2.03284e-05	0.000461206
2.14	0.039268	2.26513e-05	0.000450174
2.145	0.0392686	2.49137e-05	0.000435801
2.15	0.0392584	2.7098e-05	0.000419812
2.155	0.0392359	2.91963e-05	0.000403814
2.16	0.0391994	3.12101e-05	0.000388971
2.165	0.0391487	3.31482e-05	0.000375733
2.17	0.0390866	3.50214e-05	0.00036377
2.175	0.0390176	3.68386e-05	0.000352141
2.18	0.03895	3.86026e-05	0.000339712
2.185	0.0388925	4.03081e-05	0.00032565
2.19	0.0388503	4.19438e-05	0.000309799
2.195	0.0388272	4.34977e-05	0.000292705
2.2	0.0388236	4.49621e-05	0.000275411
2.205	0.0388356	4.63357e-05	0.000259211
2.21	0.0388596	4.76235e-05	0.000245535
2.215	0.0388938	4.88379e-05	0.000235888
2.22	0.0389343	4.99985e-05	0.000231722
2.225	0.0389757	5.1134e-05	0.000234211
2.23	0.0390108	5.22795e-05	0.000244038
2.235	0.0390346	5.34739e-05	0.000261292
2.24	0.0390449	5.47564e-05	0.000285475
2.245	0.0390423	5.61634e-05	0.000315596
2.25	0.0390316	5.77258e-05	0.000350309
2.255	0.0390205	5.94671e-05	0.000388127
