Time	Air Flow	Lung Volume	Comp Ch 2
0.285	0.0390793	0.000638206	0.00016704
0.29	0.0390492	0.000639038	0.000164236
0.295	0.0390254	0.000639851	0.000163851
0.3	0.0390088	0.000640658	0.000166947
0.305	0.0389975	0.000641477	0.000174289
0.31	0.0389898	0.000642333	0.000186197
0.315	0.0389848	0.000643248	0.000202526
0.32	0.0389837	0.000644248	0.000222783
0.325	0.038991	0.000645351	0.000246309
0.33	0.0390091	0.000646574	0.000272417
0.335	0.039039	0.00064793	0.000300553
0.34	0.0390833	0.000649427	0.000330257
0.345	0.0391431	0.000651074	0.000361182
0.35	0.0392154	0.000652877	0.000392941
0.355	0.0392935	0.000654841	0.000425128
0.36	0.0393695	0.000656966	0.000457285
0.365	0.0394375	0.000659254	0.000488908
0.37	0.0394913	0.000661702	0.000519393
0.375	0.0395271	0.000664305	0.000548001
0.38	0.0395449	0.000667054	0.000573907
0.385	0.0395499	0.000669936	0.000596269
0.39	0.0395469	0.000672932	0.000614321
0.395	0.0395396	0.00067602	0.000627401
0.4	0.0395297	0.000679176	0.000634934
0.405	0.0395171	0.000682371	0.000636399
0.41	0.039501	0.000685575	0.000631385
0.415	0.0394833	0.000688754	0.000619619
0.42	0.0394654	0.000691875	0.000601003
0.425	0.0394479	0.000694903	0.000575459
0.43	0.0394307	0.000697804	0.000542961
0.435	0.0394095	0.000700542	0.00050352
0.44	0.0393798	0.000703083	0.000457388
0.445	0.0393424	0.000705391	0.000405146
0.45	0.0393013	0.000707434	0.000347813
0.455	0.039259	0.000709186	0.000286806
0.46	0.0392206	0.000710627	0.000223802
0.465	0.0391904	0.000711747	0.000160576
0.47	0.0391675	0.000712544	9.89272e-05
0.475	0.0391496	0.000713028	4.06264e-05
0.48	0.0391346	0.000713214	-1.30747e-05
0.485	0.0391178	0.000713128	-6.18139e-05
0.49	0.0390923	0.000712806	-0.000106243
0.495	0.039052	0.000712264	-0.000147221
0.5	0.0389921	0.000711518	-0.000185504
0.505	0.0389154	0.000710584	-0.000221541
0.51	0.0388331	0.00070947	-0.000255705
0.515	0.0387576	0.000708186	-0.000288125
0.52	0.0386978	0.00070674	-0.000318626
0.525	0.0386596	0.000705139	-0.000346752
0.53	0.0386451	0.000703396	-0.000371841
0.535	0.0386523	0.000701524	-0.000393091
0.54	0.0386753	0.000699542	-0.000409585
0.545	0.0387063	0.000697476	-0.000420342
0.55	0.0387401	0.000695351	-0.000424352
0.555	0.0387733	0.000693204	-0.000420756
0.56	0.0387998	0.000691072	-0.000409161
0.565	0.0388123	0.000688998	-0.000389997
0.57	0.0388081	0.000687026	-0.000364608
0.575	0.0387914	0.000685189	-0.000335054
0.58	0.0387714	0.000683508	-0.000303632
0.585	0.0387591	0.000681992	-0.000272448
0.59	0.0387625	0.000680637	-0.000243122
0.595	0.0387836	0.000679432	-0.000216615
0.6	0.0388223	0.00067836	-0.000193265
0.605	0.0388778	0.000677404	-0.000172853
0.61	0.0389462	0.000676548	-0.000154822
0.615	0.0390218	0.00067578	-0.000138415
0.62	0.0390992	0.00067509	-0.0001228
0.625	0.0391688	0.000674476	-0.000107216
0.63	0.0392178	0.000673937	-9.11351e-05
0.635	0.0392366	0.000673479	-7.43868e-05
0.64	0.0392254	0.000673105	-5.71625e-05
0.645	0.0391905	0.000672819	-3.97623e-05
0.65	0.039143	0.000672621	-0.0149664
0.655	0.0390942	0.000672509	-0.0298927
0.66	0.0390515	0.000672483	-0.0448183
0.665	0.0390212	6.60009e-08	-0.029855
0.67	0.0390056	2.28971e-07	-0.0148908
0.675	0.0390025	4.92383e-07	7.42068e-05
0.68	0.0390101	8.60642e-07	9.60551e-05
0.685	0.0390246	1.33788e-06	0.000119046
0.69	0.0390392	1.92814e-06	0.000143703
0.695	0.0390474	2.63846e-06	0.000170697
0.7	0.0390451	3.48135e-06	0.000200472
0.705	0.0390341	4.4735e-06	0.000232895
0.71	0.0390227	5.631e-06	0.000267187
0.715	0.0390215	6.96469e-06	0.000302115
0.72	0.0390392	8.47788e-06	0.000336297
0.725	0.0390795	1.01667e-05	0.000368451
0.73	0.0391403	1.20198e-05	0.000397579
0.735	0.0392181	1.40205e-05	0.000423034
0.74	0.0393057	1.61494e-05	0.000444519
0.745	0.0393942	1.83856e-05	0.000462031
0.75	0.0394749	2.07085e-05	0.000475792
0.755	0.0395427	2.30988e-05	0.00048616
0.76	0.0395956	2.55395e-05	0.000493483
0.765	0.0396296	2.80158e-05	0.000497956
0.77	0.0396383	3.05148e-05	0.000499537
0.775	0.0396199	3.30229e-05	0.000497992
0.78	0.0395803	3.55244e-05	0.000493015
0.785	0.0395269	3.8002e-05	0.000484295
0.79	0.039466	4.04369e-05	0.00047157
0.795	0.0394052	4.2809e-05	0.000454682
0.8	0.0393496	4.50967e-05	0.000433697
0.805	0.0393007	4.72782e-05	0.000408999
0.81	0.0392592	4.93336e-05	0.000381248
0.815	0.0392218	5.12471e-05	0.000351192
0.82	0.0391836	5.30082e-05	0.000319485
0.825	0.0391418	5.46094e-05	0.000286681
0.83	0.0390956	5.60449e-05	0.000253332
0.835	0.0390471	5.73113e-05	0.00022006
0.84	0.0390036	5.84091e-05	0.000187536
0.845	0.0389745	5.9342e-05	0.000156421
0.85	0.0389639	6.01172e-05	0.000127325
0.855	0.0389703	6.07452e-05	0.000100774
0.86	0.0389897	6.1239e-05	7.71898e-05
0.865	0.0390182	6.16138e-05	5.68857e-05
0.87	0.0390525	6.18864e-05	4.00753e-05
0.875	0.0390908	6.20747e-05	2.68777e-05
0.88	0.0391302	6.21967e-05	1.73084e-05
0.885	0.0391629	6.22712e-05	1.12179e-05
0.89	0.0391806	6.23165e-05	8.16524e-06
0.895	0.0391805	6.2349e-05	7.28566e-06
0.9	0.0391635	6.23819e-05	7.23457e-06
0.905	0.0391339	6.24209e-05	6.34916e-06
0.91	0.0390997	6.24617e-05	3.04264e-06
0.915	0.0390675	6.24903e-05	-3.91285e-06
0.92	0.039042	6.24855e-05	-1.5176e-05
0.925	0.0390273	6.24257e-05	-3.09487e-05
0.93	0.0390242	6.22858e-05	-5.09126e-05
0.935	0.0390307	6.20432e-05	-7.43215e-05
0.94	0.0390425	6.16798e-05	-9.99891e-05
0.945	0.0390548	6.11828e-05	-0.000126452
0.95	0.0390626	6.05476e-05	-0.000152172
0.955	0.0390613	5.97789e-05	-0.000175814
0.96	0.0390479	5.8889e-05	-0.000196463
0.965	0.0390201	5.78945e-05	-0.000213685
0.97	0.0389794	5.68141e-05	-0.00022746
0.975	0.0389308	5.5666e-05	-0.000238088
0.98	0.0388784	5.44665e-05	-0.000246091
0.985	0.0388252	5.32294e-05	-0.000252112
0.99	0.0387783	5.19647e-05	-0.000256749
0.995	0.0387452	5.06784e-05	-0.000260384
1	0.038729	4.93738e-05	-0.000263104
1.005	0.0387301	4.80548e-05	-0.000264784
1.01	0.0387491	4.67266e-05	-0.000265249
1.015	0.0387813	4.53958e-05	-0.00026441
1.02	0.0388174	4.40693e-05	-0.000262288
1.025	0.0388503	4.27539e-05	-0.000259018
1.03	0.0388767	4.14556e-05	-0.000254833
1.035	0.0388971	4.01793e-05	-0.000250063
1.04	0.0389137	3.89284e-05	-0.000245087
1.045	0.0389294	3.77036e-05	-0.000240293
1.05	0.0389446	3.6504e-05	-0.000236009
1.055	0.0389592	3.53267e-05	-0.000232492
1.06	0.0389762	3.41674e-05	-0.000229948
1.065	0.0389994	3.30214e-05	-0.0002286
1.07	0.0390274	3.18834e-05	-0.000228651
1.075	0.0390546	3.07457e-05	-0.00023018
1.08	0.0390745	2.95995e-05	-0.00023304
1.085	0.0390811	2.84377e-05	-0.000236892
1.09	0.039071	2.72551e-05	-0.00024131
1.095	0.0390456	2.6049e-05	-0.000245855
1.1	0.0390069	2.48187e-05	-0.000250061
1.105	0.0389565	2.35658e-05	-0.000253383
1.11	0.0389005	2.22939e-05	-0.000255164
1.115	0.0388453	2.10104e-05	-0.000254713
1.12	0.038799	1.97269e-05	-0.000251422
1.125	0.0387688	1.84586e-05	-0.000244831
1.13	0.0387539	1.72224e-05	-0.000234587
1.135	0.0387501	1.60362e-05	-0.000220406
1.14	0.038756	1.492e-05	-0.000202116
1.145	0.0387703	1.38953e-05	-0.000179744
1.15	0.0387881	1.29836e-05	-0.00015353
1.155	0.0388061	1.22044e-05	-0.000123853
1.16	0.0388248	1.1575e-05	-9.11776e-05
1.165	0.038846	1.11106e-05	-0.000294223
1.17	0.0388727	1.08243e-05	-0.000495036
1.175	0.0389097	1.07251e-05	-0.000694284
1.18	0.0389595	1.00606e-07	-0.000416592
1.185	0.0390216	4.07635e-07	-0.000140367
1.19	0.0390951	9.09016e-07	0.000132991
1.195	0.0391774	1.58672e-06	0.000164513
1.2	0.0392641	2.42108e-06	0.000192721
1.205	0.0393485	3.39404e-06	0.000218238
1.21	0.0394191	4.49134e-06	0.000241888
1.215	0.0394679	5.70388e-06	0.000264437
1.22	0.0394941	7.02735e-06	0.000286376
1.225	0.0395008	8.46019e-06	0.000307778
1.23	0.0394898	1.00014e-05	0.000328272
1.235	0.0394605	1.16479e-05	0.000347132
1.24	0.0394149	1.33921e-05	0.000363444
1.245	0.0393579	1.52211e-05	0.00037627
1.25	0.0392949	1.71172e-05	0.00038479
1.255	0.0392314	1.90581e-05	0.000388414
1.26	0.0391742	2.1018e-05	0.000386923
1.265	0.0391314	2.29699e-05	0.000380583
1.27	0.0391069	2.48871e-05	0.000370172
1.275	0.0391001	2.67479e-05	0.000356821
1.28	0.0391064	2.85373e-05	0.000341746
1.285	0.0391209	3.02477e-05	0.00032602
1.29	0.0391394	3.18769e-05	0.000310515
1.295	0.0391579	3.34262e-05	0.000295951
1.3	0.0391741	3.49005e-05	0.000282917
1.305	0.0391891	3.63082e-05	0.000271832
1.31	0.0392033	3.76599e-05	0.000262918
1.315	0.0392164	3.89669e-05	0.000256196
1.32	0.039229	4.02407e-05	0.000251462
1.325	0.0392421	4.14923e-05	0.000248222
1.33	0.0392549	4.27308e-05	0.000245749
1.335	0.0392662	4.39601e-05	0.000243252
1.34	0.0392747	4.51791e-05	0.000240121
1.345	0.0392803	4.63833e-05	0.00023599
1.35	0.039281	4.75672e-05	0.000230657
1.355	0.0392734	4.87249e-05	0.000223896
1.36	0.0392576	4.985e-05	0.000215415
1.365	0.0392345	5.09343e-05	0.000204963
1.37	0.039206	5.19665e-05	0.000192575
1.375	0.039174	5.29349e-05	0.00017872
1.38	0.0391415	5.3831e-05	0.000164278
1.385	0.0391144	5.46506e-05	0.000150395
1.39	0.0390956	5.53964e-05	0.000138274
1.395	0.0390822	5.60779e-05	0.000128997
1.4	0.0390722	5.671e-05	0.000123353
1.405	0.0390665	5.73125e-05	0.000121695
1.41	0.0390657	5.79073e-05	0.000123837
1.415	0.0390684	5.85155e-05	0.000129074
1.42	0.0390699	5.91539e-05	0.000136356
1.425	0.0390635	5.9833e-05	0.000144533
1.43	0.039048	6.05566e-05	0.000152544
1.435	0.0390308	6.13231e-05	0.000159455
1.44	0.0390203	6.21267e-05	0.000164416
1.445	0.0390221	6.29582e-05	0.000166646
1.45	0.0390422	6.38032e-05	0.000165535
1.455	0.0390808	6.46437e-05	0.000160759
1.46	0.0391328	6.54601e-05	0.000152291
1.465	0.0391942	6.62334e-05	0.000140337
1.47	0.0392595	6.69458e-05	0.000125312
1.475	0.0393174	6.75809e-05	0.000107868
1.48	0.0393554	6.81257e-05	8.89032e-05
1.485	0.0393675	6.85717e-05	6.93919e-05
1.49	0.039355	6.89168e-05	5.00761e-05
1.495	0.0393222	6.91646e-05	3.12407e-05
1.5	0.0392747	6.93196e-05	1.27177e-05
1.505	0.0392167	6.93835e-05	-6.08302e-06
1.51	0.0391512	6.93559e-05	-2.60101e-05
1.515	0.0390832	6.9234e-05	-4.80317e-05
1.52	0.039017	6.90041e-05	-7.27644e-05
1.525	0.0389557	6.86504e-05	-0.000100325
1.53	0.0389014	6.81574e-05	-0.000130239
1.535	0.0388567	6.75117e-05	-0.000161638
1.54	0.0388237	6.67047e-05	-0.000193368
1.545	0.0388023	6.57346e-05	-0.000224198
1.55	0.0387906	6.46064e-05	-0.000253024
1.555	0.0387845	6.33312e-05	-0.000279026
1.56	0.0387794	6.19246e-05	-0.000301684
1.565	0.0387736	6.0404e-05	-0.000320667
1.57	0.0387665	5.87876e-05	-0.000335687
1.575	0.0387599	5.70949e-05	-0.000346447
1.58	0.0387574	5.53472e-05	-0.000352707
1.585	0.0387621	5.3568e-05	-0.000354429
1.59	0.0387771	5.1781e-05	-0.000351881
1.595	0.0388024	5.00088e-05	-0.000345712
1.6	0.0388346	4.8271e-05	-0.000336946
1.605	0.0388669	4.65818e-05	-0.000326885
1.61	0.0388941	4.4948e-05	-0.000316928
1.615	0.0389149	4.33685e-05	-0.00030839
1.62	0.0389286	4.18354e-05	-0.00030236
1.625	0.0389335	4.03352e-05	-0.000299619
1.63	0.03893	3.88502e-05	-0.00030056
1.635	0.0389227	3.73603e-05	-0.000305121
1.64	0.0389188	3.58457e-05	-0.000312803
1.645	0.0389224	3.42895e-05	-0.000322769
1.65	0.0389323	3.26799e-05	-0.000334003
1.655	0.0389457	3.10106e-05	-0.00034539
1.66	0.0389598	2.92804e-05	-0.000355759
1.665	0.0389691	2.74941e-05	-0.00036389
1.67	0.0389679	2.5663e-05	-0.000368588
1.675	0.0389534	2.38046e-05	-0.00036879
1.68	0.0389234	2.19424e-05	-0.000363692
1.685	0.0388779	2.0104e-05	-0.000352905
1.69	0.0388191	1.83199e-05	-0.00033661
1.695	0.038752	1.66201e-05	-0.000315587
1.7	0.0386859	1.50304e-05	-0.000291046
1.705	0.0386327	1.35683e-05	-0.000264282
1.71	0.0386024	1.22438e-05	-0.000236385
1.715	0.0385981	1.10611e-05	-0.000208049
1.72	0.0386202	1.00212e-05	-0.000179519
1.725	0.0386668	9.12288e-06	-0.000150612
1.73	0.0387327	8.36699e-06	-0.000120861
1.735	0.0388125	7.75784e-06	-8.97275e-05
1.74	0.0389032	7.30278e-06	-0.000209862
1.745	0.0390001	7.01166e-06	-0.000327414
1.75	0.0390959	6.89553e-06	-0.000442115
1.755	0.0391826	7.663e-08	-0.000248014
1.76	0.0392521	3.66495e-07	-5.32245e-05
1.765	0.0393011	8.71694e-07	0.000140083
1.77	0.039334	1.585e-06	0.00017634
1.775	0.0393571	2.48685e-06	0.000206742
1.78	0.0393731	3.5467e-06	0.000229563
1.785	0.039384	4.72494e-06	0.00024359
1.79	0.0393954	5.97529e-06	0.000248172
1.795	0.0394073	7.24868e-06	0.000243139
1.8	0.0394149	8.4961e-06	0.000228701
1.805	0.0394142	9.66987e-06	0.000205362
1.81	0.0394018	1.07242e-05	0.000173941
1.815	0.0393742	1.16175e-05	0.000135559
1.82	0.0393293	1.23142e-05	9.16325e-05
1.825	0.039269	1.27858e-05	4.41895e-05
1.83	0.0391961	1.30118e-05	-4.65791e-06
1.835	0.0391128	1.29818e-05	-5.28371e-05
1.84	0.0390258	1.27125e-05	-9.91748e-05
1.845	0.0389408	1.22079e-05	-0.000142521
1.85	0.0388621	1.14814e-05	-0.000181818
1.855	0.0387949	1.0554e-05	-0.000215767
1.86	0.0387423	9.45339e-06	-0.000243362
1.865	0.0387037	8.21256e-06	-0.000263902
1.87	0.0386769	6.86774e-06	-0.000276968
1.875	0.03866	5.4571e-06	-0.000282405
1.88	0.0386501	4.01946e-06	-0.000280315
1.885	0.0386429	2.59358e-06	-0.000271054
1.89	0.038636	1.21614e-06	-0.000255153
1.895	0.0386325	-7.95954e-08	-0.000233195
1.9	0.0386405	-1.26381e-06	-0.000205717
1.905	0.0386685	-2.30929e-06	-0.000173246
1.91	0.0387196	-3.19053e-06	-0.0001364
1.915	0.0387941	-3.8847e-06	-9.59141e-05
1.92	0.0388887	-4.37353e-06	5.19983e-05
1.925	0.0389948	-4.64338e-06	0.000203159
1.93	0.039103	-4.68374e-06	0.000357584
1.935	0.0392047	2.18282e-07	0.000306229
1.94	0.0392935	7.06007e-07	0.000256116
1.945	0.0393644	1.46634e-06	0.000205999
1.95	0.039414	2.49911e-06	0.000259031
1.955	0.0394407	3.80033e-06	0.000310131
1.96	0.0394467	5.36116e-06	0.000358178
1.965	0.0394413	7.16636e-06	0.000402077
1.97	0.0394324	9.19416e-06	0.000440937
1.975	0.0394222	1.14181e-05	0.000474189
1.98	0.0394097	1.3809e-05	0.000501581
1.985	0.0393979	1.63367e-05	0.000523078
1.99	0.0393907	1.89714e-05	0.000538764
1.995	0.0393887	2.16843e-05	0.000548814
2	0.0393895	2.44466e-05	0.000553588
2.005	0.0393884	2.72306e-05	0.00055377
2.01	0.0393803	3.00118e-05	0.000550425
2.015	0.0393628	3.27713e-05	0.000544908
2.02	0.0393354	3.5498e-05	0.000538656
2.025	0.0393021	3.81888e-05	0.000532976
2.03	0.0392712	4.08479e-05	0.000528971
2.035	0.0392506	4.3484e-05	0.000527578
2.04	0.0392462	4.61102e-05	0.000529565
2.045	0.0392589	4.87442e-05	0.000535427
2.05	0.0392847	5.14073e-05	0.00054521
2.055	0.0393145	5.4121e-05	0.000558467
2.06	0.0393385	5.69043e-05	0.000574355
2.065	0.0393522	5.97708e-05	0.000591863
2.07	0.0393569	6.27284e-05	0.000610019
2.075	0.0393554	6.57794e-05	0.000628046
2.08	0.0393516	6.89222e-05	0.000645387
2.085	0.0393499	7.21528e-05	0.000661679
2.09	0.0393552	7.54656e-05	0.00067666
2.095	0.0393704	7.88539e-05	0.000690052
2.1	0.0393953	8.23104e-05	0.000701439
2.105	0.0394308	8.5826e-05	0.000710226
2.11	0.0394767	8.93883e-05	0.000715747
2.115	0.0395279	9.29804e-05	0.000717501
2.12	0.039577	9.65817e-05	0.000715313
2.125	0.0396149	0.000100171	0.000709311
2.13	0.0396346	0.000103729	0.000699723
2.135	0.0396334	0.000107239	0.000686642
2.14	0.0396115	0.000110684	0.000669894
2.145	0.0395731	0.000114047	0.000649007
2.15	0.0395246	0.000117308	0.000623323
2.155	0.0394755	0.000120443	0.000592162
2.16	0.0394351	0.000123424	0.000555062
2.165	0.0394063	0.000126221	0.000511905
2.17	0.0393855	0.0001288	0.000463032
2.175	0.0393651	0.000131132	0.000409274
2.18	0.0393397	0.000133191	0.000352028
2.185	0.0393064	0.000134957	0.000293217
2.19	0.0392675	0.000136421	0.000235118
2.195	0.0392255	0.000137586	0.000180041
2.2	0.03918	0.000138469	0.000129944
2.205	0.0391295	0.000139096	8.60982e-05
2.21	0.0390741	0.000139503	4.90212e-05
2.215	0.039015	0.000139725	1.85572e-05
2.22	0.0389536	0.000139797	-5.95658e-06
2.225	0.038894	0.00013975	-2.54232e-05
2.23	0.0388438	0.000139611	-4.0627e-05
2.235	0.0388081	0.000139395	-5.18203e-05
2.24	0.0387876	0.000139122	-5.87904e-05
2.245	0.0387837	0.000138813	-6.11064e-05
2.25	0.0387967	0.00013849	-5.84657e-05
2.255	0.0388254	0.000138181	-5.0761e-05
2.26	0.0388683	0.00013791	-3.8117e-05
2.265	0.038921	0.000137703	-0.00307795
2.27	0.0389759	0.000137586	-0.00611351
2.275	0.039026	0.000137576	-0.00914559
2.28	0.0390678	1.24409e-07	-0.0060612
2.285	0.0391005	3.90505e-07	-0.00297638
2.29	0.0391283	7.98735e-07	0.000107355
2.295	0.0391582	1.34318e-06	0.000131655
2.3	0.0391924	2.01215e-06	0.000152914
2.305	0.0392298	2.78927e-06	0.000170547
2.31	0.0392686	3.65545e-06	0.000184204
2.315	0.0393065	4.59046e-06	0.000193692
2.32	0.0393416	5.57332e-06	0.000198941
2.325	0.0393722	6.58229e-06	0.000200031
2.33	0.0393947	7.59573e-06	0.000197189
2.335	0.0393993	8.59358e-06	0.000190688
2.34	0.0393795	9.55814e-06	0.000180635
2.345	0.0393373	1.04731e-05	0.000166765
2.35	0.0392788	1.13213e-05	0.000148369
2.355	0.0392127	1.20816e-05	0.000124442
2.36	0.0391452	1.27264e-05	9.40593e-05
2.365	0.0390804	1.32212e-05	5.71314e-05
2.37	0.0390249	1.35284e-05	1.44788e-05
2.375	0.0389831	1.36124e-05	-3.24766e-05
2.38	0.0389549	1.34593e-05	-8.27103e-05
2.385	0.038939	1.30558e-05	-0.000135522
2.39	0.038933	1.23854e-05	-0.000190151
2.395	0.0389336	1.1437e-05	-0.00024529
2.4	0.038936	1.02067e-05	-0.000299192
2.405	0.0389335	8.7001e-06	-0.000350014
2.41	0.0389196	6.93332e-06	-0.000396098
2.415	0.0388905	4.93196e-06	-0.000436201
2.42	0.0388452	2.72782e-06	-0.000469573
2.425	0.0387864	3.55891e-07	-0.000495915
2.43	0.038722	-2.14738e-06	-0.000515286
2.435	0.0386642	-4.74617e-06	-0.000527986
2.44	0.0386208	-7.40694e-06	-0.000534447
2.445	0.0385917	-1.00984e-05	-0.000535144
2.45	0.0385731	-1.27917e-05	-0.000530558
2.455	0.0385623	-1.54605e-05	-0.000521116
2.46	0.0385554	-1.80808e-05	-0.000507126
2.465	0.0385523	-2.06308e-05	-0.000488726
2.47	0.0385582	-2.30892e-05	-0.000465907
2.475	0.0385764	-2.54337e-05	-0.000438582
2.48	0.0386056	-2.7642e-05	-0.000406646
2.485	0.0386428	-2.9691e-05	-0.000370066
2.49	0.0386871	-3.15569e-05	-0.000329008
2.495	0.0387388	-3.3216e-05	-0.000283924
2.5	0.0387976	-3.46467e-05	-0.000235451
2.505	0.0388631	-3.58326e-05	-0.000184125
2.51	0.0389335	-3.67612e-05	-0.000130145
2.515	0.0390065	-3.74211e-05	0.000768926
2.52	0.0390786	-3.77985e-05	0.00167242
2.525	0.0391465	-3.78774e-05	0.00258121
2.53	0.0392081	2.6269e-07	0.00181105
2.535	0.0392601	8.92928e-07	0.00104349
2.54	0.0392986	1.90176e-06	0.000275892
2.545	0.0393219	3.28953e-06	0.000347536
2.55	0.0393344	5.04375e-06	0.000414409
2.555	0.0393416	7.13925e-06	0.000474546
2.56	0.0393477	9.54035e-06	0.000526536
2.565	0.0393538	1.22038e-05	0.000569617
2.57	0.0393619	1.50829e-05	0.000603613
2.575	0.0393782	1.81307e-05	0.000628785
2.58	0.0394077	2.13025e-05	0.000645646
2.585	0.0394495	2.45564e-05	0.000654869
2.59	0.0394996	2.78539e-05	0.000657306
2.595	0.0395534	3.116e-05	0.000654031
2.6	0.0396014	3.44449e-05	0.000646272
2.605	0.0396317	3.76867e-05	0.000635225
2.61	0.039635	4.087e-05	0.000621886
2.615	0.0396111	4.39843e-05	0.000607031
2.62	0.0395661	4.70224e-05	0.000591288
2.625	0.039508	4.99798e-05	0.000575164
2.63	0.0394467	5.28553e-05	0.000558995
2.635	0.0393903	5.56496e-05	0.000542905
2.64	0.0393421	5.8364e-05	0.000526878
2.645	0.0393008	6.09986e-05	0.000510912
2.65	0.0392645	6.35528e-05	0.000495168
2.655	0.0392315	6.6027e-05	0.000480073
2.66	0.039203	6.84234e-05	0.000466369
2.665	0.0391815	7.07476e-05	0.000455091
2.67	0.0391639	7.30107e-05	0.000447375
2.675	0.0391476	7.52315e-05	0.000444137
2.68	0.0391349	7.74348e-05	0.000445787
2.685	0.0391294	7.96472e-05	0.000452164
2.69	0.039132	8.1894e-05	0.000462713
2.695	0.0391423	8.41962e-05	0.00047677
2.7	0.0391617	8.65706e-05	0.000493773
2.705	0.0391916	8.90312e-05	0.000513341
2.71	0.039232	9.15903e-05	0.000535199
2.715	0.0392829	9.42592e-05	0.000558993
2.72	0.0393429	9.70489e-05	0.000584116
2.725	0.0394058	9.99678e-05	0.000609652
2.73	0.0394663	0.000103019	0.000634496
2.735	0.0395205	0.000106197	0.00065752
2.74	0.0395634	0.000109495	0.000677651
2.745	0.039591	0.000112896	0.000693864
2.75	0.039601	0.000116382	0.000705185
2.755	0.0395968	0.000119927	0.000710785
2.76	0.039586	0.000123503	0.000710097
2.765	0.0395752	0.000127076	0.000702934
2.77	0.0395674	0.000130612	0.000689496
2.775	0.0395622	0.000134079	0.000670306
2.78	0.0395584	0.000137447	0.000646051
2.785	0.0395526	0.000140692	0.00061743
2.79	0.0395384	0.000143791	0.000585015
2.795	0.0395103	0.000146727	0.00054921
2.8	0.0394685	0.000149484	0.000510356
2.805	0.0394167	0.000152045	0.000468933
2.81	0.0393581	0.000154396	0.000425746
2.815	0.0392934	0.000156527	0.000381926
2.82	0.0392239	0.000158434	0.000338768
2.825	0.0391544	0.000160121	0.000297521
2.83	0.0390922	0.000161599	0.000259247
2.835	0.0390446	0.000162882	0.000224761
2.84	0.0390164	0.000163991	0.000194648
2.845	0.0390072	0.000164948	0.000169392
2.85	0.0390129	0.000165777	0.000149546
2.855	0.0390245	0.000166505	0.000135731
2.86	0.0390339	0.000167161	0.000128424
2.865	0.0390347	0.00016778	0.00012768
2.87	0.0390231	0.000168397	0.000133001
2.875	0.0390047	0.000169045	0.000143377
2.88	0.0389905	0.000169749	0.000157435
2.885	0.0389902	0.000170529	0.000173584
2.89	0.0390072	0.000171396	0.000190173
2.895	0.0390414	0.000172351	0.000205697
2.9	0.0390906	0.000173388	0.000218972
2.905	0.0391482	0.000174493	0.000229286
2.91	0.0392061	0.000175651	0.000236397
2.915	0.0392623	0.000176844	0.000240531
2.92	0.0393172	0.000178055	0.000242311
