0	0.0400495	1.08825e-05	0.00211508
0.005	0.040049	2.17601e-05	0.00211508
0.01	0.0400458	3.26077e-05	0.00211508
0.015	0.0400367	4.33715e-05	0.00211508
0.02	0.04002	5.39813e-05	0.00207762
0.025	0.0399975	6.43829e-05	0.00203736
0.03	0.0399725	7.45536e-05	0.00200143
0.035	0.03995	8.45169e-05	0.00197489
0.04	0.0399355	9.43461e-05	0.00195754
0.045	0.0399294	0.000104119	0.00190158
0.05	0.0399257	0.000113858	0.00179443
0.055	0.0399183	0.000123529	0.00162652
0.06	0.0399016	0.000131167	0.00147723
0.065	0.0398708	0.000138378	0.0013551
0.07	0.0398204	0.000145155	0.00126838
0.075	0.0397482	0.000151496	0.00118204
0.08	0.0396592	0.000157402	0.00109699
0.085	0.0395574	0.000162879	0.00101395
0.09	0.0394469	0.00016794	0.000933344
0.095	0.0393326	0.000172598	0.000855301
0.1	0.0392225	0.000176866	0.000779847
0.105	0.0391239	0.000180757	0.000707219
0.11	0.039041	0.000184282	0.000638023
0.115	0.0389752	0.000187458	0.000573199
0.12	0.0389263	0.000190306	0.000513822
0.125	0.0388936	0.000192853	0.000460866
0.13	0.0388749	0.000195133	0.000414938
0.135	0.038864	0.000197183	0.000376086
0.14	0.0388587	0.00019904	0.000343742
0.145	0.0388608	0.000200741	0.000316884
0.15	0.0388696	0.000202311	0.000294313
0.155	0.0388817	0.000203772	0.000274875
0.16	0.0388952	0.00020514	0.000257512
0.165	0.0389131	0.000206424	0.000241236
0.17	0.0389401	0.00020763	0.000225048
0.175	0.0389795	0.000208758	0.000207869
0.18	0.0390299	0.000209804	0.000188427
0.185	0.039088	0.000210759	0.000165288
0.19	0.0391473	0.000211603	0.000137021
0.195	0.0391975	0.00021231	0.000102493
0.2	0.0392284	0.000212846	6.14362e-05
0.205	0.0392325	0.000213176	1.43256e-05
0.21	0.0392061	0.000213262	-3.78298e-05
0.215	0.0391517	0.000213086	-9.43701e-05
0.22	0.0390784	0.000212629	-0.000154803
0.225	0.0389964	0.000211866	-0.00021865
0.23	0.0389124	0.000210782	-0.000285206
0.235	0.0388306	0.000209362	-0.000353685
0.24	0.0387534	0.000207598	-0.000423312
0.245	0.0386774	0.000205482	-0.000493144
0.25	0.0385955	0.000203014	-0.000562003
0.255	0.0385032	0.000200196	-0.000628429
0.26	0.0384022	0.000197041	-0.000690771
0.265	0.038299	0.000193567	-0.000747291
0.27	0.0382004	0.000189806	-0.000796322
0.275	0.038112	0.000185793	-0.000836417
0.28	0.0380377	0.000181577	-0.000866501
0.285	0.037982	0.000177208	-0.000885968
0.29	0.0379486	0.000172742	-0.000894716
0.295	0.0379371	0.000168233	-0.000893082
0.3	0.0379471	0.000163735	-0.000881656
0.305	0.0379789	0.000159297	-0.000861014
0.31	0.0380312	0.000154963	-0.00083152
0.315	0.0381015	0.000150776	-0.000793385
0.32	0.0381857	0.000146781	-0.000746891
0.325	0.0382773	0.00014302	-0.000692647
0.33	0.0383691	0.000139533	-0.000631641
0.335	0.0384566	0.000136357	-0.000565163
0.34	0.03854	0.000133517	-0.000494595
0.345	0.0386222	0.000131036	-0.000421275
0.35	0.0387042	0.000128924	-0.000346473
0.355	0.0387853	0.000127191	-0.0002715
0.36	0.038863	0.000125837	-0.000197826
0.365	0.0389321	0.000124858	-0.00288158
0.37	0.0389894	0.000124238	-0.00556927
0.375	0.039037	0.000123954	-0.00826193
