SoftwareTimestamp,hardwareLoop,hardwareISR,Temperature,Flow,Pressure,TimeDuration
2025-04-03 09:10:43.529358,32673,32654,27.28,32.70,5.70,2424
2025-04-03 09:10:43.535089,37673,37654,27.28,32.70,5.70,3388
2025-04-03 09:10:43.539217,42673,42654,27.28,32.70,5.70,2264
2025-04-03 09:10:43.544217,47672,47654,27.28,32.70,5.70,2053
2025-04-03 09:10:43.550151,52672,52654,27.28,31.81,5.39,3090
2025-04-03 09:10:43.555180,57672,57654,27.28,31.81,5.39,2972
2025-04-03 09:10:43.559594,62673,62654,27.28,31.81,5.39,2059
2025-04-03 09:10:43.564336,67673,67654,27.28,33.57,6.00,2592
2025-04-03 09:10:43.569097,72673,72654,27.28,32.70,5.70,2591
2025-04-03 09:10:43.574203,77673,77654,27.28,32.70,5.70,2057
2025-04-03 09:10:43.580072,82673,82654,27.28,32.70,5.70,2784
2025-04-03 09:10:43.585192,292,87654,27.28,32.70,5.70,3460
2025-04-03 09:10:43.589589,5292,5273,27.28,32.70,5.70,2648
2025-04-03 09:10:43.594205,10292,10273,27.28,31.81,5.39,1961
2025-04-03 09:10:43.600192,15290,15273,27.28,32.70,5.70,2981
2025-04-03 09:10:43.604349,20292,20273,27.28,32.70,5.70,2558
2025-04-03 09:10:43.609166,25290,25273,27.28,31.81,5.39,2176
2025-04-03 09:10:43.615150,30292,30273,27.28,31.81,5.39,3073
2025-04-03 09:10:43.619229,35292,35273,27.28,32.70,5.70,2629
2025-04-03 09:10:43.625128,40292,40273,27.28,33.57,6.00,3072
2025-04-03 09:10:43.629109,45292,45273,27.28,33.57,6.00,2529
2025-04-03 09:10:43.635101,50290,50273,27.28,33.57,6.00,2925
2025-04-03 09:10:43.639139,55292,55273,27.28,32.70,5.70,2753
2025-04-03 09:10:43.644075,60292,60273,27.28,33.57,6.00,2080
2025-04-03 09:10:43.650146,65292,65273,27.28,32.70,5.70,3080
2025-04-03 09:10:43.655047,70290,70273,27.28,34.82,6.46,3086
2025-04-03 09:10:43.660031,75292,75273,27.28,33.57,6.00,2994
2025-04-03 09:10:43.664063,80292,80273,27.28,33.57,6.00,2384
2025-04-03 09:10:43.670005,85292,85273,27.28,33.57,6.00,2620
2025-04-03 09:10:43.674992,2910,90273,27.28,32.70,5.70,2992
2025-04-03 09:10:43.679465,7909,7892,27.28,34.82,6.46,2473
2025-04-03 09:10:43.684195,12910,12892,27.28,34.82,6.46,2256
2025-04-03 09:10:43.689953,17910,17892,27.28,33.57,6.00,3213
2025-04-03 09:10:43.695006,22910,22892,27.28,33.57,6.00,3240
2025-04-03 09:10:43.698927,27909,27892,27.28,34.82,6.46,2696
2025-04-03 09:10:43.705910,32909,32892,27.28,34.82,6.46,3577
2025-04-03 09:10:43.709899,37910,37892,27.28,34.82,6.46,2877
2025-04-03 09:10:43.714295,42910,42892,27.28,33.57,6.00,2459
2025-04-03 09:10:43.719396,47909,47892,27.28,32.70,5.70,2741
2025-04-03 09:10:43.725246,52909,52892,27.28,34.82,6.46,2961
2025-04-03 09:10:43.729201,57909,57892,27.28,35.64,6.77,2294
2025-04-03 09:10:43.735373,62910,62892,27.28,34.82,6.46,3194
2025-04-03 09:10:43.739360,67910,67892,27.28,34.82,6.46,2254
2025-04-03 09:10:43.744343,72910,72892,27.28,34.82,6.46,2600
2025-04-03 09:10:43.748330,77910,77892,27.28,35.64,6.77,1617
2025-04-03 09:10:43.754321,82910,82892,27.28,34.82,6.46,2821
2025-04-03 09:10:43.760326,529,87892,27.28,34.82,6.46,3419
2025-04-03 09:10:43.764300,5529,5510,27.28,34.82,6.46,1732
2025-04-03 09:10:43.770280,10529,10510,27.28,34.82,6.46,3603
2025-04-03 09:10:43.775269,15529,15510,27.28,34.82,6.46,2686
2025-04-03 09:10:43.779351,20529,20510,27.28,34.82,6.46,1730
2025-04-03 09:10:43.785315,25529,25510,27.28,34.82,6.46,3289
2025-04-03 09:10:43.789229,30529,30510,27.28,35.64,6.77,2653
2025-04-03 09:10:43.794469,35529,35510,27.28,35.64,6.77,1854
2025-04-03 09:10:43.799202,40529,40510,27.28,35.64,6.77,1681
2025-04-03 09:10:43.806185,45529,45510,27.28,34.82,6.46,3516
2025-04-03 09:10:43.810175,50529,50510,27.28,34.82,6.46,1896
2025-04-03 09:10:43.816179,55528,55510,27.28,33.57,6.00,3822
2025-04-03 09:10:43.820130,60528,60510,27.28,34.82,6.46,3137
2025-04-03 09:10:43.824248,65529,65510,27.28,35.64,6.77,2016
2025-04-03 09:10:43.830124,70529,70510,27.28,31.81,5.39,3140
2025-04-03 09:10:43.835109,75529,75510,27.28,32.70,5.70,3232
2025-04-03 09:10:43.840130,80529,80510,27.28,33.57,6.00,2607
2025-04-03 09:10:43.845081,85529,85510,27.28,33.57,6.00,1773
2025-04-03 09:10:43.850066,3148,90510,27.28,32.70,5.70,2852
2025-04-03 09:10:43.855252,8146,8129,27.28,32.70,5.70,2741
2025-04-03 09:10:43.860044,13146,13129,27.28,32.70,5.70,2425
2025-04-03 09:10:43.866024,18148,18129,27.28,32.70,5.70,3593
2025-04-03 09:10:43.869313,23148,23129,27.28,31.81,5.39,2698
2025-04-03 09:10:43.874292,28148,28129,27.28,33.57,6.00,1741
2025-04-03 09:10:43.880581,33146,33129,27.28,33.57,6.00,3738
2025-04-03 09:10:43.885472,38148,38129,27.28,32.70,5.70,3300
2025-04-03 09:10:43.889262,43148,43129,27.28,33.57,6.00,2808
2025-04-03 09:10:43.894298,48145,48129,27.28,33.57,6.00,2067
2025-04-03 09:10:43.899232,53148,53129,27.28,32.70,5.70,2040
2025-04-03 09:10:43.904218,58146,58129,27.28,32.70,5.70,2014
2025-04-03 09:10:43.910199,63148,63129,27.28,31.81,5.39,3031
2025-04-03 09:10:43.915596,68148,68129,27.28,31.81,5.39,3492
