SoftwareTimestamp,hardwareLoop,hardwareISR,Temperature,Flow,Pressure,TimeDuration
2025-04-03 09:45:12.284480,71742,71724,30.51,32.70,5.70,2306
2025-04-03 09:45:12.290489,76742,76724,30.51,33.57,6.00,3068
2025-04-03 09:45:12.294414,81744,81724,30.51,32.70,5.70,2117
2025-04-03 09:45:12.299590,86741,86724,30.51,32.70,5.70,2756
2025-04-03 09:45:12.305438,4360,91724,30.51,32.70,5.70,3205
2025-04-03 09:45:12.310417,9361,9342,30.51,31.81,5.39,3049
2025-04-03 09:45:12.314475,14358,14342,30.51,32.70,5.70,2699
2025-04-03 09:45:12.319397,19361,19342,30.51,33.57,6.00,2452
2025-04-03 09:45:12.324390,24361,24342,30.51,32.70,5.70,2551
2025-04-03 09:45:12.330356,29360,29342,30.51,32.70,5.70,2890
2025-04-03 09:45:12.334345,34361,34342,30.51,32.70,5.70,2203
2025-04-03 09:45:12.339375,39361,39342,30.51,32.70,5.70,2465
2025-04-03 09:45:12.345312,44361,44342,30.51,31.81,5.39,3117
2025-04-03 09:45:12.351320,49364,49342,30.51,33.57,6.00,3547
2025-04-03 09:45:12.355436,54364,54342,30.51,33.57,6.00,2636
2025-04-03 09:45:12.360388,59365,59342,30.51,33.57,6.00,3237
2025-04-03 09:45:12.364287,64365,64342,30.51,33.57,6.00,2228
2025-04-03 09:45:12.369914,69362,69342,30.51,34.82,6.46,2837
2025-04-03 09:45:12.374406,74360,74342,30.51,33.57,6.00,2696
2025-04-03 09:45:12.379216,79362,79342,30.51,31.81,5.39,2640
2025-04-03 09:45:12.383431,84361,84342,30.51,32.70,5.70,1821
2025-04-03 09:45:12.389274,1980,89342,30.51,33.57,6.00,2465
2025-04-03 09:45:12.395347,6978,6961,30.51,33.57,6.00,2872
2025-04-03 09:45:12.401156,11980,11961,30.51,32.70,5.70,3694
2025-04-03 09:45:12.404181,16977,16961,30.51,31.81,5.39,2172
2025-04-03 09:45:12.409368,21980,21961,30.51,30.90,5.09,2500
2025-04-03 09:45:12.414163,26977,26961,30.51,32.70,5.70,2358
2025-04-03 09:45:12.419101,31980,31961,30.51,31.81,5.39,2666
2025-04-03 09:45:12.425436,36980,36961,30.51,31.81,5.39,3496
2025-04-03 09:45:12.430441,41980,41961,30.51,31.81,5.39,3001
2025-04-03 09:45:12.435576,46980,46961,30.51,32.70,5.70,3223
2025-04-03 09:45:12.441018,51980,51961,30.51,31.81,5.39,3729
2025-04-03 09:45:12.445288,56980,56961,30.51,32.70,5.70,3285
2025-04-03 09:45:12.450417,61978,61961,30.51,32.70,5.70,3340
2025-04-03 09:45:12.454176,66978,66961,30.51,31.81,5.39,2177
2025-04-03 09:45:12.459124,71978,71961,30.51,32.70,5.70,2652
2025-04-03 09:45:12.464204,76980,76961,30.51,32.70,5.70,2789
2025-04-03 09:45:12.469509,81978,81961,30.51,30.90,5.09,2736
2025-04-03 09:45:12.474185,86980,86961,30.51,31.81,5.39,2146
2025-04-03 09:45:12.480226,4598,91961,30.51,31.81,5.39,3160
2025-04-03 09:45:12.485226,9598,9580,30.51,30.90,5.09,2905
2025-04-03 09:45:12.489187,14598,14580,30.51,32.70,5.70,2158
2025-04-03 09:45:12.494151,19598,19580,30.51,31.81,5.39,2804
2025-04-03 09:45:12.499456,24596,24580,30.51,31.81,5.39,2614
2025-04-03 09:45:12.504270,29598,29580,30.51,32.70,5.70,2616
2025-04-03 09:45:12.508257,34597,34580,30.51,31.81,5.39,1869
2025-04-03 09:45:12.514242,39598,39580,30.51,32.70,5.70,2357
2025-04-03 09:45:12.519465,44598,44580,30.51,31.81,5.39,2648
2025-04-03 09:45:12.524215,49598,49580,30.51,32.70,5.70,2640
2025-04-03 09:45:12.529260,54597,54580,30.51,30.90,5.09,2688
2025-04-03 09:45:12.534296,59597,59580,30.51,31.81,5.39,2780
2025-04-03 09:45:12.538178,64598,64580,30.51,31.81,5.39,1896
2025-04-03 09:45:12.543210,69598,69580,30.51,31.81,5.39,2075
2025-04-03 09:45:12.549296,74598,74580,30.51,33.57,6.00,2474
2025-04-03 09:45:12.554465,79598,79580,30.51,33.57,6.00,2579
2025-04-03 09:45:12.559487,84598,84580,30.51,33.57,6.00,2673
2025-04-03 09:45:12.564111,2218,89580,30.51,33.57,6.00,2425
2025-04-03 09:45:12.569223,7217,7198,30.51,31.81,5.39,2509
2025-04-03 09:45:12.574084,12217,12198,30.51,32.70,5.70,2061
2025-04-03 09:45:12.579069,17217,17198,30.51,31.81,5.39,2260
2025-04-03 09:45:12.584058,22217,22198,30.51,29.96,4.78,1987
2025-04-03 09:45:12.589047,27217,27198,30.51,33.57,6.00,2821
2025-04-03 09:45:12.595033,32217,32198,30.51,31.81,5.39,3061
2025-04-03 09:45:12.599017,37216,37198,30.51,33.57,6.00,2592
2025-04-03 09:45:12.605007,42217,42198,30.51,33.57,6.00,3621
2025-04-03 09:45:12.610991,47217,47198,30.51,31.81,5.39,3468
2025-04-03 09:45:12.615017,52217,52198,30.51,33.57,6.00,2808
2025-04-03 09:45:12.620097,57217,57198,30.51,31.81,5.39,3345
2025-04-03 09:45:12.624955,62217,62198,30.51,33.57,6.00,2953
2025-04-03 09:45:12.629940,67217,67198,30.51,35.64,6.77,2673
2025-04-03 09:45:12.635919,72217,72198,30.51,34.82,6.46,3822
2025-04-03 09:45:12.639224,77217,77198,30.51,34.82,6.46,2594
2025-04-03 09:45:12.644557,82216,82198,30.51,33.57,6.00,3030
2025-04-03 09:45:12.650216,87217,87198,30.51,33.57,6.00,3810
2025-04-03 09:45:12.655184,4834,92198,30.51,32.70,5.70,3569
2025-04-03 09:45:12.659165,9836,9817,30.51,33.57,6.00,2866
2025-04-03 09:45:12.664153,14834,14817,30.51,34.82,6.46,2449
2025-04-03 09:45:12.670144,19836,19817,30.51,32.70,5.70,3429
2025-04-03 09:45:12.674240,24834,24817,30.51,33.57,6.00,2830
2025-04-03 09:45:12.678120,29836,29817,30.51,33.57,6.00,2024
2025-04-03 09:45:12.684519,34833,34817,30.51,33.57,6.00,2840
2025-04-03 09:45:12.690082,39836,39817,30.51,32.70,5.70,3098
2025-04-03 09:45:12.694350,44836,44817,30.51,32.70,5.70,2745
2025-04-03 09:45:12.699117,49836,49817,30.51,32.70,5.70,2734
2025-04-03 09:45:12.703052,54834,54817,30.51,33.57,6.00,2082
2025-04-03 09:45:12.709034,59836,59817,30.51,32.70,5.70,2645
2025-04-03 09:45:12.715411,64836,64817,30.51,33.57,6.00,3578
2025-04-03 09:45:12.719930,69836,69817,30.51,32.70,5.70,3102
2025-04-03 09:45:12.723387,74836,74817,30.51,33.57,6.00,2230
2025-04-03 09:45:12.728968,79837,79817,30.51,31.81,5.39,2505
2025-04-03 09:45:12.734412,84836,84817,30.51,32.70,5.70,2864
2025-04-03 09:45:12.739235,2456,89817,30.51,31.81,5.39,2224
2025-04-03 09:45:12.743169,7453,7436,30.51,31.81,5.39,1737
2025-04-03 09:45:12.749469,12452,12436,30.51,31.81,5.39,2791
2025-04-03 09:45:12.754140,17453,17436,30.51,32.70,5.70,2232
2025-04-03 09:45:12.758231,22454,22436,30.51,32.70,5.70,2006
2025-04-03 09:45:12.764113,27454,27436,30.51,32.70,5.70,2842
2025-04-03 09:45:12.769137,32454,32436,30.51,33.57,6.00,2361
2025-04-03 09:45:12.773089,37454,37436,30.51,33.57,6.00,1705
2025-04-03 09:45:12.779102,42454,42436,30.51,32.70,5.70,2613
2025-04-03 09:45:12.783156,47453,47436,30.51,33.57,6.00,2196
2025-04-03 09:45:12.789071,52453,52436,30.51,33.57,6.00,2297
2025-04-03 09:45:12.794243,57453,57436,30.51,34.82,6.46,2653
2025-04-03 09:45:12.799082,62454,62436,30.51,34.82,6.46,2605
2025-04-03 09:45:12.805474,67454,67436,30.51,34.82,6.46,3325
2025-04-03 09:45:12.811052,72454,72436,30.51,34.82,6.46,3508
2025-04-03 09:45:12.815038,77454,77436,30.51,34.82,6.46,3088
2025-04-03 09:45:12.820027,82453,82436,30.51,33.57,6.00,3128
2025-04-03 09:45:12.824038,73,87436,30.51,33.57,6.00,2900
2025-04-03 09:45:12.829999,5073,5054,30.51,32.70,5.70,3183
2025-04-03 09:45:12.835025,10073,10054,30.51,32.70,5.70,3333
2025-04-03 09:45:12.839030,15073,15054,30.51,32.70,5.70,2669
2025-04-03 09:45:12.844962,20073,20054,30.51,32.70,5.70,3706
2025-04-03 09:45:12.850059,25073,25054,30.51,33.57,6.00,3532
2025-04-03 09:45:12.855190,30073,30054,30.51,32.70,5.70,3696
2025-04-03 09:45:12.860294,35073,35054,30.51,32.70,5.70,3302
2025-04-03 09:45:12.865905,40073,40054,30.51,32.70,5.70,3597
2025-04-03 09:45:12.869020,45074,45054,30.51,32.70,5.70,2871
2025-04-03 09:45:12.874041,50072,50054,30.51,33.57,6.00,2397
2025-04-03 09:45:12.878224,55073,55054,30.51,31.81,5.39,2069
2025-04-03 09:45:12.885173,60073,60054,30.51,33.57,6.00,3237
2025-04-03 09:45:12.889157,65073,65054,30.51,32.70,5.70,2464
2025-04-03 09:45:12.894145,70073,70054,30.51,32.70,5.70,2663
2025-04-03 09:45:12.899131,75073,75054,30.51,32.70,5.70,2857
2025-04-03 09:45:12.905118,80073,80054,30.51,30.90,5.09,3189
2025-04-03 09:45:12.909150,85073,85054,30.51,31.81,5.39,1959
2025-04-03 09:45:12.915337,2693,90054,30.51,31.81,5.39,3597
2025-04-03 09:45:12.921077,7692,7673,30.51,31.81,5.39,3779
2025-04-03 09:45:12.924276,12689,12673,30.51,32.70,5.70,2484
2025-04-03 09:45:12.931051,17690,17673,30.51,32.70,5.70,4094
2025-04-03 09:45:12.933042,Sensor read too slow! Took 4094µs,,,,,
2025-04-03 09:45:12.934041,22857,22673,30.51,31.81,5.39,2193
2025-04-03 09:45:12.939155,27690,27673,30.51,31.81,5.39,2401
2025-04-03 09:45:12.944061,32690,32673,30.51,32.70,5.70,1720
2025-04-03 09:45:12.950046,37692,37673,30.51,32.70,5.70,3396
2025-04-03 09:45:12.954037,42692,42673,30.51,32.70,5.70,2844
2025-04-03 09:45:12.959023,47692,47673,30.51,32.70,5.70,1788
2025-04-03 09:45:12.965006,52690,52673,30.51,31.81,5.39,3233
2025-04-03 09:45:12.969988,57690,57673,30.51,31.81,5.39,2809
2025-04-03 09:45:12.974982,62690,62673,30.51,33.57,6.00,1984
2025-04-03 09:45:12.978971,67690,67673,30.51,33.57,6.00,1710
2025-04-03 09:45:12.984953,72692,72673,30.51,33.57,6.00,3449
2025-04-03 09:45:12.989962,77692,77673,30.51,33.57,6.00,1874
2025-04-03 09:45:12.994926,82692,82673,30.51,34.82,6.46,3265
2025-04-03 09:45:12.999223,310,87673,30.51,32.70,5.70,2843
2025-04-03 09:45:13.003902,5310,5292,30.51,34.82,6.46,1684
2025-04-03 09:45:13.008889,10310,10292,30.51,33.57,6.00,1997
2025-04-03 09:45:13.014872,15310,15292,30.51,34.82,6.46,3201
2025-04-03 09:45:13.018864,20309,20292,30.51,32.70,5.70,2001
2025-04-03 09:45:13.023843,25310,25292,30.51,32.70,5.70,1698
2025-04-03 09:45:13.029825,30310,30292,30.51,33.57,6.00,3478
2025-04-03 09:45:13.033819,35310,35292,30.51,31.81,5.39,2221
2025-04-03 09:45:13.039257,40310,40292,30.51,30.90,5.09,3024
2025-04-03 09:45:13.045681,45310,45292,30.51,31.81,5.39,4174
2025-04-03 09:45:13.048227,Sensor read too slow! Took 4174µs,,,,,
2025-04-03 09:45:13.050265,50364,50292,30.51,33.57,6.00,1667
2025-04-03 09:45:13.055206,55310,55292,30.51,31.81,5.39,3515
2025-04-03 09:45:13.060197,60309,60292,30.51,33.57,6.00,3516
2025-04-03 09:45:13.064335,65310,65292,30.51,32.70,5.70,3268
2025-04-03 09:45:13.070300,70310,70292,30.51,32.70,5.70,3765
2025-04-03 09:45:13.074483,75310,75292,30.51,33.57,6.00,3145
2025-04-03 09:45:13.079191,80310,80292,30.51,33.57,6.00,2824
2025-04-03 09:45:13.085264,85310,85292,30.51,33.57,6.00,3910
2025-04-03 09:45:13.089167,2929,90292,30.51,32.70,5.70,2858
2025-04-03 09:45:13.095165,7928,7910,30.51,31.81,5.39,3228
2025-04-03 09:45:13.101131,12928,12910,30.51,33.57,6.00,4012
2025-04-03 09:45:13.103126,Sensor read too slow! Took 4012µs,,,,,
2025-04-03 09:45:13.104115,17998,17910,30.51,32.70,5.70,2228
2025-04-03 09:45:13.108386,22929,22910,30.51,33.57,6.00,2371
2025-04-03 09:45:13.114453,27928,27910,30.51,31.81,5.39,3116
2025-04-03 09:45:13.119233,32929,32910,30.51,33.57,6.00,2948
2025-04-03 09:45:13.124466,37928,37910,30.51,32.70,5.70,2865
2025-04-03 09:45:13.129420,42929,42910,30.51,32.70,5.70,3053
2025-04-03 09:45:13.134223,47928,47910,30.51,32.70,5.70,2812
2025-04-03 09:45:13.139210,52929,52910,30.51,33.57,6.00,3176
2025-04-03 09:45:13.144227,57928,57910,30.51,34.82,6.46,2809
2025-04-03 09:45:13.149719,62929,62910,30.51,32.70,5.70,3353
2025-04-03 09:45:13.153491,67929,67910,30.51,33.57,6.00,2482
2025-04-03 09:45:13.158178,72929,72910,30.51,32.70,5.70,2051
2025-04-03 09:45:13.163159,77929,77910,30.51,33.57,6.00,2553
2025-04-03 09:45:13.169236,82929,82910,30.51,30.90,5.09,2919
2025-04-03 09:45:13.173080,548,87910,30.51,33.57,6.00,2131
2025-04-03 09:45:13.178123,5548,5529,30.51,31.81,5.39,2329
2025-04-03 09:45:13.186046,10548,10529,30.51,32.70,5.70,4371
2025-04-03 09:45:13.189084,Sensor read too slow! Took 4371µs,,,,,
2025-04-03 09:45:13.193065,15957,15529,30.51,31.81,5.39,1744
2025-04-03 09:45:13.195022,20546,20529,30.51,31.81,5.39,1712
2025-04-03 09:45:13.200013,25548,25529,30.51,31.81,5.39,3676
2025-04-03 09:45:13.204406,30548,30529,30.51,30.90,5.09,2888
2025-04-03 09:45:13.209323,35546,35529,30.51,31.81,5.39,3073
2025-04-03 09:45:13.215344,40548,40529,30.51,32.70,5.70,3760
2025-04-03 09:45:13.219102,45548,45529,30.51,32.70,5.70,2884
2025-04-03 09:45:13.225080,50546,50529,30.51,33.57,6.00,2881
2025-04-03 09:45:13.230075,55546,55529,30.51,33.57,6.00,3084
2025-04-03 09:45:13.234085,60546,60529,30.51,33.57,6.00,3092
2025-04-03 09:45:13.239078,65548,65529,30.51,34.82,6.46,2675
2025-04-03 09:45:13.245569,70546,70529,30.51,35.64,6.77,3536
2025-04-03 09:45:13.249558,75548,75529,30.51,35.64,6.77,3338
2025-04-03 09:45:13.253543,80548,80529,30.51,34.82,6.46,2345
2025-04-03 09:45:13.257527,85548,85529,30.51,34.82,6.46,1693
2025-04-03 09:45:13.264141,3166,90529,30.51,34.82,6.46,2495
2025-04-03 09:45:13.269125,8166,8148,30.51,34.82,6.46,2560
2025-04-03 09:45:13.273114,13166,13148,30.51,34.82,6.46,2481
2025-04-03 09:45:13.279427,18166,18148,30.51,33.57,6.00,3186
2025-04-03 09:45:13.284414,23166,23148,30.51,33.57,6.00,3149
2025-04-03 09:45:13.289465,28166,28148,30.51,33.57,6.00,3470
2025-04-03 09:45:13.293451,33166,33148,30.51,33.57,6.00,2697
2025-04-03 09:45:13.299437,38165,38148,30.51,34.82,6.46,3328
2025-04-03 09:45:13.304421,43165,43148,30.51,31.81,5.39,2954
