SoftwareTimestamp,hardwareLoop,hardwareISR,Temperature,Flow,Pressure,TimeDuration
2025-04-03 09:21:30.230145,33900,33881,29.34,35.64,6.77,3198
2025-04-03 09:21:30.235131,38900,38881,29.34,35.64,6.77,2546
2025-04-03 09:21:30.239161,43900,43881,29.34,35.64,6.77,1923
2025-04-03 09:21:30.244148,48900,48881,29.34,34.82,6.46,1899
2025-04-03 09:21:30.249135,53900,53881,29.34,34.82,6.46,1961
2025-04-03 09:21:30.254121,58898,58881,29.34,34.82,6.46,2300
2025-04-03 09:21:30.261105,63900,63881,29.34,35.64,6.77,1714
2025-04-03 09:21:30.265092,68900,68881,29.34,33.57,6.00,1728
2025-04-03 09:21:30.269089,73900,73881,29.34,35.64,6.77,1746
2025-04-03 09:21:30.275074,78900,78881,29.34,33.57,6.00,1858
2025-04-03 09:21:30.279233,83900,83881,29.34,34.82,6.46,1851
2025-04-03 09:21:30.284048,1518,88881,29.34,33.57,6.00,1856
2025-04-03 09:21:30.290495,6518,6500,29.34,33.57,6.00,1754
2025-04-03 09:21:30.295015,11517,11500,29.34,34.82,6.46,1776
2025-04-03 09:21:30.299008,16517,16500,29.34,33.57,6.00,1860
2025-04-03 09:21:30.304987,21518,21500,29.34,33.57,6.00,1911
2025-04-03 09:21:30.309833,26517,26500,29.34,34.82,6.46,1664
2025-04-03 09:21:30.414866,31517,31500,29.34,33.57,6.00,1778
2025-04-03 09:21:30.417413,36518,36500,29.34,34.82,6.46,1725
2025-04-03 09:21:30.419310,41517,41500,29.34,34.82,6.46,2005
2025-04-03 09:21:30.421305,46517,46500,29.34,32.70,5.70,1709
2025-04-03 09:21:30.423314,51517,51500,29.34,33.57,6.00,1718
2025-04-03 09:21:30.425354,56518,56500,29.34,32.70,5.70,1738
2025-04-03 09:21:30.427347,61518,61500,29.34,34.82,6.46,1805
2025-04-03 09:21:30.429341,66517,66500,29.34,34.82,6.46,1794
2025-04-03 09:21:30.430338,71518,71500,29.34,34.82,6.46,1732
2025-04-03 09:21:30.432332,76518,76500,29.34,34.82,6.46,1712
2025-04-03 09:21:30.434342,81518,81500,29.34,33.57,6.00,1828
2025-04-03 09:21:30.436278,86518,86500,29.34,34.82,6.46,1722
2025-04-03 09:21:30.438275,4137,91500,29.34,33.57,6.00,1747
2025-04-03 09:21:30.440264,9137,9118,29.34,32.70,5.70,1674
2025-04-03 09:21:30.442262,14137,14118,29.34,33.57,6.00,1742
2025-04-03 09:21:30.444258,19137,19118,29.34,33.57,6.00,1640
2025-04-03 09:21:30.446252,24136,24118,29.34,31.81,5.39,1653
2025-04-03 09:21:30.448247,29137,29118,29.34,33.57,6.00,1656
2025-04-03 09:21:30.450242,34136,34118,29.34,34.82,6.46,1709
2025-04-03 09:21:30.451239,39137,39118,29.34,33.57,6.00,1655
2025-04-03 09:21:30.453234,44137,44118,29.34,32.70,5.70,1776
2025-04-03 09:21:30.455228,49137,49118,29.34,35.64,6.77,1785
2025-04-03 09:21:30.458220,54137,54118,29.34,34.82,6.46,1906
2025-04-03 09:21:30.461207,59137,59118,29.34,33.57,6.00,1777
2025-04-03 09:21:30.463202,64137,64118,29.34,34.82,6.46,1764
2025-04-03 09:21:30.465196,69137,69118,29.34,34.82,6.46,1731
2025-04-03 09:21:30.467578,74137,74118,29.34,34.82,6.46,1868
2025-04-03 09:21:30.469185,79137,79118,29.34,35.64,6.77,1735
2025-04-03 09:21:30.471186,84137,84118,29.34,34.82,6.46,1747
2025-04-03 09:21:30.475169,1756,89118,29.34,34.82,6.46,1780
2025-04-03 09:21:30.477172,6756,6737,29.34,34.82,6.46,1912
2025-04-03 09:21:30.480163,11756,11737,29.34,33.57,6.00,1700
2025-04-03 09:21:30.481157,16756,16737,29.34,34.82,6.46,1706
2025-04-03 09:21:30.484198,21756,21737,29.34,34.82,6.46,1651
2025-04-03 09:21:30.485192,26754,26737,29.34,35.64,6.77,1602
2025-04-03 09:21:30.489131,31756,31737,29.34,33.57,6.00,1603
2025-04-03 09:21:30.494118,36756,36737,29.34,35.64,6.77,1658
2025-04-03 09:21:30.499111,41756,41737,29.34,34.82,6.46,1712
2025-04-03 09:21:30.504168,46754,46737,29.34,35.64,6.77,1612
2025-04-03 09:21:30.510084,51754,51737,29.34,34.82,6.46,2029
2025-04-03 09:21:30.514099,56756,56737,29.34,34.82,6.46,1722
2025-04-03 09:21:30.519057,61754,61737,29.34,35.64,6.77,1581
2025-04-03 09:21:30.525042,66756,66737,29.34,34.82,6.46,1703
2025-04-03 09:21:30.530025,71756,71737,29.34,33.57,6.00,3232
2025-04-03 09:21:30.535173,76756,76737,29.34,33.57,6.00,3266
2025-04-03 09:21:30.539004,81757,81737,29.34,32.70,5.70,1992
2025-04-03 09:21:30.545100,86756,86737,29.34,33.57,6.00,3233
2025-04-03 09:21:30.550705,4374,91737,29.34,32.70,5.70,3808
2025-04-03 09:21:30.553595,9374,9356,29.34,33.57,6.00,1709
2025-04-03 09:21:30.559662,14372,14356,29.34,32.70,5.70,3080
2025-04-03 09:21:30.565523,19374,19356,29.34,31.81,5.39,3290
2025-04-03 09:21:30.569513,24373,24356,29.34,33.57,6.00,2137
2025-04-03 09:21:30.575493,29374,29356,29.34,32.70,5.70,2778
2025-04-03 09:21:30.580481,34374,34356,29.34,32.70,5.70,3513
2025-04-03 09:21:30.584508,39374,39356,29.34,32.70,5.70,1874
2025-04-03 09:21:30.589465,44374,44356,29.34,31.81,5.39,2964
2025-04-03 09:21:30.594486,49373,49356,29.34,32.70,5.70,1746
2025-04-03 09:21:30.600433,54373,54356,29.34,33.57,6.00,3144
2025-04-03 09:21:30.605473,59374,59356,29.34,33.57,6.00,3565
2025-04-03 09:21:30.610407,64374,64356,29.34,32.70,5.70,2924
2025-04-03 09:21:30.616391,69374,69356,29.34,30.90,5.09,3543
2025-04-03 09:21:30.620433,74374,74356,29.34,31.81,5.39,3032
2025-04-03 09:21:30.625433,79376,79356,29.34,31.81,5.39,3575
2025-04-03 09:21:30.630391,84373,84356,29.34,31.81,5.39,2584
2025-04-03 09:21:30.635415,1993,89356,29.34,31.81,5.39,3421
2025-04-03 09:21:30.640434,6993,6974,29.34,30.90,5.09,3569
2025-04-03 09:21:30.645312,11992,11974,29.34,31.81,5.39,2889
2025-04-03 09:21:30.650404,16993,16974,29.34,31.81,5.39,3722
2025-04-03 09:21:30.655389,21993,21974,29.34,33.57,6.00,3583
2025-04-03 09:21:30.660377,26993,26974,29.34,34.82,6.46,2981
2025-04-03 09:21:30.665357,31993,31974,29.34,34.82,6.46,3260
2025-04-03 09:21:30.669499,36993,36974,29.34,34.82,6.46,2617
2025-04-03 09:21:30.674476,41993,41974,29.34,35.64,6.77,2788
2025-04-03 09:21:30.678322,46993,46974,29.34,35.64,6.77,1651
2025-04-03 09:21:30.684445,51992,51974,29.34,34.82,6.46,2622
2025-04-03 09:21:30.689360,56993,56974,29.34,33.57,6.00,2284
2025-04-03 09:21:30.694284,61993,61974,29.34,33.57,6.00,1950
2025-04-03 09:21:30.699318,66993,66974,29.34,34.82,6.46,2176
2025-04-03 09:21:30.704257,71993,71974,29.34,33.57,6.00,2045
2025-04-03 09:21:30.709245,76993,76974,29.34,33.57,6.00,1821
2025-04-03 09:21:30.714230,81993,81974,29.34,34.82,6.46,1672
2025-04-03 09:21:30.720263,86993,86974,29.34,34.82,6.46,3315
2025-04-03 09:21:30.724205,4612,91974,29.34,35.64,6.77,2152
2025-04-03 09:21:30.729191,9612,9593,29.34,33.57,6.00,1747
2025-04-03 09:21:30.736175,14610,14593,29.34,34.82,6.46,3685
2025-04-03 09:21:30.739161,19612,19593,29.34,34.82,6.46,1736
2025-04-03 09:21:30.745152,24609,24593,29.34,33.57,6.00,3347
2025-04-03 09:21:30.749771,29612,29593,29.34,34.82,6.46,2422
2025-04-03 09:21:30.754730,34612,34593,29.34,33.57,6.00,2506
2025-04-03 09:21:30.758719,39612,39593,29.34,33.57,6.00,1923
2025-04-03 09:21:30.763705,44612,44593,29.34,35.64,6.77,1728
2025-04-03 09:21:30.769724,49612,49593,29.34,33.57,6.00,1677
2025-04-03 09:21:30.774679,54610,54593,29.34,33.57,6.00,1713
2025-04-03 09:21:30.780662,59612,59593,29.34,32.70,5.70,2909
2025-04-03 09:21:30.785650,64612,64593,29.34,33.57,6.00,3436
2025-04-03 09:21:30.789636,69612,69593,29.34,35.64,6.77,2732
2025-04-03 09:21:30.794663,74612,74593,29.34,33.57,6.00,1849
2025-04-03 09:21:30.799717,79612,79593,29.34,33.57,6.00,3245
2025-04-03 09:21:30.803599,84612,84593,29.34,33.57,6.00,2076
2025-04-03 09:21:30.808586,2232,89593,29.34,34.82,6.46,2079
2025-04-03 09:21:30.813572,7230,7212,29.34,33.57,6.00,2144
2025-04-03 09:21:30.818560,12229,12212,29.34,34.82,6.46,2093
2025-04-03 09:21:30.823544,17230,17212,29.34,34.82,6.46,2084
2025-04-03 09:21:30.828533,22230,22212,29.34,32.70,5.70,2020
2025-04-03 09:21:30.833519,27229,27212,29.34,34.82,6.46,1720
2025-04-03 09:21:30.838506,32230,32212,29.34,32.70,5.70,1670
2025-04-03 09:21:30.843491,37230,37212,29.34,34.82,6.46,1673
2025-04-03 09:21:30.848478,42230,42212,29.34,34.82,6.46,1931
2025-04-03 09:21:30.854094,47229,47212,29.34,33.57,6.00,1934
2025-04-03 09:21:30.859111,52230,52212,29.34,33.57,6.00,1895
2025-04-03 09:21:30.864063,57230,57212,29.34,34.82,6.46,2341
2025-04-03 09:21:30.869054,62230,62212,29.34,33.57,6.00,1914
2025-04-03 09:21:30.874041,67229,67212,29.34,34.82,6.46,1934
2025-04-03 09:21:30.878031,72230,72212,29.34,32.70,5.70,1793
2025-04-03 09:21:30.883018,77230,77212,29.34,33.57,6.00,1655
2025-04-03 09:21:30.888004,82230,82212,29.34,32.70,5.70,1660
2025-04-03 09:21:30.892992,87230,87212,29.34,33.57,6.00,1677
2025-04-03 09:21:30.897973,4848,92212,29.34,33.57,6.00,1669
2025-04-03 09:21:30.902963,9849,9830,29.34,34.82,6.46,1676
2025-04-03 09:21:30.907990,14849,14830,29.34,33.57,6.00,1677
2025-04-03 09:21:30.912936,19849,19830,29.34,33.57,6.00,1626
2025-04-03 09:21:30.917922,24848,24830,29.34,33.57,6.00,1630
2025-04-03 09:21:30.923390,29849,29830,29.34,33.57,6.00,1634
2025-04-03 09:21:30.928294,34849,34830,29.34,33.57,6.00,1638
2025-04-03 09:21:30.933878,39850,39830,29.34,32.70,5.70,2643
2025-04-03 09:21:30.938862,44849,44830,29.34,33.57,6.00,2251
2025-04-03 09:21:30.942853,49848,49830,29.34,33.57,6.00,1656
2025-04-03 09:21:30.947843,54849,54830,29.34,33.57,6.00,1654
2025-04-03 09:21:30.952830,59848,59830,29.34,33.57,6.00,1658
2025-04-03 09:21:30.958002,64849,64830,29.34,31.81,5.39,1665
2025-04-03 09:21:30.963011,69849,69830,29.34,31.81,5.39,1724
2025-04-03 09:21:30.967789,74849,74830,29.34,32.70,5.70,1669
2025-04-03 09:21:30.973767,79850,79830,29.34,32.70,5.70,1724
2025-04-03 09:21:30.978423,84849,84830,29.34,32.70,5.70,1731
2025-04-03 09:21:30.982750,2469,89830,29.34,32.70,5.70,1681
2025-04-03 09:21:30.987736,7468,7449,29.34,31.81,5.39,1688
2025-04-03 09:21:30.993927,12465,12449,29.34,31.81,5.39,2158
2025-04-03 09:21:30.998701,17466,17449,29.34,31.81,5.39,2504
2025-04-03 09:21:31.003788,22468,22449,29.34,31.81,5.39,2278
2025-04-03 09:21:31.009676,27468,27449,29.34,32.70,5.70,2701
2025-04-03 09:21:31.013759,32468,32449,29.34,32.70,5.70,2322
2025-04-03 09:21:31.018651,37468,37449,29.34,32.70,5.70,2322
2025-04-03 09:21:31.023638,42468,42449,29.34,31.81,5.39,2033
2025-04-03 09:21:31.028624,47468,47449,29.34,30.90,5.09,2192
2025-04-03 09:21:31.033888,52466,52449,29.34,31.81,5.39,2548
2025-04-03 09:21:31.037596,57466,57449,29.34,31.81,5.39,1589
2025-04-03 09:21:31.043688,62468,62449,29.34,33.57,6.00,2368
2025-04-03 09:21:31.048590,67468,67449,29.34,32.70,5.70,2359
2025-04-03 09:21:31.052836,72468,72449,29.34,33.57,6.00,1617
2025-04-03 09:21:31.057951,77468,77449,29.34,35.64,6.77,1647
2025-04-03 09:21:31.063194,82468,82449,29.34,32.70,5.70,1654
2025-04-03 09:21:31.067760,86,87449,29.34,34.82,6.46,1563
2025-04-03 09:21:31.072746,5086,5068,29.34,34.82,6.46,1576
2025-04-03 09:21:31.077736,10086,10068,29.34,34.82,6.46,1587
2025-04-03 09:21:31.083012,15085,15068,29.34,34.82,6.46,1612
2025-04-03 09:21:31.087709,20085,20068,29.34,33.57,6.00,1646
2025-04-03 09:21:31.092696,25086,25068,29.34,34.82,6.46,1666
2025-04-03 09:21:31.097682,30086,30068,29.34,34.82,6.46,1676
2025-04-03 09:21:31.102670,35086,35068,29.34,34.82,6.46,1653
2025-04-03 09:21:31.108272,40086,40068,29.34,34.82,6.46,1676
2025-04-03 09:21:31.113693,45086,45068,29.34,34.82,6.46,1682
2025-04-03 09:21:31.118625,50085,50068,29.34,34.82,6.46,1801
2025-04-03 09:21:31.122967,55086,55068,29.34,34.82,6.46,1643
2025-04-03 09:21:31.127603,60085,60068,29.34,34.82,6.46,1686
2025-04-03 09:21:31.132588,65086,65068,29.34,33.57,6.00,1696
2025-04-03 09:21:31.137576,70086,70068,29.34,34.82,6.46,1677
2025-04-03 09:21:31.142563,75086,75068,29.34,34.82,6.46,1746
2025-04-03 09:21:31.147549,80086,80068,29.34,34.82,6.46,1665
2025-04-03 09:21:31.152536,85085,85068,29.34,34.82,6.46,1662
2025-04-03 09:21:31.157523,2705,90068,29.34,33.57,6.00,1679
2025-04-03 09:21:31.163505,7705,7686,29.34,33.57,6.00,1704
2025-04-03 09:21:31.167496,12704,12686,29.34,33.57,6.00,1704
2025-04-03 09:21:31.173622,17704,17686,29.34,33.57,6.00,1629
2025-04-03 09:21:31.178467,22705,22686,29.34,32.70,5.70,1712
2025-04-03 09:21:31.183453,27704,27686,29.34,33.57,6.00,1761
2025-04-03 09:21:31.188439,32705,32686,29.34,33.57,6.00,1637
2025-04-03 09:21:31.193423,37705,37686,29.34,34.82,6.46,1708
2025-04-03 09:21:31.197416,42705,42686,29.34,33.57,6.00,1627
2025-04-03 09:21:31.202403,47705,47686,29.34,34.82,6.46,1614
2025-04-03 09:21:31.207397,52705,52686,29.34,33.57,6.00,1625
2025-04-03 09:21:31.213400,57704,57686,29.34,33.57,6.00,1624
2025-04-03 09:21:31.218358,62705,62686,29.34,34.82,6.46,2375
2025-04-03 09:21:31.224344,67705,67686,29.34,34.82,6.46,1700
2025-04-03 09:21:31.229330,72706,72686,29.34,33.57,6.00,2548
2025-04-03 09:21:31.233318,77705,77686,29.34,33.57,6.00,2497
2025-04-03 09:21:31.238336,82705,82686,29.34,34.82,6.46,2428
2025-04-03 09:21:31.244290,324,87686,29.34,33.57,6.00,2898
2025-04-03 09:21:31.248428,5324,5305,29.34,33.57,6.00,2281
2025-04-03 09:21:31.252945,10324,10305,29.34,32.70,5.70,1655
2025-04-03 09:21:31.258924,15324,15305,29.34,32.70,5.70,2326
2025-04-03 09:21:31.262912,20324,20305,29.34,32.70,5.70,1684
2025-04-03 09:21:31.268976,25322,25305,29.34,33.57,6.00,2668
2025-04-03 09:21:31.273850,30324,30305,29.34,33.57,6.00,2294
2025-04-03 09:21:31.279219,35324,35305,29.34,33.57,6.00,2785
2025-04-03 09:21:31.284243,40324,40305,29.34,33.57,6.00,2623
2025-04-03 09:21:31.288194,45324,45305,29.34,34.82,6.46,1656
2025-04-03 09:21:31.294210,50322,50305,29.34,33.57,6.00,2626
2025-04-03 09:21:31.299525,55321,55305,29.34,33.57,6.00,3044
2025-04-03 09:21:31.304154,60324,60305,29.34,32.70,5.70,2681
2025-04-03 09:21:31.309833,65324,65305,29.34,34.82,6.46,3204
2025-04-03 09:21:31.314145,70324,70305,29.34,32.70,5.70,3101
2025-04-03 09:21:31.318115,75322,75305,29.34,33.57,6.00,2097
2025-04-03 09:21:31.324099,80324,80305,29.34,32.70,5.70,2558
2025-04-03 09:21:31.330129,85324,85305,29.34,33.57,6.00,3476
2025-04-03 09:21:31.333201,2942,90305,29.34,32.70,5.70,1726
2025-04-03 09:21:31.339372,7941,7924,29.34,33.57,6.00,3040
2025-04-03 09:21:31.345340,12941,12924,29.34,32.70,5.70,3686
2025-04-03 09:21:31.348255,17941,17924,29.34,32.70,5.70,1678
2025-04-03 09:21:31.355020,22941,22924,29.34,32.70,5.70,3174
2025-04-03 09:21:31.359053,27941,27924,29.34,33.57,6.00,1708
2025-04-03 09:21:31.364991,32941,32924,29.34,32.70,5.70,2985
2025-04-03 09:21:31.369027,37942,37924,29.34,33.57,6.00,1880
2025-04-03 09:21:31.374964,42942,42924,29.34,34.82,6.46,2995
2025-04-03 09:21:31.379068,47941,47924,29.34,33.57,6.00,2216
2025-04-03 09:21:31.384938,52942,52924,29.34,33.57,6.00,3011
2025-04-03 09:21:31.388928,57944,57926,29.34,32.70,5.70,2706
2025-04-03 09:21:31.394911,62945,62924,29.34,32.70,5.70,3001
2025-04-03 09:21:31.398900,67945,67924,29.34,32.70,5.70,1661
2025-04-03 09:21:31.405946,72946,72924,29.34,32.70,5.70,3780
2025-04-03 09:21:31.408877,77946,77924,29.34,32.70,5.70,2541
2025-04-03 09:21:31.414857,82946,82924,29.34,33.57,6.00,3204
2025-04-03 09:21:31.418516,561,87924,29.34,33.57,6.00,2137
2025-04-03 09:21:31.423138,5561,5542,29.34,33.57,6.00,2238
2025-04-03 09:21:31.428496,10561,10542,29.34,33.57,6.00,2143
2025-04-03 09:21:31.434210,15561,15542,29.34,32.70,5.70,3265
2025-04-03 09:21:31.439097,20561,20542,29.34,32.70,5.70,2790
2025-04-03 09:21:31.445080,25561,25542,29.34,34.82,6.46,3481
2025-04-03 09:21:31.449235,30561,30542,29.34,33.57,6.00,3044
2025-04-03 09:21:31.454175,35561,35542,29.34,31.81,5.39,2766
2025-04-03 09:21:31.458098,40562,40542,29.34,32.70,5.70,1832
2025-04-03 09:21:31.464173,45561,45542,29.34,32.70,5.70,3056
2025-04-03 09:21:31.469273,50561,50542,29.34,32.70,5.70,2577
2025-04-03 09:21:31.474562,55561,55542,29.34,32.70,5.70,3166
2025-04-03 09:21:31.479940,60561,60542,29.34,33.57,6.00,3587
2025-04-03 09:21:31.485142,65560,65542,29.34,33.57,6.00,3941
2025-04-03 09:21:31.488980,70561,70542,29.34,33.57,6.00,3072
2025-04-03 09:21:31.494441,75561,75542,29.34,32.70,5.70,2967
2025-04-03 09:21:31.498114,80562,80542,29.34,33.57,6.00,2304
2025-04-03 09:21:31.504258,85561,85542,29.34,32.70,5.70,3166
2025-04-03 09:21:31.509174,3180,90542,29.34,33.57,6.00,2703
2025-04-03 09:21:31.514215,8180,8161,29.34,32.70,5.70,2845
2025-04-03 09:21:31.518741,13180,13161,29.34,33.57,6.00,2580
2025-04-03 09:21:31.523096,18180,18161,29.34,33.57,6.00,2320
2025-04-03 09:21:31.530248,23180,23161,29.34,33.57,6.00,3896
2025-04-03 09:21:31.533333,28177,28161,29.34,33.57,6.00,2382
2025-04-03 09:21:31.539502,33180,33161,29.34,32.70,5.70,3476
2025-04-03 09:21:31.543322,38180,38161,29.34,32.70,5.70,2610
2025-04-03 09:21:31.548449,43178,43161,29.34,33.57,6.00,2412
2025-04-03 09:21:31.553185,48178,48161,29.34,32.70,5.70,2161
2025-04-03 09:21:31.559172,53180,53161,29.34,32.70,5.70,2781
2025-04-03 09:21:31.564160,58178,58161,29.34,33.57,6.00,2661
2025-04-03 09:21:31.569254,63180,63161,29.34,32.70,5.70,3148
2025-04-03 09:21:31.574148,68180,68161,29.34,33.57,6.00,2780
2025-04-03 09:21:31.579122,73180,73161,29.34,22.92,2.80,3313
2025-04-03 09:21:31.585106,78180,78161,29.34,40.52,8.75,3481
2025-04-03 09:21:31.589093,83180,83161,29.34,39.81,8.44,2928
2025-04-03 09:21:31.594084,798,88161,29.34,29.96,4.78,2669
2025-04-03 09:21:31.598106,5798,5780,29.34,31.81,5.39,1832
2025-04-03 09:21:31.604153,10798,10780,29.34,32.70,5.70,3149
2025-04-03 09:21:31.609039,15798,15780,29.34,33.57,6.00,2704
2025-04-03 09:21:31.613030,20798,20780,29.34,33.57,6.00,2157
2025-04-03 09:21:31.618223,25797,25780,29.34,31.81,5.39,2297
2025-04-03 09:21:31.623999,30797,30780,29.34,31.81,5.39,2748
2025-04-03 09:21:31.627990,35798,35780,29.34,33.57,6.00,2386
2025-04-03 09:21:31.634217,40798,40780,29.34,32.70,5.70,3088
2025-04-03 09:21:31.638146,45798,45780,29.34,32.70,5.70,2459
2025-04-03 09:21:31.643106,50798,50780,29.34,33.57,6.00,1730
2025-04-03 09:21:31.649454,55797,55780,29.34,33.57,6.00,3050
2025-04-03 09:21:31.653263,60798,60780,29.34,32.70,5.70,2740
2025-04-03 09:21:31.658248,65798,65780,29.34,33.57,6.00,2044
2025-04-03 09:21:31.663425,70798,70780,29.34,32.70,5.70,2786
2025-04-03 09:21:31.669420,75797,75780,29.34,33.57,6.00,3526
2025-04-03 09:21:31.673225,80798,80780,29.34,32.70,5.70,1836
2025-04-03 09:21:31.679336,85798,85780,29.34,33.57,6.00,3048
2025-04-03 09:21:31.684514,3417,90780,29.34,32.70,5.70,3369
2025-04-03 09:21:31.689168,8417,8398,29.34,32.70,5.70,2768
2025-04-03 09:21:31.695154,13416,13398,29.34,31.81,5.39,3805
2025-04-03 09:21:31.700140,18417,18398,29.34,33.57,6.00,3764
2025-04-03 09:21:31.704505,23417,23398,29.34,36.43,7.07,3220
2025-04-03 09:21:31.708156,28417,28398,29.34,31.81,5.39,2084
2025-04-03 09:21:31.713152,33417,33398,29.34,33.57,6.00,2029
2025-04-03 09:21:31.718136,38417,38398,29.34,34.82,6.46,2020
2025-04-03 09:21:31.723122,43416,43398,29.34,33.57,6.00,1678
2025-04-03 09:21:31.730303,48417,48398,29.34,32.70,5.70,3757
2025-04-03 09:21:31.735111,53417,53398,29.34,33.57,6.00,3642
2025-04-03 09:21:31.740083,58416,58398,29.34,33.57,6.00,3585
2025-04-03 09:21:31.745183,63417,63398,29.34,33.57,6.00,3745
2025-04-03 09:21:31.749218,68417,68398,29.34,33.57,6.00,3057
2025-04-03 09:21:31.754163,73417,73398,29.34,33.57,6.00,2963
2025-04-03 09:21:31.758144,78417,78398,29.34,32.70,5.70,2444
2025-04-03 09:21:31.764127,83417,83398,29.34,32.70,5.70,3059
2025-04-03 09:21:31.768117,1036,88398,29.34,33.57,6.00,2164
2025-04-03 09:21:31.773102,6034,6017,29.34,32.70,5.70,2356
2025-04-03 09:21:31.779099,11036,11017,29.34,31.81,5.39,3048
2025-04-03 09:21:31.783079,16036,16017,29.34,32.70,5.70,2484
2025-04-03 09:21:31.789331,21034,21017,29.34,33.57,6.00,2873
2025-04-03 09:21:31.795053,26034,26017,29.34,34.82,6.46,3960
2025-04-03 09:21:31.799040,31036,31017,29.34,33.57,6.00,3009
2025-04-03 09:21:31.805024,36036,36017,29.34,32.70,5.70,3284
2025-04-03 09:21:31.809070,41034,41017,29.34,35.64,6.77,2785
2025-04-03 09:21:31.813999,46036,46017,29.34,32.70,5.70,2682
2025-04-03 09:21:31.819987,51036,51017,29.34,32.70,5.70,3180
2025-04-03 09:21:31.822976,56034,56017,29.34,33.57,6.00,1828
2025-04-03 09:21:31.828956,61036,61017,29.34,32.70,5.70,2972
2025-04-03 09:21:31.834943,66036,66017,29.34,32.70,5.70,3509
2025-04-03 09:21:31.838927,71036,71017,29.34,33.57,6.00,3033
2025-04-03 09:21:31.844455,76036,76017,29.34,33.57,6.00,3145
2025-04-03 09:21:31.849901,81036,81017,29.34,32.70,5.70,3525
2025-04-03 09:21:31.853544,86034,86017,29.34,33.57,6.00,2741
2025-04-03 09:21:31.858539,3654,91017,29.34,32.70,5.70,2421
2025-04-03 09:21:31.863467,8654,8636,29.34,33.57,6.00,2121
2025-04-03 09:21:31.868636,13653,13636,29.34,34.82,6.46,2586
2025-04-03 09:21:31.873440,18654,18636,29.34,34.82,6.46,2178
2025-04-03 09:21:31.878552,23654,23636,29.34,33.57,6.00,2656
2025-04-03 09:21:31.883621,28654,28636,29.34,34.82,6.46,2728
2025-04-03 09:21:31.889441,33654,33636,29.34,33.57,6.00,2980
2025-04-03 09:21:31.894390,38654,38636,29.34,32.70,5.70,3352
2025-04-03 09:21:31.899376,43654,43636,29.34,35.64,6.77,3075
2025-04-03 09:21:31.903359,48654,48636,29.34,33.57,6.00,2265
2025-04-03 09:21:31.908503,53653,53636,29.34,34.82,6.46,2817
