SoftwareTimestamp,hardwareLoop,hardwareISR,Temperature,Flow,Pressure,TimeDuration
2025-04-03 09:19:00.074878,46,2657,,,,
2025-04-03 09:19:00.078863,64792,64774,29.04,34.82,6.46,1949
2025-04-03 09:19:00.085102,69792,69774,29.04,34.82,6.46,2900
2025-04-03 09:19:00.091093,74792,74774,29.04,33.57,6.00,3410
2025-04-03 09:19:00.095169,79793,79774,29.04,34.82,6.46,2896
2025-04-03 09:19:00.101069,84793,84774,29.04,33.57,6.00,3612
2025-04-03 09:19:00.105163,2413,89774,29.04,32.70,5.70,3205
2025-04-03 09:19:00.110083,7410,7393,29.04,34.82,6.46,3292
2025-04-03 09:19:00.116029,12410,12393,29.04,32.70,5.70,3784
2025-04-03 09:19:00.120016,17412,17393,29.04,33.57,6.00,2596
2025-04-03 09:19:00.125003,22413,22393,29.04,32.70,5.70,2476
2025-04-03 09:19:00.129989,27410,27393,29.04,33.57,6.00,2680
2025-04-03 09:19:00.135974,32410,32393,29.04,33.57,6.00,3024
2025-04-03 09:19:00.140098,37410,37393,29.04,34.82,6.46,3054
2025-04-03 09:19:00.145083,42412,42393,29.04,32.70,5.70,2789
2025-04-03 09:19:00.150407,47410,47393,29.04,33.57,6.00,3437
2025-04-03 09:19:00.155053,52412,52393,29.04,32.70,5.70,2902
2025-04-03 09:19:00.159478,57409,57393,29.04,34.82,6.46,2580
2025-04-03 09:19:00.164462,62412,62393,29.04,33.57,6.00,2106
2025-04-03 09:19:00.169466,67412,67393,29.04,33.57,6.00,2649
2025-04-03 09:19:00.175397,72412,72393,29.04,33.57,6.00,3281
2025-04-03 09:19:00.179632,77412,77393,29.04,33.57,6.00,2521
2025-04-03 09:19:00.184374,82412,82393,29.04,32.70,5.70,2029
2025-04-03 09:19:00.190358,30,87393,29.04,32.70,5.70,3052
2025-04-03 09:19:00.194539,5030,5012,29.04,33.57,6.00,2544
2025-04-03 09:19:00.199332,10030,10012,29.04,33.57,6.00,2615
2025-04-03 09:19:00.204358,15029,15012,29.04,33.57,6.00,2204
2025-04-03 09:19:00.210325,20030,20012,29.04,33.57,6.00,3173
2025-04-03 09:19:00.215293,25029,25012,29.04,33.57,6.00,2956
2025-04-03 09:19:00.220328,30030,30012,29.04,33.57,6.00,2610
2025-04-03 09:19:00.224268,35029,35012,29.04,33.57,6.00,2777
