SoftwareTimestamp,hardwareLoop,hardwareISR,Temperature,Flow,Pressure,TimeDuration
2025-04-03 09:23:42.502997,21178,21161,29.43,32.70,5.70,1578
2025-04-03 09:23:42.508450,26178,26161,29.43,31.81,5.39,1913
2025-04-03 09:23:42.514912,31180,31161,29.43,31.81,5.39,1628
2025-04-03 09:23:42.519912,36178,36161,29.43,31.81,5.39,1626
2025-04-03 09:23:42.523887,41180,41161,29.43,32.70,5.70,1618
2025-04-03 09:23:42.529872,46180,46161,29.43,32.70,5.70,1610
2025-04-03 09:23:42.534498,51180,51161,29.43,32.70,5.70,1647
2025-04-03 09:23:42.539369,56178,56161,29.43,32.70,5.70,1632
2025-04-03 09:23:42.543358,61180,61161,29.43,33.57,6.00,1908
2025-04-03 09:23:42.549977,66180,66161,29.43,32.70,5.70,1656
2025-04-03 09:23:42.554329,71180,71161,29.43,32.70,5.70,1621
2025-04-03 09:23:42.559316,76178,76161,29.43,32.70,5.70,1654
2025-04-03 09:23:42.564301,81180,81161,29.43,32.70,5.70,1647
2025-04-03 09:23:42.569289,86178,86161,29.43,32.70,5.70,1640
2025-04-03 09:23:42.573281,3797,91161,29.43,32.70,5.70,1649
2025-04-03 09:23:42.579262,8798,8780,29.43,32.70,5.70,1640
2025-04-03 09:23:42.584249,13798,13780,29.43,32.70,5.70,1642
2025-04-03 09:23:42.588245,18797,18780,29.43,31.81,5.39,1690
2025-04-03 09:23:42.594243,23797,23780,29.43,32.70,5.70,1666
2025-04-03 09:23:42.599284,28798,28780,29.43,33.57,6.00,1660
2025-04-03 09:23:42.605192,33797,33780,29.43,32.70,5.70,1654
2025-04-03 09:23:42.609181,38798,38780,29.43,32.70,5.70,1697
2025-04-03 09:23:42.614168,43798,43780,29.43,33.57,6.00,1720
2025-04-03 09:23:42.618720,48797,48780,29.43,33.57,6.00,1749
2025-04-03 09:23:42.624142,53797,53780,29.43,34.82,6.46,1708
2025-04-03 09:23:42.629129,58797,58780,29.43,33.57,6.00,1657
2025-04-03 09:23:42.634115,63798,63780,29.43,33.57,6.00,1616
2025-04-03 09:23:42.638749,68798,68780,29.43,33.57,6.00,1673
2025-04-03 09:23:42.644733,73797,73780,29.43,34.82,6.46,1746
2025-04-03 09:23:42.648725,78798,78780,29.43,34.82,6.46,1732
2025-04-03 09:23:42.652766,83798,83780,29.43,34.82,6.46,1621
2025-04-03 09:23:42.657706,1417,88780,29.43,33.57,6.00,1634
2025-04-03 09:23:42.662686,6417,6398,29.43,33.57,6.00,1620
2025-04-03 09:23:42.667735,11417,11398,29.43,33.57,6.00,1615
2025-04-03 09:23:42.673146,16416,16398,29.43,33.57,6.00,1617
2025-04-03 09:23:42.678535,21417,21398,29.43,33.57,6.00,1622
2025-04-03 09:23:42.683121,26416,26398,29.43,32.70,5.70,1625
2025-04-03 09:23:42.688105,31417,31398,29.43,32.70,5.70,1630
2025-04-03 09:23:42.693093,36417,36398,29.43,33.57,6.00,1629
2025-04-03 09:23:42.699080,41417,41398,29.43,32.70,5.70,2884
2025-04-03 09:23:42.703062,46416,46398,29.43,32.70,5.70,2240
2025-04-03 09:23:42.708079,51416,51398,29.43,33.57,6.00,1682
2025-04-03 09:23:42.713036,56417,56398,29.43,33.57,6.00,2053
2025-04-03 09:23:42.719109,61417,61398,29.43,31.81,5.39,2681
2025-04-03 09:23:42.724013,66417,66398,29.43,32.70,5.70,2652
2025-04-03 09:23:42.728999,71417,71398,29.43,32.70,5.70,1702
2025-04-03 09:23:42.733674,76417,76398,29.43,32.70,5.70,2155
2025-04-03 09:23:42.738971,81418,81398,29.43,32.70,5.70,2691
2025-04-03 09:23:42.742961,86417,86398,29.43,32.70,5.70,1685
2025-04-03 09:23:42.748988,4036,91398,29.43,32.70,5.70,2577
2025-04-03 09:23:42.754583,9036,9017,29.43,30.90,5.09,3048
2025-04-03 09:23:42.758922,14036,14017,29.43,32.70,5.70,2482
2025-04-03 09:23:42.763932,19034,19017,29.43,33.57,6.00,2461
2025-04-03 09:23:42.768889,24034,24017,29.43,32.70,5.70,2377
2025-04-03 09:23:42.772910,29034,29017,29.43,31.81,5.39,1652
2025-04-03 09:23:42.778863,34034,34017,29.43,31.81,5.39,2852
2025-04-03 09:23:42.784139,39036,39017,29.43,33.57,6.00,2548
2025-04-03 09:23:42.788129,44036,44017,29.43,32.70,5.70,2313
2025-04-03 09:23:42.794115,49036,49017,29.43,32.70,5.70,1701
2025-04-03 09:23:42.800097,54034,54017,29.43,31.81,5.39,3360
2025-04-03 09:23:42.804082,59034,59017,29.43,31.81,5.39,1736
2025-04-03 09:23:42.809532,64034,64017,29.43,31.81,5.39,3097
2025-04-03 09:23:42.815055,69036,69017,29.43,32.70,5.70,3154
2025-04-03 09:23:42.819236,74036,74017,29.43,32.70,5.70,3033
2025-04-03 09:23:42.824569,79036,79017,29.43,33.57,6.00,2497
2025-04-03 09:23:42.830018,84034,84017,29.43,32.70,5.70,3264
2025-04-03 09:23:42.835323,1656,89017,29.43,33.57,6.00,3628
2025-04-03 09:23:42.839934,6654,6636,29.43,32.70,5.70,2873
2025-04-03 09:23:42.845275,11653,11636,29.43,33.57,6.00,4113
2025-04-03 09:23:42.847252,Sensor read too slow! Took 4113µs,,,,,
2025-04-03 09:23:42.848247,16654,16636,29.43,33.57,6.00,1889
2025-04-03 09:23:42.852270,21654,21636,29.43,32.70,5.70,1724
2025-04-03 09:23:42.859256,26653,26636,29.43,34.82,6.46,2650
2025-04-03 09:23:42.864567,31653,31636,29.43,33.57,6.00,3404
2025-04-03 09:23:42.869194,36654,36636,29.43,33.57,6.00,2813
2025-04-03 09:23:42.873219,41653,41636,29.43,33.57,6.00,2490
2025-04-03 09:23:42.879169,46654,46636,29.43,32.70,5.70,2798
2025-04-03 09:23:42.884201,51653,51636,29.43,32.70,5.70,2997
2025-04-03 09:23:42.889140,56654,56636,29.43,32.70,5.70,2481
2025-04-03 09:23:42.893653,61654,61636,29.43,34.82,6.46,2464
2025-04-03 09:23:42.899112,66654,66636,29.43,32.70,5.70,2630
2025-04-03 09:23:42.903140,71657,71637,29.43,33.57,6.00,2435
2025-04-03 09:23:42.909086,76658,76636,29.43,32.70,5.70,2637
2025-04-03 09:23:42.914070,81658,81636,29.43,31.81,5.39,2880
2025-04-03 09:23:42.918057,86658,86636,29.43,32.70,5.70,2301
2025-04-03 09:23:42.924068,4277,91636,29.43,32.70,5.70,2717
2025-04-03 09:23:42.928538,9277,9254,29.43,33.57,6.00,2490
2025-04-03 09:23:42.933194,14277,14254,29.43,32.70,5.70,2516
2025-04-03 09:23:42.939187,19277,19254,29.43,33.57,6.00,3009
2025-04-03 09:23:42.943383,24277,24254,29.43,33.57,6.00,2685
2025-04-03 09:23:42.948392,29276,29254,29.43,32.70,5.70,2394
2025-04-03 09:23:42.954139,34273,34254,29.43,31.81,5.39,3025
2025-04-03 09:23:42.957176,39273,39254,29.43,32.70,5.70,1662
2025-04-03 09:23:42.963371,44273,44254,29.43,34.82,6.46,2376
2025-04-03 09:23:42.969142,49270,49254,29.43,32.70,5.70,3384
2025-04-03 09:23:42.973088,54273,54254,29.43,32.70,5.70,2437
2025-04-03 09:23:42.979071,59273,59254,29.43,32.70,5.70,2794
2025-04-03 09:23:42.983375,64274,64254,29.43,31.81,5.39,2520
2025-04-03 09:23:42.989199,69273,69254,29.43,33.57,6.00,3374
2025-04-03 09:23:42.993308,74273,74254,29.43,32.70,5.70,2493
2025-04-03 09:23:42.999169,79273,79254,29.43,32.70,5.70,3286
2025-04-03 09:23:43.005229,84273,84254,29.43,31.81,5.39,3681
2025-04-03 09:23:43.009147,1892,89254,29.43,33.57,6.00,2580
2025-04-03 09:23:43.013138,6892,6873,29.43,32.70,5.70,2404
2025-04-03 09:23:43.019257,11890,11873,29.43,32.70,5.70,3486
2025-04-03 09:23:43.023113,16892,16873,29.43,33.57,6.00,2168
2025-04-03 09:23:43.029188,21892,21873,29.43,34.82,6.46,3305
2025-04-03 09:23:43.035079,26890,26873,29.43,34.82,6.46,3642
2025-04-03 09:23:43.039638,31890,31873,29.43,34.82,6.46,2278
2025-04-03 09:23:43.044574,36889,36873,29.43,33.57,6.00,3334
2025-04-03 09:23:43.049357,41890,41873,29.43,34.82,6.46,3446
2025-04-03 09:23:43.053913,46890,46873,29.43,34.82,6.46,2325
2025-04-03 09:23:43.059333,51890,51873,29.43,33.57,6.00,2982
2025-04-03 09:23:43.064322,56892,56873,29.43,34.82,6.46,2841
2025-04-03 09:23:43.069303,61892,61873,29.43,33.57,6.00,1722
2025-04-03 09:23:43.074290,66892,66873,29.43,33.57,6.00,1997
2025-04-03 09:23:43.078279,71892,71873,29.43,34.82,6.46,1689
2025-04-03 09:23:43.084361,76890,76873,29.43,33.57,6.00,2974
2025-04-03 09:23:43.088256,81893,81873,29.43,34.82,6.46,2484
